
System 2691.25 (MHz) duration 30 (sec) CPU avg. 86.07%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   16909101511.0  7393329244.0  2.29   20.82    20.82  
  1   12175785578.0  6825996661.0  1.78   14.55    14.55  
  2   11213493544.0  4733925546.0  2.37   13.51    13.51  
  3    6384922654.0  3541453896.0  1.80   11.53    11.53  
  4    6628362596.0  2891786948.0  2.29    9.30     9.30  
  5    6454857078.0  3519359372.0  1.83    8.11     8.11  
  6    9110829816.0  3998517363.0  2.28   10.85    10.85  
  7     1204420.0      321102.0    3.75    0.00     0.00  
  8   10289386102.0  4419107863.0  2.33   13.62    13.62  
  9    6485963435.0  3522745292.0  1.84    8.57     8.57  
  10   9970947881.0  4332255396.0  2.30   16.29    16.29  
  11   7052875814.0  3657604515.0  1.93   14.44    14.44  
  12   8310799380.0  3539684838.0  2.35   11.69    11.69  
  13   8349643014.0  3985131896.0  2.10   17.94    17.94  
  14  10957706190.0  4649292569.0  2.36   13.19    13.19  
  15   7793728884.0  3833225298.0  2.03   15.47    15.47  
System 2780.16 (MHz) duration 30 (sec) CPU avg. 200.64%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   23797043825.0  11687140110.0  2.04   28.53    28.53  
  1   11727242769.0   6407992535.0  1.83   19.27    19.27  
  2    4641613751.0   2075506525.0  2.24    5.58     5.58  
  3    6242350158.0   3326673425.0  1.88   10.23    10.23  
  4    7739134735.0   3474947348.0  2.23    9.90     9.90  
  5    6200991355.0   3283373605.0  1.89   11.57    11.57  
  6   10622468674.0   4756802372.0  2.23   15.48    15.48  
  7     1703495.0       472840.0    3.60    0.00     0.00  
  8   11050469234.0   5007126421.0  2.21   15.66    15.66  
  9    6346695896.0   3304893857.0  1.92    8.02     8.02  
  10   8371527472.0   3694484071.0  2.27   10.52    10.52  
  11   6199029736.0   3273634337.0  1.89   14.29    14.29  
  12  12132320626.0   5317090393.0  2.28   14.45    14.45  
  13   6224973678.0   3299694267.0  1.89   14.69    14.69  
  14   6331270122.0   2984063736.0  2.12    7.62     7.62  
  15   6761094384.0   3404988320.0  1.99   14.83    14.83  
System 2128.98 (MHz) duration 30 (sec) CPU avg. 140.41%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   10534693170.0  4326045279.0  2.44   16.49    16.49  
  1    6726807346.0  3282665557.0  2.05    8.83     8.83  
  2    9647966033.0  3718118700.0  2.59   11.66    11.66  
  3    3811914826.0  1700812525.0  2.24    7.76     7.76  
  4   10089945212.0  3951551158.0  2.55   21.03    21.03  
  5    3624040214.0  1554547639.0  2.33    8.67     8.67  
  6    3457653733.0  1699070476.0  2.04    4.12     4.12  
  7     2007802.0     1255289.0    1.60    0.00     0.00  
  8    7429009101.0  3159892594.0  2.35   11.03    11.03  
  9    3574442709.0  1517060010.0  2.36    4.28     4.28  
  10   5268793881.0  2489304337.0  2.12    6.84     6.84  
  11   3571538405.0  1519062920.0  2.35    6.69     6.69  
  12   6199703317.0  2468475814.0  2.51    9.21     9.21  
  13   3659648941.0  1591995440.0  2.30    7.79     7.79  
  14   5064961026.0  2251774008.0  2.25    6.09     6.09  
  15   3570299688.0  1516885965.0  2.35    9.92     9.92  
System 2747.11 (MHz) duration 30 (sec) CPU avg. 414.04%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   22077010108.0  11023074090.0  2.00   26.79    26.79  
  1   24616506773.0  14055240335.0  1.75   43.87    43.87  
  2   12273718824.0   5740594336.0  2.14   27.63    27.63  
  3   13049124220.0   7396172647.0  1.76   16.62    16.62  
  4   16544233331.0   7932476437.0  2.09   19.71    19.71  
  5   14869130555.0   7804215894.0  1.91   18.96    18.96  
  6   20357729633.0   9196529190.0  2.21   24.65    24.65  
  7    497731318.0     79464933.0   6.26    0.60     0.60  
  8   21211440909.0   9393640364.0  2.26   33.58    33.58  
  9   13673078626.0   7478821118.0  1.83   16.53    16.53  
  10  21754738462.0   9356335005.0  2.33   27.84    27.84  
  11  14085437713.0   7582950595.0  1.86   33.56    33.56  
  12  23039130617.0   9882351918.0  2.33   33.36    33.36  
  13  12901343162.0   7340148520.0  1.76   28.08    28.08  
  14  22331786735.0   9669633255.0  2.31   26.85    26.85  
  15  14121955464.0   7609307227.0  1.86   35.39    35.39  
System 2775.55 (MHz) duration 30 (sec) CPU avg. 441.03%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   31407320717.0  14311574049.0  2.19   37.72    37.72  
  1   24605278450.0  13978361310.0  1.76   50.79    50.79  
  2   17249617668.0   7881680752.0  2.19   25.22    25.22  
  3   14860561793.0   7794497609.0  1.91   25.69    25.69  
  4   19280478258.0   8659932162.0  2.23   34.06    34.06  
  5   17010902003.0   8274905205.0  2.06   29.14    29.14  
  6   21306991813.0   9393931391.0  2.27   25.37    25.37  
  7    511924981.0     79665011.0   6.43    1.07     1.07  
  8   15803745168.0   6969905815.0  2.27   27.78    27.78  
  9   13462731831.0   7388819847.0  1.82   33.67    33.67  
  10  22710445649.0   9739564221.0  2.33   29.88    29.88  
  11  13109991712.0   7308087735.0  1.79   16.90    16.90  
  12  23053876596.0   9860715169.0  2.34   31.50    31.50  
  13  12657537240.0   7245090722.0  1.75   27.73    27.73  
  14  12440959699.0   6053595751.0  2.06   14.97    14.97  
  15  12652530879.0   7221778256.0  1.75   29.53    29.53  
System 2455.16 (MHz) duration 30 (sec) CPU avg. 336.17%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   28944516515.0  16170103793.0  1.79   39.30    39.30  
  1   23254422753.0  13358197856.0  1.74   45.33    45.33  
  2   14403910018.0   6822854827.0  2.11   17.20    17.20  
  3   12152989044.0   6996765009.0  1.74   15.97    15.97  
  4   10875533160.0   5394491210.0  2.02   22.54    22.54  
  5   14260838077.0   7463427475.0  1.91   18.41    18.41  
  6   14658470667.0   6981488649.0  2.10   17.46    17.46  
  7     2963858.0      1446903.0    2.05    0.00     0.00  
  8   14759877946.0   6884389963.0  2.14   18.04    18.04  
  9   13585168596.0   7266029278.0  1.87   26.45    26.45  
  10  14860340235.0   6934499584.0  2.14   20.09    20.09  
  11  13012304240.0   7141552089.0  1.82   24.40    24.40  
  12  15381307169.0   7097041275.0  2.17   20.43    20.43  
  13  12141282468.0   6987520762.0  1.74   15.09    15.09  
  14  12932668133.0   5729775243.0  2.26   20.24    20.24  
  15  12249499060.0   6954850171.0  1.76   15.23    15.23  
System 1468.59 (MHz) duration 30 (sec) CPU avg. 356.41%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   20765090170.0  10244650124.0  2.03   47.13    47.13  
  1   23761095647.0  13315336610.0  1.78   33.89    33.89  
  2   17141326185.0   8141191781.0  2.11   21.50    21.50  
  3   12961324492.0   7098450326.0  1.83   15.91    15.91  
  4   11386301759.0   5520133098.0  2.06   13.57    13.57  
  5   14014944707.0   7338431828.0  1.91   18.16    18.16  
  6   16360985731.0   7945680429.0  2.06   24.86    24.86  
  7     13659566.0     6585001.0    2.07    0.02     0.02  
  8   14864840762.0   7342337656.0  2.02   33.40    33.40  
  9   12150888128.0   6828509537.0  1.78   22.21    22.21  
  10  16258247858.0   7966045718.0  2.04   23.79    23.79  
  11  12196039981.0   6841003507.0  1.78   16.37    16.37  
  12  16594588234.0   8024415744.0  2.07   22.73    22.73  
  13  14027843828.0   7335097543.0  1.91   18.46    18.46  
  14  16614510000.0   8054247769.0  2.06   23.45    23.45  
  15  15517932405.0   7666591881.0  2.02   20.96    20.96  
System 2193.44 (MHz) duration 30 (sec) CPU avg. 352.32%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   27458407970.0  14693986132.0  1.87   41.73    41.73  
  1   22118514271.0  12128880826.0  1.82   32.60    32.60  
  2   12801533900.0   6370231930.0  2.01   16.28    16.28  
  3   11250101227.0   6280847213.0  1.79   15.32    15.32  
  4   16587373594.0   8452676912.0  1.96   27.74    27.74  
  5   11318166483.0   6218163153.0  1.82   31.44    31.44  
  6   15551832941.0   8139290515.0  1.91   19.81    19.81  
  7     1496560.0       413122.0    3.62    0.00     0.00  
  8   11920524249.0   6315064412.0  1.89   21.10    21.10  
  9   12292243468.0   6421983599.0  1.91   15.57    15.57  
  10  15849954791.0   8586248701.0  1.85   21.52    21.52  
  11  11205242937.0   6192534046.0  1.81   22.05    22.05  
  12  17055216160.0   8665355636.0  1.97   20.33    20.33  
  13  11277369887.0   6237625834.0  1.81   27.69    27.69  
  14  11985281043.0   6336429504.0  1.89   15.93    15.93  
  15  11144011014.0   6181436205.0  1.80   23.23    23.23  
System 2387.97 (MHz) duration 30 (sec) CPU avg. 225.85%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   21874827683.0  10666815985.0  2.05   30.53    30.53  
  1   12588602093.0   6315886466.0  1.99   27.44    27.44  
  2    9008502931.0   4321070628.0  2.08   10.73    10.73  
  3    6325345993.0   3210434302.0  1.97    8.69     8.69  
  4    6157454138.0   3076525059.0  2.00   10.56    10.56  
  5    8155188354.0   3519139167.0  2.32   20.68    20.68  
  6    9299386690.0   4484884896.0  2.07   12.68    12.68  
  7    477799475.0     70829577.0   6.75    0.66     0.66  
  8    8457836055.0   3847164069.0  2.20   10.80    10.80  
  9    5853416617.0   2939109392.0  1.99    8.10     8.10  
  10   9689070623.0   4655071059.0  2.08   12.19    12.19  
  11   5868035314.0   2941238435.0  2.00    7.30     7.30  
  12  12637508315.0   5909203033.0  2.14   16.23    16.23  
  13   6071840881.0   3062075365.0  1.98   13.41    13.41  
  14  12639455667.0   5311529395.0  2.38   16.10    16.10  
  15   7704788883.0   3390115368.0  2.27   19.76    19.76  
System 2001.95 (MHz) duration 30 (sec) CPU avg. 560.03%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   37588688955.0  21898098878.0  1.72   62.59    62.59  
  1   36810643369.0  21914384226.0  1.68   80.37    80.37  
  2   19324691117.0   9042240631.0  2.14   35.48    35.48  
  3   20827359707.0  11824949485.0  1.76   34.22    34.22  
  4   44093927249.0  23307010700.0  1.89   56.80    56.80  
  5   20581008795.0  11750940202.0  1.75   27.48    27.48  
  6   20182870302.0   9249373145.0  2.18   26.26    26.26  
  7    430477681.0     84468360.0   5.10    0.55     0.55  
  8   21727176984.0   9845875671.0  2.21   36.31    36.31  
  9   20697888677.0  11761834237.0  1.76   30.89    30.89  
  10  11391863608.0   5356802908.0  2.13   17.88    17.88  
  11  20307618611.0  11705227196.0  1.73   32.54    32.54  
  12  19316351391.0   9085752126.0  2.13   23.17    23.17  
  13  20183801289.0  11688303617.0  1.73   41.92    41.92  
  14  19563498331.0   9051594675.0  2.16   26.06    26.06  
  15  20317096628.0  11683314704.0  1.74   27.50    27.50  
System 1199.30 (MHz) duration 30 (sec) CPU avg. 539.85%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   71810851264.0  44365747064.0  1.62   199.59   199.59 
  1   33912634183.0  20020653614.0  1.69   50.37    50.37  
  2    379742418.0    109414784.0   3.47    0.47     0.47  
  3   18054872517.0  10615349776.0  1.70   36.52    36.52  
  4   14873824400.0   7143156518.0  2.08   19.28    19.28  
  5   19792237910.0  10953900197.0  1.81   36.57    36.57  
  6   21485494899.0   9422848786.0  2.28   26.24    26.24  
  7    336635939.0     52941973.0   6.36    0.74     0.74  
  8   14217800788.0   6102806972.0  2.33   25.35    25.35  
  9   19899583966.0  11010025634.0  1.81   24.93    24.93  
  10   608723809.0    348407142.0   1.75    0.81     0.81  
  11  18790023530.0  10648617796.0  1.76   32.37    32.37  
  12  12978073801.0   8583091335.0  1.51   15.45    15.45  
  13  20782039235.0  11280858816.0  1.84   38.79    38.79  
  14   5439117955.0   2265551309.0  2.40    7.30     7.30  
  15  19878122154.0  10993830809.0  1.81   25.06    25.06  
System 2594.53 (MHz) duration 30 (sec) CPU avg. 460.79%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   61220830457.0  37100719918.0  1.65   78.65    78.65  
  1   33687398736.0  20096003190.0  1.68   50.16    50.16  
  2    668905454.0    231669211.0   2.89    0.81     0.81  
  3   19977619947.0  11114411238.0  1.80   31.60    31.60  
  4   19148494257.0   8639164849.0  2.22   25.13    25.13  
  5   20519270241.0  11212531865.0  1.83   29.23    29.23  
  6    8271854128.0   4235828473.0  1.95   10.89    10.89  
  7    299698567.0     57926616.0   5.17    0.60     0.60  
  8   17831529925.0   8531663622.0  2.09   21.42    21.42  
  9   18647824764.0  10722748813.0  1.74   40.56    40.56  
  10   8478856111.0   4454979139.0  1.90   10.10    10.10  
  11  20137325959.0  11092451987.0  1.82   45.59    45.59  
  12  17691686545.0   8824986969.0  2.00   22.70    22.70  
  13  19257261749.0  10878473108.0  1.77   40.48    40.48  
  14  18580624389.0   9934778338.0  1.87   28.26    28.26  
  15  19079987997.0  10802127353.0  1.77   24.63    24.63  
System 2300.00 (MHz) duration 30 (sec) CPU avg. 530.77%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   55788098355.0  33897404294.0  1.65   80.85    80.85  
  1   34950836509.0  20573952558.0  1.70   82.98    82.98  
  2   16127545757.0   8022675060.0  2.01   24.14    24.14  
  3   18826584560.0  10911625289.0  1.73   38.26    38.26  
  4   13121668818.0   6563875406.0  2.00   22.31    22.31  
  5   23119646481.0  11929340836.0  1.94   38.63    38.63  
  6    4370889221.0   2230127195.0  1.96    5.41     5.41  
  7     70094904.0     13858817.0   5.06    0.18     0.18  
  8   37688054323.0  19750475385.0  1.91   66.81    66.81  
  9   19133975868.0  10879516442.0  1.76   24.38    24.38  
  10   4427870931.0   2289723915.0  1.93    5.57     5.57  
  11  19259942472.0  10948525337.0  1.76   41.23    41.23  
  12  12899432497.0   6554339920.0  1.97   15.37    15.37  
  13  20306942034.0  11260912693.0  1.80   52.96    52.96  
  14   4100009503.0   2148118580.0  1.91    5.13     5.13  
  15  21208368838.0  11415587271.0  1.86   26.56    26.56  
System 2454.30 (MHz) duration 30 (sec) CPU avg. 484.71%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   61869772025.0  43171378071.0  1.43   84.03    84.03  
  1   31754579681.0  18046061665.0  1.76   53.78    53.78  
  2   19446084170.0   8014138299.0  2.43   23.17    23.17  
  3   17431623986.0   9692540052.0  1.80   24.59    24.59  
  4   15230531036.0   7498865309.0  2.03   31.01    31.01  
  5   17937241194.0   9735608008.0  1.84   35.46    35.46  
  6   21124994069.0   9723165263.0  2.17   27.55    27.55  
  7    275357501.0     55000837.0   5.01    0.52     0.52  
  8   12377055507.0   4160139787.0  2.98   14.91    14.91  
  9   17417935036.0   9598893745.0  1.81   22.33    22.33  
  10  17106547685.0   7143036740.0  2.39   20.37    20.37  
  11  18022813374.0   9688660023.0  1.86   39.78    39.78  
  12  10440208994.0   3260655607.0  3.20   13.79    13.79  
  13  18741507992.0   9945938836.0  1.88   44.10    44.10  
  14  19827069977.0   9388393436.0  2.11   26.76    26.76  
  15  17320812778.0   9567266633.0  1.81   22.58    22.58  
System 2631.64 (MHz) duration 30 (sec) CPU avg. 282.85%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   33873881694.0  22315228493.0  1.52   42.91    42.91  
  1   19169017855.0  10435967377.0  1.84   44.20    44.20  
  2   12096053869.0   6137971687.0  1.97   14.61    14.61  
  3   10108483686.0   5539076659.0  1.82   12.80    12.80  
  4   12162952350.0   6951258416.0  1.75   16.43    16.43  
  5   11710921671.0   5747217561.0  2.04   14.47    14.47  
  6   15039260270.0   7766946041.0  1.94   23.93    23.93  
  7     1413450.0       388863.0    3.63    0.00     0.00  
  8    7311460289.0   3851312605.0  1.90   12.41    12.41  
  9    9504582119.0   5179491342.0  1.84   13.95    13.95  
  10   6941936545.0   3610306647.0  1.92    9.38     9.38  
  11   9481877964.0   5174297544.0  1.83   20.02    20.02  
  12   7427441723.0   3874704617.0  1.92    8.93     8.93  
  13   9838694462.0   5340526176.0  1.84   15.00    15.00  
  14  11253901793.0   6394814509.0  1.76   16.04    16.04  
  15   9429473588.0   5168641814.0  1.82   17.76    17.76  
