
System 2481.80 (MHz) duration 30 (sec) CPU avg. 100.85%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
System 2379.76 (MHz) duration 30 (sec) CPU avg. 222.76%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   26763181788.0  12206221437.0  2.19   37.49    37.49  
  1   12288340382.0   6926785650.0  1.77   27.01    27.01  
  2    3525973524.0   1562267833.0  2.26    4.60     4.60  
  3    6507574753.0   3603694876.0  1.81   13.45    13.45  
  4    9548432624.0   3749502185.0  2.55   11.43    11.43  
  5    8624326241.0   4094451674.0  2.11   11.13    11.13  
  6   10383967722.0   3964138248.0  2.62   17.03    17.03  
  7     1292205.0       384572.0    3.36    0.00     0.00  
  8   10782766416.0   4510240937.0  2.39   22.69    22.69  
  9    6871010732.0   3650170006.0  1.88    8.28     8.28  
  10  10503452074.0   4436782643.0  2.37   14.80    14.80  
  11   6588439904.0   3586004853.0  1.84    8.76     8.76  
  12  10740516562.0   4509131100.0  2.38   13.55    13.55  
  13   8360820538.0   4035489091.0  2.07   11.63    11.63  
  14   3707524017.0   1608517086.0  2.30    4.42     4.42  
  15   6573548302.0   3577842308.0  1.84   16.48    16.48  
System 2512.73 (MHz) duration 30 (sec) CPU avg. 223.01%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   22550804361.0  9640209816.0  2.34   29.92    29.92  
  1   12872710050.0  6912716272.0  1.86   15.79    15.79  
  2   10948912683.0  4326225179.0  2.53   14.16    14.16  
  3    6309785840.0  3473757753.0  1.82   11.01    11.01  
  4    7977269956.0  3508837740.0  2.27   14.71    14.71  
  5    7450414497.0  3726755583.0  2.00   10.00    10.00  
  6    9052641082.0  3745807801.0  2.42   21.39    21.39  
  7     8493272.0     1291658.0    6.58    0.02     0.02  
  8    8369715870.0  3571864604.0  2.34   13.78    13.78  
  9    8319578991.0  3932990613.0  2.12   10.65    10.65  
  10  11582542671.0  4770713330.0  2.43   19.98    19.98  
  11   6397323265.0  3463373415.0  1.85    8.29     8.29  
  12   5532969308.0  2181148306.0  2.54    6.60     6.60  
  13   9976899420.0  4347439332.0  2.29   21.31    21.31  
  14   9738193611.0  4230545321.0  2.30   12.50    12.50  
  15   7513907568.0  3733710264.0  2.01   12.92    12.92  
System 1649.14 (MHz) duration 30 (sec) CPU avg. 228.41%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   22971939557.0  12195856583.0  1.88   46.43    46.43  
  1   11554422606.0   6309184707.0  1.83   18.53    18.53  
  2   12456880255.0   5478885875.0  2.27   34.60    34.60  
  3    6945079927.0   3461251924.0  2.01    9.75     9.75  
  4   11002086407.0   4750971810.0  2.32   13.31    13.31  
  5    8272167605.0   3752402909.0  2.20   18.95    18.95  
  6   10206359111.0   3947457521.0  2.59   13.04    13.04  
  7     1970472.0       466122.0    4.23    0.00     0.00  
  8    4677768842.0   2021992808.0  2.31    5.88     5.88  
  9    6152109963.0   3220639363.0  1.91    8.05     8.05  
  10   9150852383.0   4008956999.0  2.28   12.19    12.19  
  11   6629080400.0   3342766776.0  1.98   11.77    11.77  
  12   1478115623.0   638175647.0   2.32    1.76     1.76  
  13   6108254969.0   3240877377.0  1.88    7.78     7.78  
  14  10757515297.0   4776164053.0  2.25   13.90    13.90  
  15   6074968681.0   3201711717.0  1.90   12.45    12.45  
System 2148.91 (MHz) duration 30 (sec) CPU avg. 121.29%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   7930187915.0  3307176687.0  2.40   12.30    12.30  
  1   6360623315.0  3031487231.0  2.10   13.69    13.69  
  2   6555937768.0  2488143026.0  2.63    8.06     8.06  
  3   3608952606.0  1547873526.0  2.33    4.60     4.60  
  4   6321353281.0  2704569511.0  2.34    8.11     8.11  
  5   3503761114.0  1458168181.0  2.40    8.92     8.92  
  6   4754139700.0  2138939385.0  2.22    8.63     8.63  
  7    1354860.0      376267.0    3.60    0.00     0.00  
  8   6996466745.0  2923848014.0  2.39   10.74    10.74  
  9   4518997965.0  1679596236.0  2.69    5.80     5.80  
  10  6267394830.0  2481748066.0  2.53    8.17     8.17  
  11  3487017980.0  1429332489.0  2.44    4.16     4.16  
  12  5665929022.0  2499564627.0  2.27    6.75     6.75  
  13  3579126373.0  1501445633.0  2.38    7.62     7.62  
  14  5762710064.0  2408859851.0  2.39    8.01     8.01  
  15  3495890647.0  1424559307.0  2.45    5.73     5.73  
System 2796.48 (MHz) duration 30 (sec) CPU avg. 397.10%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   43183647406.0  23189287312.0  1.86   51.47    51.47  
  1   24143527308.0  13857903317.0  1.74   55.25    55.25  
  2    6882247376.0   3140030946.0  2.19    8.85     8.85  
  3   12383215675.0   7185404656.0  1.72   15.64    15.64  
  4   11160219579.0   5055386142.0  2.21   13.59    13.59  
  5   16313602047.0   8123497658.0  2.01   41.37    41.37  
  6   32891160773.0  15540358546.0  2.12   48.42    48.42  
  7     1471415.0       432427.0    3.40    0.00     0.00  
  8   11203093108.0   4813118171.0  2.33   13.34    13.34  
  9   15048778587.0   7781884417.0  1.93   37.64    37.64  
  10   8064606932.0   3514579323.0  2.29   10.95    10.95  
  11  13217005974.0   7323531995.0  1.80   17.07    17.07  
  12   8696840143.0   3945859633.0  2.20   11.62    11.62  
  13  12407551337.0   7177205729.0  1.73   27.83    27.83  
  14   8309187505.0   3826209111.0  2.17   11.44    11.44  
  15  12801630607.0   7223249507.0  1.77   32.61    32.61  
System 1919.14 (MHz) duration 30 (sec) CPU avg. 380.04%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   16344239422.0   7989476523.0  2.05   28.39    28.39  
  1   23630423541.0  13790069056.0  1.71   38.46    38.46  
  2   18070820873.0   8569999893.0  2.11   25.82    25.82  
  3   13214265244.0   7403188213.0  1.78   27.85    27.85  
  4   17386930008.0   8399404509.0  2.07   21.68    21.68  
  5   14469680845.0   7673687580.0  1.89   17.99    17.99  
  6   12179353146.0   5874596225.0  2.07   24.55    24.55  
  7     2264192.0      1266916.0    1.79    0.00     0.00  
  8   20666570994.0  10159412174.0  2.03   27.46    27.46  
  9   13478198847.0   7380157191.0  1.83   16.51    16.51  
  10  17502152828.0   8461771227.0  2.07   26.62    26.62  
  11  13152088597.0   7308880646.0  1.80   27.93    27.93  
  12  16820894837.0   8272699375.0  2.03   20.04    20.04  
  13  14156314706.0   7610337331.0  1.86   28.62    28.62  
  14  17209022786.0   8357926140.0  2.06   23.68    23.68  
  15  16803624854.0   8229969221.0  2.04   24.42    24.42  
System 1993.52 (MHz) duration 30 (sec) CPU avg. 378.56%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   28075548948.0  15214474603.0  1.85   46.94    46.94  
  1   23511354536.0  13431839604.0  1.75   37.65    37.65  
  2   16562761507.0   7920217073.0  2.09   46.01    46.01  
  3   12138137323.0   6979837967.0  1.74   18.66    18.66  
  4   15518268010.0   7241533837.0  2.14   20.10    20.10  
  5   16110798917.0   7914168172.0  2.04   21.12    21.12  
  6    8869655274.0   4189209146.0  2.12   12.93    12.93  
  7     2651023.0      1278556.0    2.07    0.00     0.00  
  8   12886514981.0   5959787395.0  2.16   19.65    19.65  
  9   13373569312.0   7190179987.0  1.86   21.03    21.03  
  10  15149070709.0   7178951265.0  2.11   22.98    22.98  
  11  12289444039.0   6946322521.0  1.77   25.01    25.01  
  12  15677549609.0   7291694167.0  2.15   18.70    18.70  
  13  12199183432.0   6970094034.0  1.75   15.23    15.23  
  14  16118541889.0   7393110180.0  2.18   21.21    21.21  
  15  13229448866.0   7179952087.0  1.84   31.32    31.32  
System 2773.51 (MHz) duration 30 (sec) CPU avg. 424.22%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   46084579179.0  25149049891.0  1.83   55.39    55.39  
  1   23138782413.0  13109172361.0  1.77   49.01    49.01  
  2   21436176250.0   7766974503.0  2.76   40.84    40.84  
  3   14175802756.0   7382267673.0  1.92   39.38    39.38  
  4   17492476732.0   7017728691.0  2.49   37.25    37.25  
  5   11990667078.0   6782185239.0  1.77   30.37    30.37  
  6   17592936586.0   6779816439.0  2.59   32.56    32.56  
  7    301667453.0     47689425.0   6.33    0.38     0.38  
  8   16936032733.0   6892252103.0  2.46   24.24    24.24  
  9   14016770301.0   7254873491.0  1.93   19.97    19.97  
  10  14540267005.0   6019208200.0  2.42   17.74    17.74  
  11  12038805226.0   6768211190.0  1.78   19.39    19.39  
  12  17209294764.0   6982889367.0  2.46   20.51    20.51  
  13  11905515644.0   6795360004.0  1.75   19.07    19.07  
  14   219512906.0     49223553.0   4.46    0.26     0.26  
  15  13686973007.0   7190850106.0  1.90   17.87    17.87  
System 2764.30 (MHz) duration 30 (sec) CPU avg. 361.74%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   35513284169.0  21200097593.0  1.68   42.82    42.82  
  1   21886820560.0  12036594593.0  1.82   36.23    36.23  
  2   15302930157.0   7463204200.0  2.05   19.53    19.53  
  3   11599962719.0   6354472647.0  1.83   21.31    21.31  
  4   16307386265.0   8103909152.0  2.01   19.42    19.42  
  5   17349539450.0   7691866904.0  2.26   22.43    22.43  
  6   11074768002.0   5536191046.0  2.00   30.76    30.76  
  7     2009417.0       570858.0    3.52    0.00     0.00  
  8   13236644327.0   6471054072.0  2.05   20.22    20.22  
  9   11975925302.0   6339100811.0  1.89   29.03    29.03  
  10  11370182333.0   5564980582.0  2.04   29.26    29.26  
  11  11265546296.0   6185801602.0  1.82   25.07    25.07  
  12   7663083822.0   3863267156.0  1.98    9.41     9.41  
  13  11139835862.0   6213361595.0  1.79   23.16    23.16  
  14  11705725643.0   6077473484.0  1.93   15.88    15.88  
  15  12959563343.0   6572284524.0  1.97   17.18    17.18  
System 2428.91 (MHz) duration 30 (sec) CPU avg. 214.95%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   17571457455.0  8612411623.0  2.04   24.11    24.11  
  1   11776266509.0  6079980585.0  1.94   23.99    23.99  
  2   10174122392.0  4476415575.0  2.27   15.31    15.31  
  3    6354727326.0  3191717847.0  1.99   13.06    13.06  
  4    8021421798.0  4068301460.0  1.97   11.88    11.88  
  5    5937082492.0  2962216969.0  2.00    9.25     9.25  
  6   10287804440.0  4913539288.0  2.09   12.86    12.86  
  7     1663915.0      508938.0    3.27    0.00     0.00  
  8    6904408341.0  3378990367.0  2.04    8.25     8.25  
  9    5850375817.0  2909653536.0  2.01   12.05    12.05  
  10   9698969681.0  4723221880.0  2.05   19.54    19.54  
  11   5877684316.0  2919717873.0  2.01   12.17    12.17  
  12  10003518232.0  4789032051.0  2.09   11.92    11.92  
  13   6105430641.0  3037074600.0  2.01   14.96    14.96  
  14  10938784030.0  5069029435.0  2.16   14.79    14.79  
  15   5864359622.0  2913892267.0  2.01   10.80    10.80  
System 2568.59 (MHz) duration 30 (sec) CPU avg. 490.42%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   48483922930.0  30093157714.0  1.61   62.92    62.92  
  1   35961658202.0  21624998699.0  1.66   56.58    56.58  
  2   21041583009.0   9667225967.0  2.18   35.24    35.24  
  3   21196828873.0  11895154287.0  1.78   25.23    25.23  
  4   19252826663.0   9241135632.0  2.08   34.80    34.80  
  5   20934082527.0  11772969417.0  1.78   39.13    39.13  
  6    8424702703.0   4169449370.0  2.02   11.39    11.39  
  7    352185712.0     64325161.0   5.48    0.63     0.63  
  8    8587336244.0   4186830197.0  2.05   10.32    10.32  
  9   19864935960.0  11486797498.0  1.73   30.41    30.41  
  10   8576879496.0   4224929384.0  2.03   20.99    20.99  
  11  20587361446.0  11640638972.0  1.77   26.09    26.09  
  12   8616599872.0   4253811652.0  2.03   10.29    10.29  
  13  19899579076.0  11551339547.0  1.72   24.71    24.71  
  14  44207867584.0  23205434831.0  1.91   54.44    54.44  
  15  20505676150.0  11653593442.0  1.76   47.26    47.26  
System 2105.31 (MHz) duration 30 (sec) CPU avg. 493.45%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   57057479544.0  33705755617.0  1.69   90.34    90.34  
  1   34650106917.0  20707373500.0  1.67   41.64    41.64  
  2   20536749914.0   9429498700.0  2.18   32.21    32.21  
  3   19471074210.0  11218965828.0  1.74   28.03    28.03  
  4   20506174374.0   9424880165.0  2.18   26.67    26.67  
  5   20369274208.0  11344086592.0  1.80   41.27    41.27  
  6   16603085775.0   7494202717.0  2.22   21.49    21.49  
  7    345985530.0     68538365.0   5.05    0.82     0.82  
  8   18366294076.0   7960241446.0  2.31   21.88    21.88  
  9   19065626747.0  11012825351.0  1.73   36.81    36.81  
  10  12154171309.0   5473886665.0  2.22   16.44    16.44  
  11  19654055357.0  11121744723.0  1.77   24.80    24.80  
  12  15603373220.0   7300654545.0  2.14   21.64    21.64  
  13  18709692703.0  10971778993.0  1.71   28.78    28.78  
  14  18757444860.0   9202142727.0  2.04   24.06    24.06  
  15  18874661816.0  10977905308.0  1.72   36.57    36.57  
System 2465.70 (MHz) duration 30 (sec) CPU avg. 583.02%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   49413476643.0  30396959130.0  1.63   66.80    66.80  
  1   36131895616.0  21516525402.0  1.68   60.96    60.96  
  2   17559567088.0   8975380922.0  1.96   21.13    21.13  
  3   20085394206.0  11549144729.0  1.74   34.41    34.41  
  4   16028358475.0   8075517702.0  1.98   34.69    34.69  
  5   19619118985.0  11367104983.0  1.73   39.86    39.86  
  6   33923781483.0  18317831580.0  1.85   89.11    89.11  
  7    192187971.0     38401541.0   5.00    0.28     0.28  
  8    8447781925.0   4478411107.0  1.89   15.44    15.44  
  9   22375102712.0  12037506340.0  1.86   29.97    29.97  
  10  17245519876.0   8816838253.0  1.96   29.30    29.30  
  11  20156476237.0  11466355626.0  1.76   39.16    39.16  
  12   8737063885.0   4555355951.0  1.92   10.40    10.40  
  13  19438913156.0  11359208077.0  1.71   42.86    42.86  
  14   8591797862.0   4478073771.0  1.92   14.27    14.27  
  15  20974007027.0  11694348754.0  1.79   54.39    54.39  
System 2673.75 (MHz) duration 30 (sec) CPU avg. 396.53%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   65492700953.0  40655844293.0  1.61   81.65    81.65  
  1   33415114739.0  19643477836.0  1.70   39.97    39.97  
  2   17426821613.0   7807218810.0  2.23   22.49    22.49  
  3   19475880741.0  10800540169.0  1.80   28.55    28.55  
  4   11385985901.0   5360595385.0  2.12   22.55    22.55  
  5   20486750141.0  10983872023.0  1.87   26.42    26.42  
  6   11303303378.0   5854678298.0  1.93   24.74    24.74  
  7    412075327.0     69110188.0   5.96    0.99     0.99  
  8   18264327944.0   8388642676.0  2.18   21.77    21.77  
  9   19098258397.0  10636336478.0  1.80   34.21    34.21  
  10   1946423594.0   1001834254.0  1.94    2.75     2.75  
  11  18428827554.0  10442709838.0  1.76   26.36    26.36  
  12   9811648319.0   4525962470.0  2.17   12.55    12.55  
  13  18434132448.0  10478047970.0  1.76   24.28    24.28  
  14   1808506398.0   923080873.0   1.96    2.53     2.53  
  15  18359362167.0  10452581570.0  1.76   24.73    24.73  
System 2473.36 (MHz) duration 30 (sec) CPU avg. 493.38%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   38923881850.0  26490657554.0  1.47   52.46    52.46  
  1   31981148484.0  18376145320.0  1.74   43.91    43.91  
  2   15478809309.0   7227442025.0  2.14   19.29    19.29  
  3   17335327368.0   9817403399.0  1.77   22.31    22.31  
  4   10633260878.0   5435967147.0  1.96   20.46    20.46  
  5   18190345625.0   9908317539.0  1.84   27.48    27.48  
  6   17372302107.0   8516325483.0  2.04   33.91    33.91  
  7    337208844.0     58232620.0   5.79    0.52     0.52  
  8   14847616135.0   7172079950.0  2.07   33.27    33.27  
  9   17432081468.0   9699056115.0  1.80   22.23    22.23  
  10  16088656537.0   7439125370.0  2.16   20.10    20.10  
  11  17619693530.0   9753008928.0  1.81   40.22    40.22  
  12  36443936105.0  20951761057.0  1.74   43.42    43.42  
  13  17331727064.0   9741757653.0  1.78   36.65    36.65  
  14  16885544303.0   8524422050.0  1.98   28.73    28.73  
  15  18925464829.0  10093302131.0  1.88   48.41    48.41  
System 2559.45 (MHz) duration 30 (sec) CPU avg. 301.05%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   35838770131.0  23508421618.0  1.52   46.68    46.68  
  1   19305013929.0  10474761522.0  1.84   35.31    35.31  
  2    8487009677.0   4597568625.0  1.85   10.73    10.73  
  3   10196870973.0   5558134669.0  1.83   18.60    18.60  
  4   13143355396.0   6904278663.0  1.90   16.93    16.93  
  5    9723264570.0   5276673769.0  1.84   13.28    13.28  
  6    8484482043.0   4679893404.0  1.81   16.73    16.73  
  7     1934382.0       548321.0    3.53    0.00     0.00  
  8   12773625341.0   6696442912.0  1.91   24.78    24.78  
  9   11427350407.0   5646617892.0  2.02   29.25    29.25  
  10   7856211671.0   4023471404.0  1.95   10.71    10.71  
  11  10067521937.0   5319431563.0  1.89   16.28    16.28  
  12   8749464921.0   4671153148.0  1.87   10.43    10.43  
  13   9907693200.0   5370068860.0  1.84   13.02    13.02  
  14  13086621848.0   6969479502.0  1.88   23.59    23.59  
  15   9509242873.0   5187535905.0  1.83   14.74    14.74  
