
System 2676.80 (MHz) duration 30 (sec) CPU avg. 105.85%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
System 2775.78 (MHz) duration 30 (sec) CPU avg. 355.83%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   24952057502.0  33305596724.0  0.75   29.96    29.96  
  1   24373170352.0  35848490973.0  0.68   59.52    59.52  
  2   11691545920.0  14492763696.0  0.81   14.46    14.46  
  3   12442071105.0  18025163939.0  0.69   14.99    14.99  
  4   12643352602.0  15550515964.0  0.81   21.59    21.59  
  5   12496120215.0  18006820060.0  0.69   17.74    17.74  
  6   14883387220.0  18665955785.0  0.80   25.27    25.27  
  7     1500715.0       483366.0    3.10    0.00     0.00  
  8   10824549481.0  13263275835.0  0.82   16.91    16.91  
  9   12599630081.0  17998446771.0  0.70   22.09    22.09  
  10  12696719025.0  15573276507.0  0.82   29.54    29.54  
  11  12540834737.0  18003052260.0  0.70   16.36    16.36  
  12  15124072250.0  18699162443.0  0.81   19.40    19.40  
  13  12486432192.0  18008330547.0  0.69   26.91    26.91  
  14  15324422689.0  19442211289.0  0.79   18.63    18.63  
  15  12995381503.0  18136991376.0  0.72   22.45    22.45  
System 2704.92 (MHz) duration 30 (sec) CPU avg. 396.47%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   15282134024.0  18785290855.0  0.81   18.83    18.83  
  1   24292912595.0  35859649434.0  0.68   56.78    56.78  
  2   15195445343.0  18770327108.0  0.81   18.12    18.12  
  3   12438180888.0  18041167753.0  0.69   31.89    31.89  
  4   14617029590.0  18585285754.0  0.79   18.44    18.44  
  5   12533722163.0  18018647924.0  0.70   32.95    32.95  
  6   10774109027.0  12986911650.0  0.83   15.13    15.13  
  7     3969765.0      1589433.0    2.50    0.01     0.01  
  8   27635083244.0  36668579351.0  0.75   44.79    44.79  
  9   12609307060.0  18003598178.0  0.70   27.57    27.57  
  10  15058560445.0  18723352513.0  0.80   21.72    21.72  
  11  12529979554.0  18011928490.0  0.70   15.88    15.88  
  12   9775048219.0  12085745740.0  0.81   11.73    11.73  
  13  12482696554.0  18018362946.0  0.69   26.29    26.29  
  14  10877408753.0  12673533950.0  0.86   21.72    21.72  
  15  13650675823.0  18294806859.0  0.75   34.62    34.62  
System 2767.26 (MHz) duration 30 (sec) CPU avg. 366.37%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0    5600375047.0   7100879844.0  0.79    6.75     6.75  
  1   24489836316.0  35547790014.0  0.69   48.78    48.78  
  2   15027546730.0  18557766013.0  0.81   18.69    18.69  
  3   12320463027.0  17837012610.0  0.69   15.10    15.10  
  4   14918571458.0  18490237710.0  0.81   18.24    18.24  
  5   12419407214.0  17827471861.0  0.70   27.02    27.02  
  6   15198697040.0  18588562974.0  0.82   19.27    19.27  
  7     1779319.0       583772.0    3.05    0.00     0.00  
  8   21976037546.0  29226022567.0  0.75   51.08    51.08  
  9   13423172965.0  18043302874.0  0.74   17.37    17.37  
  10  14390184012.0  18388622834.0  0.78   33.86    33.86  
  11  12410138264.0  17817520437.0  0.70   15.01    15.01  
  12  14688751071.0  18461340470.0  0.80   33.30    33.30  
  13  12338346518.0  17828550854.0  0.69   27.75    27.75  
  14  14472109515.0  18419883628.0  0.79   17.24    17.24  
  15  13653451782.0  18129752627.0  0.75   16.93    16.93  
System 2770.55 (MHz) duration 30 (sec) CPU avg. 371.07%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   15162050218.0  18827861729.0  0.81   18.24    18.24  
  1   22597492307.0  32103103701.0  0.70   44.98    44.98  
  2   25919757152.0  36272278417.0  0.71   30.89    30.89  
  3   12237534152.0  16292796717.0  0.75   29.03    29.03  
  4   14535844640.0  18605458299.0  0.78   22.29    22.29  
  5   11501376192.0  16071762123.0  0.72   23.63    23.63  
  6    7791898509.0   9114742534.0  0.85   11.68    11.68  
  7     1990851.0       528499.0    3.77    0.00     0.00  
  8   12439393295.0  14924979008.0  0.83   19.92    19.92  
  9   11531845833.0  16042898155.0  0.72   28.54    28.54  
  10  15979991556.0  19737172023.0  0.81   24.26    24.26  
  11  11451424486.0  16049444492.0  0.71   23.95    23.95  
  12  14261222236.0  18573147647.0  0.77   21.97    21.97  
  13  11493088234.0  16077675343.0  0.71   13.82    13.82  
  14  16938394294.0  20775407214.0  0.82   37.17    37.17  
  15  11413990384.0  16056051420.0  0.71   20.72    20.72  
System 2747.42 (MHz) duration 30 (sec) CPU avg. 157.09%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   13259594375.0  16889415253.0  0.79   16.09    16.09  
  1   10992826722.0  13372719252.0  0.82   13.13    13.13  
  2    8811527203.0   9819658366.0  0.90   12.09    12.09  
  3    6013634589.0   6742294473.0  0.89    7.94     7.94  
  4    9700344437.0  11110269912.0  0.87   12.54    12.54  
  5    8094752577.0   7154385205.0  1.13   10.65    10.65  
  6    6669783957.0   7493566713.0  0.89    8.05     8.05  
  7     1287167.0       352219.0    3.65    0.00     0.00  
  8    5308120204.0   5612992193.0  0.95   11.23    11.23  
  9    5911342540.0   6613362594.0  0.89    7.41     7.41  
  10   8985424546.0  10023102567.0  0.90   14.82    14.82  
  11   5892621016.0   6614104423.0  0.89    7.64     7.64  
  12  10125842622.0  11787888300.0  0.86   13.14    13.14  
  13   5905532133.0   6671387653.0  0.89    7.16     7.16  
  14   4201585595.0   4788934392.0  0.88    5.66     5.66  
  15   5849962116.0   6611651658.0  0.88    9.55     9.55  
System 2769.14 (MHz) duration 30 (sec) CPU avg. 491.45%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   53669518617.0  88959054361.0  0.60   64.60    64.60  
  1   35657646553.0  56198691047.0  0.63   83.05    83.05  
  2   13832366727.0  19301817695.0  0.72   16.49    16.49  
  3   18780896301.0  28444227207.0  0.66   38.12    38.12  
  4   13815989547.0  19248654600.0  0.72   16.93    16.93  
  5   18921996304.0  28433315506.0  0.67   31.32    31.32  
  6   16728291589.0  22631958436.0  0.74   20.65    20.65  
  7     1125682.0       392204.0    2.87    0.00     0.00  
  8   11912387872.0  16481292158.0  0.72   16.36    16.36  
  9   18996774515.0  28419169713.0  0.67   24.07    24.07  
  10  16161027105.0  22516807154.0  0.72   24.95    24.95  
  11  19972366127.0  28681453246.0  0.70   29.51    29.51  
  12  13956580511.0  19285658563.0  0.72   30.35    30.35  
  13  18852534905.0  28437323336.0  0.66   25.35    25.35  
  14  13718862148.0  19315603856.0  0.71   27.79    27.79  
  15  19956486390.0  28709559490.0  0.70   41.91    41.91  
System 2724.53 (MHz) duration 30 (sec) CPU avg. 535.67%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   42177744743.0  69893851645.0  0.60   51.60    51.60  
  1   39127134146.0  61767160856.0  0.63   54.16    54.16  
  2    9185576758.0  12233943628.0  0.75   12.09    12.09  
  3   21201162863.0  31413146485.0  0.67   53.57    53.57  
  4   17835535587.0  23573324521.0  0.76   22.95    22.95  
  5   21122253421.0  31366686289.0  0.67   52.11    52.11  
  6    9131510195.0  12210633529.0  0.75   12.54    12.54  
  7    205424993.0     34024735.0   6.04    0.32     0.32  
  8   42161769570.0  62560240762.0  0.67   52.15    52.15  
  9   21082743394.0  31276602270.0  0.67   50.60    50.60  
  10  18736827824.0  23863564006.0  0.79   31.63    31.63  
  11  20837672539.0  31250576090.0  0.67   25.83    25.83  
  12  17827038473.0  23607639374.0  0.76   30.35    30.35  
  13  20580291914.0  31239064684.0  0.66   26.03    26.03  
  14  17601237715.0  23615412882.0  0.75   22.52    22.52  
  15  20667980052.0  31256088904.0  0.66   37.23    37.23  
System 2711.64 (MHz) duration 30 (sec) CPU avg. 462.62%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   59329591026.0  98556421307.0  0.60   72.93    72.93  
  1   35927624884.0  56175471551.0  0.64   64.07    64.07  
  2    2632185452.0   3294598500.0  0.80    3.17     3.17  
  3   21479575253.0  29060055408.0  0.74   35.46    35.46  
  4   11484194842.0  15835916828.0  0.73   16.06    16.06  
  5   19091314427.0  28434686599.0  0.67   41.13    41.13  
  6   11607847305.0  15897427740.0  0.73   17.72    17.72  
  7    201616833.0     30157894.0   6.69    0.28     0.28  
  8   37105867746.0  53885669181.0  0.69   45.04    45.04  
  9   18965350099.0  28357498591.0  0.67   28.05    28.05  
  10   9463701109.0  12763883258.0  0.74   13.40    13.40  
  11  18795220551.0  28353311048.0  0.66   22.61    22.61  
  12   9652465578.0  12758504265.0  0.76   17.63    17.63  
  13  18659218571.0  28358748285.0  0.66   44.77    44.77  
  14   9798699519.0  12861712487.0  0.76   13.39    13.39  
  15  20859963628.0  28904298170.0  0.72   26.91    26.91  
System 2188.44 (MHz) duration 30 (sec) CPU avg. 459.66%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   51458340765.0  84244718833.0  0.61   78.38    78.38  
  1   36389758848.0  57163753439.0  0.64   50.06    50.06  
  2   16781294512.0  23089657227.0  0.73   30.72    30.72  
  3   19623981557.0  29047298282.0  0.68   29.49    29.49  
  4   16820196577.0  23017797295.0  0.73   20.04    20.04  
  5   20837822363.0  29301696105.0  0.71   31.56    31.56  
  6   16905889009.0  23087531915.0  0.73   22.82    22.82  
  7     74194134.0     10774426.0   6.89    0.14     0.14  
  8   16843562313.0  23121135130.0  0.73   21.71    21.71  
  9   20016296354.0  29066368568.0  0.69   24.41    24.41  
  10   9315369096.0  12798707888.0  0.73   20.31    20.31  
  11  19345941515.0  28936795808.0  0.67   25.87    25.87  
  12  15214902921.0  21361980200.0  0.71   19.41    19.41  
  13  19255494238.0  28936524803.0  0.67   33.37    33.37  
  14  15367407991.0  21488757848.0  0.72   18.66    18.66  
  15  19403169176.0  28985021957.0  0.67   32.70    32.70  
System 2785.78 (MHz) duration 30 (sec) CPU avg. 410.35%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   54528046464.0  91882181696.0  0.59   65.25    65.25  
  1   28378097692.0  42781931130.0  0.66   73.23    73.23  
  2    9975917366.0  14449134643.0  0.69   13.76    13.76  
  3   14681104753.0  21568515781.0  0.68   35.66    35.66  
  4   10426368040.0  14540112470.0  0.72   12.64    12.64  
  5   14710338734.0  21525283386.0  0.68   20.29    20.29  
  6   10832236380.0  15109541910.0  0.72   13.03    13.03  
  7    156051388.0     24016145.0   6.50    0.19     0.19  
  8    9499147417.0  13782833215.0  0.69   11.32    11.32  
  9   14801806239.0  21516306816.0  0.69   20.45    20.45  
  10  15092583194.0  20903573269.0  0.72   20.83    20.83  
  11  15120090699.0  21615253433.0  0.70   29.42    29.42  
  12   9623452013.0  13950549587.0  0.69   23.05    23.05  
  13  14677283848.0  21542572474.0  0.68   21.16    21.16  
  14  11335764272.0  15369877104.0  0.74   15.88    15.88  
  15  15789738845.0  21812645074.0  0.72   34.20    34.20  
System 2786.88 (MHz) duration 30 (sec) CPU avg. 292.23%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   32057324471.0  47659887563.0  0.67   38.34    38.34  
  1   20274091395.0  26664227101.0  0.76   40.72    40.72  
  2    7127020060.0   8595655362.0  0.83    8.88     8.88  
  3   10712377948.0  13496492656.0  0.79   23.44    23.44  
  4   25855837002.0  32790783250.0  0.79   30.82    30.82  
  5   10433256450.0  13330656077.0  0.78   14.69    14.69  
  6    9019889079.0  10805084809.0  0.83   12.55    12.55  
  7     1887843.0       538649.0    3.50    0.00     0.00  
  8   11111059230.0  14278547677.0  0.78   14.32    14.32  
  9   12379801323.0  13827832056.0  0.90   20.10    20.10  
  10  11345966778.0  12128540940.0  0.94   19.98    19.98  
  11  10393406607.0  13365409405.0  0.78   18.43    18.43  
  12   7393990084.0   8759937921.0  0.84   10.66    10.66  
  13  10518779482.0  13418698525.0  0.78   13.30    13.30  
  14   9091772543.0  10343603929.0  0.88   11.27    11.27  
  15  10317083280.0  13364441801.0  0.77   14.70    14.70  
System 2632.42 (MHz) duration 30 (sec) CPU avg. 785.17%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   48757525437.0  79594977788.0  0.61   61.74    61.74  
  1   57718414250.0  96066617256.0  0.60   76.00    76.00  
  2   32674312351.0  49276173474.0  0.66   71.95    71.95  
  3   30829412210.0  48651351785.0  0.63   80.23    80.23  
  4   23707904610.0  37833350018.0  0.63   28.26    28.26  
  5   32393644307.0  48963980129.0  0.66   78.47    78.47  
  6   32239459529.0  49063339090.0  0.66   39.48    39.48  
  7     81616013.0     13108634.0   6.23    0.13     0.13  
  8   32850932743.0  49235385985.0  0.67   40.56    40.56  
  9   31242902949.0  48602798761.0  0.64   48.86    48.86  
  10  25637825746.0  38546781818.0  0.67   37.02    37.02  
  11  31835093728.0  48794662165.0  0.65   51.83    51.83  
  12  32699336608.0  49431319628.0  0.66   39.22    39.22  
  13  30905518213.0  48622773889.0  0.64   49.02    49.02  
  14  23788870328.0  38283158886.0  0.62   29.53    29.53  
  15  32453063456.0  49030771577.0  0.66   52.88    52.88  
System 2133.51 (MHz) duration 30 (sec) CPU avg. 561.08%
 CPU      Cycles        Instructions    CPI   Avg (%)  Max (%) 
  0   72548419205.0  1.27387779245e+11  0.57   113.35   113.35 
  1   42295115548.0    70686971497.0    0.60   50.86    50.86  
  2   17508498916.0    25896845833.0    0.68   25.87    25.87  
  3   22747699715.0    35829352503.0    0.63   49.77    49.77  
  4   16980506470.0    25835959116.0    0.66   30.17    30.17  
  5   22763594673.0    35810735113.0    0.64   29.18    29.18  
  6   17466501564.0    25868887999.0    0.68   20.86    20.86  
  7    280409524.0       46683680.0     6.01    0.35     0.35  
  8   17474003311.0    25893360841.0    0.67   20.87    20.87  
  9   22765839344.0    35764033838.0    0.64   33.79    33.79  
  10  17360057839.0    25861073369.0    0.67   22.29    22.29  
  11  22869447662.0    35787832867.0    0.64   43.51    43.51  
  12  16746751108.0    25839636390.0    0.65   20.24    20.24  
  13  23124624326.0    35891700724.0    0.64   50.32    50.32  
  14   1197787709.0     1641918539.0    0.73    1.71     1.71  
  15  23030335195.0    35882998067.0    0.64   47.94    47.94  
System 2481.01 (MHz) duration 30 (sec) CPU avg. 727.16%
 CPU      Cycles       Instructions    CPI   Avg (%)  Max (%) 
  0   60121721622.0  1.0389836245e+11  0.58   80.78    80.78  
  1   49933666067.0   83690126139.0    0.60   83.79    83.79  
  2   23684904872.0   34974906095.0    0.68   37.99    37.99  
  3   27329592638.0   42542606649.0    0.64   44.42    44.42  
  4   24002818795.0   36144156225.0    0.66   62.89    62.89  
  5   27279342384.0   42454594361.0    0.64   75.77    75.77  
  6   23469648241.0   34944758937.0    0.67   27.98    27.98  
  7    143740805.0      22974417.0     6.26    0.18     0.18  
  8   14687603316.0   21468198776.0    0.68   20.35    20.35  
  9   27147502712.0   42385356885.0    0.64   33.72    33.72  
  10  23646656195.0   35093770090.0    0.67   29.55    29.55  
  11  27185767922.0   42427658943.0    0.64   41.89    41.89  
  12  22712862823.0   34890036695.0    0.65   34.17    34.17  
  13  27442723271.0   42531532831.0    0.65   43.25    43.25  
  14  24517678002.0   38273173495.0    0.64   50.30    50.30  
  15  27101583724.0   42469018914.0    0.64   60.13    60.13  
System 2315.16 (MHz) duration 30 (sec) CPU avg. 567.89%
 CPU      Cycles        Instructions    CPI   Avg (%)  Max (%) 
  0   62130888083.0  1.06711154335e+11  0.58   89.46    89.46  
  1   41995536616.0    69037985940.0    0.61   116.58   116.58 
  2   13572252547.0    21102323683.0    0.64   20.08    20.08  
  3   22026891263.0    34861411770.0    0.63   26.31    26.31  
  4   18870050707.0    28573400723.0    0.66   34.17    34.17  
  5   22207397088.0    34853722535.0    0.64   32.89    32.89  
  6   18281982969.0    27212775800.0    0.67   21.81    21.81  
  7    254679881.0       46188938.0     5.51    0.33     0.33  
  8   14561562602.0    21838519849.0    0.67   17.34    17.34  
  9   22416540968.0    34862201239.0    0.64   33.03    33.03  
  10  14275801024.0    21769848831.0    0.66   20.16    20.16  
  11  22287305734.0    34864658459.0    0.64   29.95    29.95  
  12  17239833807.0    25988411920.0    0.66   26.94    26.94  
  13  22299145401.0    34906718040.0    0.64   49.14    49.14  
  14  15875528312.0    24503014126.0    0.65   21.01    21.01  
  15  23408753074.0    35189290165.0    0.67   28.71    28.71  
System 2687.50 (MHz) duration 30 (sec) CPU avg. 621.21%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   45352538150.0  78250479361.0  0.58   56.25    56.25  
  1   43954163732.0  71766300711.0  0.61   66.38    66.38  
  2   21573051432.0  32100995566.0  0.67   25.70    25.70  
  3   24117533682.0  36455136601.0  0.66   41.63    41.63  
  4   21301607268.0  31877339016.0  0.67   32.99    32.99  
  5   23705408855.0  36360697727.0  0.65   29.15    29.15  
  6   20992062328.0  31336533955.0  0.67   25.60    25.60  
  7    275159412.0     47469551.0   5.80    0.41     0.41  
  8   20869613296.0  31085341396.0  0.67   32.44    32.44  
  9   24684105591.0  36481279933.0  0.68   35.42    35.42  
  10  20963633426.0  31436969073.0  0.67   34.85    34.85  
  11  24123198426.0  36387207682.0  0.66   43.21    43.21  
  12  22316618136.0  37135240743.0  0.60   33.21    33.21  
  13  24008789300.0  36404249204.0  0.66   48.87    48.87  
  14  37191896321.0  55646202280.0  0.67   77.26    77.26  
  15  24235979903.0  36475486262.0  0.66   37.83    37.83  
System 2768.83 (MHz) duration 30 (sec) CPU avg. 443.83%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   62084980162.0  98370206887.0  0.63   74.74    74.74  
  1   29038014682.0  40531146784.0  0.72   80.57    80.57  
  2   14317141651.0  18292975423.0  0.78   17.06    17.06  
  3   15190396849.0  20544524104.0  0.74   39.08    39.08  
  4    8380957334.0  11185852723.0  0.75   14.86    14.86  
  5   14908668658.0  20317441507.0  0.73   18.71    18.71  
  6    8188863387.0  11273763785.0  0.73   16.03    16.03  
  7    425622511.0     66844901.0   6.37    0.52     0.52  
  8   13361802537.0  17963873059.0  0.74   22.82    22.82  
  9   15002834996.0  20238098961.0  0.74   38.62    38.62  
  10  11431826192.0  14273383940.0  0.80   13.97    13.97  
  11  14855013481.0  20398811194.0  0.73   23.77    23.77  
  12  15596693257.0  20975163866.0  0.74   20.85    20.85  
  13  15113136253.0  20417224428.0  0.74   24.47    24.47  
  14   9211481899.0   9143533849.0  1.01   15.52    15.52  
  15  15193211751.0  20518646623.0  0.74   22.25    22.25  
