
System 2566.09 (MHz) duration 30 (sec) CPU avg. 50.74%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  2   6301253154.0  2886084751.0  2.18    7.50     7.50  
  3   8060237145.0  3777535580.0  2.13   10.87    10.87  
  4   5493004951.0  2495158735.0  2.20    7.74     7.74  
  5   7237875642.0  3572402270.0  2.03   10.67    10.67  
  6   508948888.0   247557058.0   2.06    0.65     0.65  
  7    1487590.0      388055.0    3.83    0.00     0.00  
  8   5222645535.0  2545978629.0  2.05    6.98     6.98  
  9    7757406.0      860414.0    9.02    0.01     0.01  
  10  5086635968.0  2440283184.0  2.08   10.87    10.87  
  11  974411165.0   477834539.0   2.04    2.17     2.17  
  12  9521445104.0  4678723901.0  2.04   11.43    11.43  
  13  8384561540.0  4097957514.0  2.05   23.31    23.31  
  14  5391626803.0  2624997057.0  2.05    6.54     6.54  
  15  7844663175.0  3616704190.0  2.17   19.32    19.32  
System 2663.05 (MHz) duration 30 (sec) CPU avg. 139.52%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0    8531376344.0  3321524097.0  2.57   10.68    10.68  
  1   10264855266.0  5085059272.0  2.02   24.74    24.74  
  2    4097439388.0  2041097673.0  2.01    5.07     5.07  
  3   13541527237.0  6648527464.0  2.04   19.98    19.98  
  4    8559197524.0  4196505913.0  2.04   10.24    10.24  
  5    7014327368.0  2932574790.0  2.39   19.48    19.48  
  6    1996417257.0  987624944.0   2.02    2.80     2.80  
  7     1350565.0      382843.0    3.53    0.00     0.00  
  8    7110189691.0  3515910844.0  2.02   10.65    10.65  
  9     7005190.0      700889.0    9.99    0.02     0.02  
  10    30634976.0    4619660.0    6.63    0.06     0.06  
  11    22861458.0    6007072.0    3.81    0.03     0.03  
  12   4763676541.0  2405762818.0  1.98    5.68     5.68  
  13    4119185.0      908710.0    4.53    0.00     0.00  
  14   6777476079.0  3248691961.0  2.09    9.33     9.33  
  15   9639139157.0  4414994653.0  2.18   20.77    20.77  
System 2437.11 (MHz) duration 30 (sec) CPU avg. 137.41%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0    6590025783.0  2547477939.0  2.59    9.01     9.01  
  1    6004228398.0  2970749235.0  2.02   13.03    13.03  
  2    4776894514.0  2636062101.0  1.81    5.76     5.76  
  3    9604281653.0  4685851703.0  2.05   23.07    23.07  
  4    1912728182.0  1018064405.0  1.88    2.65     2.65  
  5   10362526280.0  4622955501.0  2.24   23.54    23.54  
  6    2863236889.0  1622161186.0  1.77    3.70     3.70  
  7     1540366.0      512799.0    3.00    0.00     0.00  
  8    4037651392.0  2125000627.0  1.90    4.82     4.82  
  9     8689382.0      921679.0    9.43    0.01     0.01  
  10   4094949165.0  2159947337.0  1.90    4.88     4.88  
  11    21453471.0    5668410.0    3.78    0.03     0.03  
  12   9238722258.0  5245448854.0  1.76   11.12    11.12  
  13   1748505758.0  844839884.0   2.07    2.09     2.09  
  14  11298412151.0  5901352219.0  1.91   14.35    14.35  
  15   9075326875.0  4460420219.0  2.03   19.33    19.33  
System 2553.51 (MHz) duration 30 (sec) CPU avg. 84.74%
 CPU     Cycles     Instructions   CPI   Avg (%)  Max (%) 
  0   457647868.0   233853977.0    1.96    0.60     0.60  
  1   6133001925.0  2873598584.0   2.13   14.91    14.91  
  2   2384647997.0  1267906937.0   1.88    2.99     2.99  
  3   4389978089.0  1989822399.0   2.21   11.60    11.60  
  4   2966871429.0  1586334796.0   1.87    3.60     3.60  
  5   3899841765.0  1673637026.0   2.33    9.76     9.76  
  6   1021933307.0  552930677.0    1.85    1.33     1.33  
  7    2408579.0      501209.0     4.81    0.00     0.00  
  8   2885420714.0  1443812299.0   2.00    3.51     3.51  
  9    7807698.0      772165.0    10.11    0.02     0.02  
  10  3601582154.0  2004758855.0   1.80    4.57     4.57  
  11   25480381.0    6336900.0     4.02    0.03     0.03  
  12  7368938273.0  4350214770.0   1.69    8.78     8.78  
  13  2047697257.0  914646804.0    2.24    5.21     5.21  
  14  4193646011.0  2259285034.0   1.86    6.12     6.12  
  15  5202827572.0  2185336536.0   2.38   11.70    11.70  
System 2545.39 (MHz) duration 30 (sec) CPU avg. 201.12%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0    101732454.0     25835565.0   3.94    0.13     0.13  
  1   20987238739.0  10190765778.0  2.06   26.91    26.91  
  2   17457013377.0   8806654041.0  1.98   21.79    21.79  
  3   23564806142.0  11966799078.0  1.97   39.21    39.21  
  4   17146270458.0   8482808889.0  2.02   20.62    20.62  
  5   15410341823.0   6684453188.0  2.31   18.89    18.89  
  6    6328584222.0   3120359960.0  2.03    7.65     7.65  
  7     2292907.0       603771.0    3.80    0.00     0.00  
  8    3169043664.0   1565821170.0  2.02    6.71     6.71  
  9     7508239.0       821949.0    9.13    0.01     0.01  
  10   8955112518.0   4541034782.0  1.97   10.73    10.73  
  11    22450218.0     5931570.0    3.78    0.03     0.03  
  12   8814969438.0   4543322823.0  1.94   10.50    10.50  
  13    3804068.0       871073.0    4.37    0.01     0.01  
  14   8513968881.0   4249223931.0  2.00   16.39    16.39  
  15  13457367928.0   6288420548.0  2.14   21.53    21.53  
System 2691.09 (MHz) duration 30 (sec) CPU avg. 246.36%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0    4049695363.0   2020082291.0  2.00    5.02     5.02  
  1   22617670189.0  11339359406.0  1.99   54.40    54.40  
  2   10400716881.0   5253863560.0  1.98   23.23    23.23  
  3    8601069486.0   4406744242.0  1.95   19.04    19.04  
  4    4001718338.0   1994768592.0  2.01    5.21     5.21  
  5   10771212773.0   4925661563.0  2.19   16.74    16.74  
  6    4905780235.0   2211566355.0  2.22    7.47     7.47  
  7   10322666216.0   4821022634.0  2.14   15.49    15.49  
  8    7771939052.0   3817573911.0  2.04    9.98     9.98  
  9     7149184.0       771846.0    9.26    0.01     0.01  
  10   4921416540.0   2448456131.0  2.01    6.95     6.95  
  11   8727170995.0   4412730111.0  1.98   14.48    14.48  
  12  23781448288.0  11860761648.0  2.01   32.47    32.47  
  13   1692112991.0   869388922.0   1.95    3.39     3.39  
  14   8787841910.0   4385519474.0  2.00   10.50    10.50  
  15  10405337847.0   4844547769.0  2.15   21.99    21.99  
System 2491.88 (MHz) duration 30 (sec) CPU avg. 255.16%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   11284299489.0  5025168482.0  2.25   15.09    15.09  
  1   11414551039.0  5747710194.0  1.99   18.53    18.53  
  2    8830448135.0  4607288514.0  1.92   11.37    11.37  
  3   18623108052.0  9157729750.0  2.03   30.50    30.50  
  4    3575094721.0  1787064594.0  2.00    4.30     4.30  
  5   12700165489.0  5853609631.0  2.17   29.94    29.94  
  6    3617433225.0  1801819676.0  2.01    4.31     4.31  
  7    476245736.0   239451988.0   1.99    0.59     0.59  
  8    9004528613.0  4456356425.0  2.02   13.17    13.17  
  9     7641549.0      859881.0    8.89    0.01     0.01  
  10   7147155944.0  3556530820.0  2.01   14.69    14.69  
  11  12606342573.0  6173571319.0  2.04   28.91    28.91  
  12  15106004196.0  7590384724.0  1.99   23.01    23.01  
  13   6163840524.0  3095603706.0  1.99   15.42    15.42  
  14  12276098661.0  6110308317.0  2.01   23.12    23.12  
  15   8739401733.0  4424518869.0  1.98   22.20    22.20  
System 2395.16 (MHz) duration 30 (sec) CPU avg. 184.36%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0    4623770388.0  2280661793.0  2.03    6.43     6.43  
  1   12789308184.0  6399498316.0  2.00   19.71    19.71  
  2    6789396852.0  3411738772.0  1.99    8.92     8.92  
  3   14073000457.0  7083137334.0  1.99   21.68    21.68  
  4    4634360053.0  2263742852.0  2.05    5.57     5.57  
  5   12346980772.0  6247345225.0  1.98   20.73    20.73  
  6    5385667542.0  2644727672.0  2.04    6.59     6.59  
  7    6230186698.0  3142428028.0  1.98    8.49     8.49  
  8    9359433678.0  4487150749.0  2.09   11.14    11.14  
  9     7333790.0      793723.0    9.24    0.01     0.01  
  10   8887125337.0  4345168774.0  2.05   11.64    11.64  
  11   6161288401.0  3146925153.0  1.96    8.12     8.12  
  12  14402860731.0  7177070124.0  2.01   18.09    18.09  
  13   5964644582.0  3025296966.0  1.97    7.87     7.87  
  14  12831784578.0  6381484021.0  2.01   15.40    15.40  
  15  11232398921.0  4959072184.0  2.27   13.95    13.95  
System 2432.97 (MHz) duration 30 (sec) CPU avg. 196.31%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0    7530137616.0   4035448583.0  1.87   10.32    10.32  
  1   24101197649.0  11604758581.0  2.08   38.38    38.38  
  2   11797949717.0   6827701505.0  1.73   15.28    15.28  
  3    8722820738.0   4442181602.0  1.96   11.51    11.51  
  4    5818336974.0   3227587574.0  1.80    7.00     7.00  
  5   13014018073.0   6505218296.0  2.00   17.19    17.19  
  6    2889355817.0   1525242821.0  1.89    3.52     3.52  
  7    8043774897.0   3989081296.0  2.02   16.27    16.27  
  8    3306616273.0   1795065295.0  1.84    5.22     5.22  
  9     7855382.0       913621.0    8.60    0.01     0.01  
  10   5409850056.0   3099039636.0  1.75    7.07     7.07  
  11   1001531689.0   504377202.0   1.99    1.23     1.23  
  12  16399824917.0   9402683718.0  1.74   29.29    29.29  
  13    21746508.0     5685068.0    3.83    0.06     0.06  
  14  14322525680.0   7716198191.0  1.86   17.10    17.10  
  15   9874845872.0   4431738699.0  2.23   16.88    16.88  
System 2187.66 (MHz) duration 30 (sec) CPU avg. 131.71%
 CPU      Cycles     Instructions   CPI   Avg (%)  Max (%) 
  0    6121231308.0  3772113686.0   1.62    9.33     9.33  
  1    9800828473.0  4507004590.0   2.17   14.87    14.87  
  2   10721815799.0  6686570067.0   1.60   13.64    13.64  
  3    4925006765.0  2376505924.0   2.07   13.13    13.13  
  4    5808367469.0  3375589102.0   1.72    7.21     7.21  
  5    7215082194.0  3492590014.0   2.07   19.09    19.09  
  6    2716490526.0  1369382903.0   1.98    3.76     3.76  
  7    1621932322.0  740994816.0    2.19    2.68     2.68  
  8    2469914040.0  1368502171.0   1.80    3.81     3.81  
  9     7400117.0      738574.0    10.02    0.01     0.01  
  10    19637941.0    3975860.0     4.94    0.02     0.02  
  11   3016878551.0  1433027648.0   2.11    4.02     4.02  
  12  11412386301.0  7161174784.0   1.59   14.82    14.82  
  13   3468691651.0  1638767147.0   2.12    7.56     7.56  
  14   2301626906.0  1443067323.0   1.59    4.20     4.20  
  15   9836584243.0  4172290631.0   2.36   13.56    13.56  
System 2618.05 (MHz) duration 30 (sec) CPU avg. 401.60%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0    7774897799.0   3653017340.0  2.13    9.90     9.90  
  1   24455316726.0  12523001161.0  1.95   32.23    32.23  
  2   21968680217.0  11351646203.0  1.94   26.27    26.27  
  3   25514352109.0  13099448686.0  1.95   52.61    52.61  
  4   16446957366.0   7967557903.0  2.06   19.78    19.78  
  5   21242236951.0   9770652727.0  2.17   49.18    49.18  
  6   14162415012.0   7071406892.0  2.00   16.87    16.87  
  7     1152088.0       359953.0    3.20    0.00     0.00  
  8   14040878082.0   6945471411.0  2.02   26.37    26.37  
  9     7229196.0       794901.0    9.09    0.01     0.01  
  10   6663571845.0   3287138904.0  2.03    7.93     7.93  
  11   4003230260.0   2064869098.0  1.94    6.82     6.82  
  12  22118234176.0  11300396712.0  1.96   59.04    59.04  
  13  12470466167.0   6004000742.0  2.08   29.18    29.18  
  14   6403308748.0   3218412172.0  1.99    8.54     8.54  
  15  23421805025.0  11626593976.0  2.01   56.88    56.88  
System 2174.06 (MHz) duration 30 (sec) CPU avg. 298.41%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   19419651228.0   9552434654.0  2.03   29.77    29.77  
  1   27430530015.0  14013156779.0  1.96   35.95    35.95  
  2    4782561421.0   2420142362.0  1.98    6.94     6.94  
  3   17645965657.0   8890075920.0  1.98   24.11    24.11  
  4   17261707568.0   8439175781.0  2.05   21.05    21.05  
  5   23512222580.0  11759885873.0  2.00   34.91    34.91  
  6    3436987915.0   1680937485.0  2.04    4.15     4.15  
  7     1648850.0       459038.0    3.59    0.00     0.00  
  8   13761751655.0   6882796683.0  2.00   17.63    17.63  
  9     9257436.0      1774417.0    5.22    0.01     0.01  
  10  10516741244.0   5185984948.0  2.03   12.71    12.71  
  11   8704262742.0   4479509297.0  1.94   16.48    16.48  
  12  25848413426.0  12759793205.0  2.03   30.79    30.79  
  13  14463346592.0   7368381525.0  1.96   17.85    17.85  
  14  13638582812.0   6851072510.0  1.99   22.16    22.16  
  15  17994530692.0   8022211412.0  2.24   23.89    23.89  
System 2583.20 (MHz) duration 30 (sec) CPU avg. 343.32%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0    8721482139.0   4322025755.0  2.02   11.25    11.25  
  1   13040463977.0   6711498665.0  1.94   17.55    17.55  
  2   21613488955.0  10954379353.0  1.97   36.68    36.68  
  3   21557091423.0  10966068598.0  1.97   35.69    35.69  
  4   11546187404.0   5787434624.0  2.00   13.77    13.77  
  5   17219068748.0   7832077812.0  2.20   39.17    39.17  
  6    5030763177.0   2472387007.0  2.03   10.16    10.16  
  7   13589798719.0   6945988299.0  1.96   17.39    17.39  
  8    8478140731.0   4220705744.0  2.01   18.61    18.61  
  9   12767721343.0   6464912228.0  1.97   15.43    15.43  
  10  16552476102.0   8161626708.0  2.03   30.83    30.83  
  11  13206039557.0   6610717176.0  2.00   21.18    21.18  
  12  15470327181.0   7848106473.0  1.97   21.47    21.47  
  13   3850953872.0   1981410225.0  1.94    4.95     4.95  
  14  11777882828.0   5902378182.0  2.00   18.04    18.04  
  15  18269912988.0   7980551108.0  2.29   31.14    31.14  
System 2604.30 (MHz) duration 30 (sec) CPU avg. 342.03%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   10886344375.0   5485003534.0  1.98   13.93    13.93  
  1   22833074789.0  11647929110.0  1.96   51.85    51.85  
  2   10663157472.0   5445633425.0  1.96   19.74    19.74  
  3   12800182359.0   6567551236.0  1.95   30.06    30.06  
  4   26235742007.0  13193823612.0  1.99   37.84    37.84  
  5   25410278332.0  12630933446.0  2.01   47.89    47.89  
  6    8098798043.0   4031117233.0  2.01   14.70    14.70  
  7    2928039610.0   1494694044.0  1.96    3.57     3.57  
  8    8252325551.0   4107502192.0  2.01   16.13    16.13  
  9     7729259.0       894699.0    8.64    0.01     0.01  
  10  11122706117.0   5485217751.0  2.03   15.78    15.78  
  11    26178024.0     6417078.0    4.08    0.04     0.04  
  12  17939046144.0   9101008935.0  1.97   35.31    35.31  
  13  22897216853.0  11648959447.0  1.97   29.42    29.42  
  14   2140895795.0   1079604542.0  1.98    2.55     2.55  
  15  14517102254.0   6962408886.0  2.09   23.23    23.23  
System 2551.33 (MHz) duration 30 (sec) CPU avg. 324.63%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   12196418641.0   7166198776.0  1.70   15.93    15.93  
  1   19980875149.0   9955942586.0  2.01   29.19    29.19  
  2   15384084325.0   9046609715.0  1.70   25.19    25.19  
  3   15599714349.0   7950678893.0  1.96   22.14    22.14  
  4    2247395849.0   1114837557.0  2.02    2.92     2.92  
  5   16192459331.0   8089915765.0  2.00   37.21    37.21  
  6    9404054704.0   5236660046.0  1.80   11.79    11.79  
  7   10136218312.0   4634864883.0  2.19   13.52    13.52  
  8    6372172103.0   3424681438.0  1.86   14.33    14.33  
  9     7644472.0       851121.0    8.98    0.01     0.01  
  10  23113547356.0  13362105908.0  1.73   27.74    27.74  
  11   8592831997.0   4259076855.0  2.02   17.13    17.13  
  12  19341775672.0  11453785886.0  1.69   46.31    46.31  
  13  15777094430.0   8007655827.0  1.97   18.78    18.78  
  14  11829522315.0   6776945503.0  1.75   23.19    23.19  
  15  13708045123.0   6528196118.0  2.10   19.25    19.25  
System 2213.36 (MHz) duration 30 (sec) CPU avg. 174.60%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0    7081925863.0   4739876875.0  1.49   10.67    10.67  
  1   12710765690.0   6419381356.0  1.98   18.57    18.57  
  2    7859377057.0   5317227431.0  1.48    9.54     9.54  
  3   13026353799.0   6568806367.0  1.98   16.44    16.44  
  4    8584648624.0   5300729243.0  1.62   12.07    12.07  
  5   10013137291.0   4452198229.0  2.25   12.97    12.97  
  6    2282056131.0   1225451265.0  1.86    3.89     3.89  
  7    9256424135.0   4107513195.0  2.25   20.86    20.86  
  8    7108128382.0   4623047143.0  1.54    9.03     9.03  
  9     7826734.0       814389.0    9.61    0.01     0.01  
  10   6483202042.0   4313389678.0  1.50    8.09     8.09  
  11   7428625170.0   3745968582.0  1.98   12.72    12.72  
  12  16098544087.0  10706099679.0  1.50   19.60    19.60  
  13    22385835.0     5674168.0    3.95    0.03     0.03  
  14   1745902506.0   1098507296.0  1.59    2.08     2.08  
  15  11146425332.0   4698612586.0  2.37   18.04    18.04  
