
System 2700.86 (MHz) duration 30 (sec) CPU avg. 96.94%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  11   7281004258.0   3837303288.0  1.90   16.17    16.17  
  12   6952222820.0   3146142874.0  2.21    8.28     8.28  
  13   6703590983.0   3712161015.0  1.81    9.91     9.91  
  14   394103228.0     94197671.0   4.18    0.55     0.55  
  15   6749254483.0   3697536345.0  1.83   16.72    16.72  
System 2795.39 (MHz) duration 30 (sec) CPU avg. 205.83%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   21614741184.0  9758665749.0  2.21   25.77    25.77  
  1   12424706989.0  6989354535.0  1.78   18.41    18.41  
  2   10442216879.0  4274780627.0  2.44   13.61    13.61  
  3    8432553423.0  4088299560.0  2.06   13.16    13.16  
  4   10329682693.0  4157445072.0  2.48   12.36    12.36  
  5    6602042300.0  3616910694.0  1.83   10.01    10.01  
  6   11321052975.0  4746824733.0  2.38   14.11    14.11  
  7     1227382.0      368430.0    3.33    0.00     0.00  
  8   10966469714.0  4670304565.0  2.35   14.38    14.38  
  9    6625336228.0  3605906411.0  1.84    9.02     9.02  
  10  13339139196.0  5304992021.0  2.51   31.19    31.19  
  11   6605586890.0  3610274442.0  1.83    8.81     8.81  
  12   7529307819.0  3166384482.0  2.38    9.06     9.06  
  13   7017994197.0  3727482722.0  1.88   12.16    12.16  
  14   3315512774.0  1422332601.0  2.33    4.16     4.16  
  15   6637547063.0  3608576633.0  1.84    9.62     9.62  
System 2729.69 (MHz) duration 30 (sec) CPU avg. 234.60%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   12386567523.0  5626177187.0  2.20   15.13    15.13  
  1   13699411593.0  7247659248.0  1.89   26.78    26.78  
  2   11756567801.0  4856644886.0  2.42   14.29    14.29  
  3    6522918370.0  3595534760.0  1.81   16.55    16.55  
  4    9919116677.0  4387786968.0  2.26   11.82    11.82  
  5    6541291174.0  3575241563.0  1.83   16.07    16.07  
  6   11261974646.0  4771131906.0  2.36   14.09    14.09  
  7     1656895.0      462157.0    3.59    0.00     0.00  
  8   11282878255.0  4758074865.0  2.37   14.19    14.19  
  9    6582685927.0  3566471900.0  1.85    9.41     9.41  
  10  12373978713.0  5037978222.0  2.46   25.07    25.07  
  11   6580874510.0  3574542147.0  1.84   15.33    15.33  
  12   7634074382.0  3165896278.0  2.41   14.76    14.76  
  13   6782928486.0  3649533546.0  1.86   17.35    17.35  
  14  10466047569.0  4531291774.0  2.31   13.62    13.62  
  15   7175371318.0  3710942350.0  1.93   10.14    10.14  
System 1477.89 (MHz) duration 30 (sec) CPU avg. 234.98%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   24921771176.0  12290303026.0  2.03   56.21    56.21  
  1   11886836189.0   6496283567.0  1.83   17.13    17.13  
  2    6881680511.0   3153930944.0  2.18    8.68     8.68  
  3    7018083444.0   3546761309.0  1.98   19.14    19.14  
  4    9355300243.0   4362315177.0  2.14   12.40    12.40  
  5    7999406797.0   3754490719.0  2.13   15.70    15.70  
  6    8686441065.0   4009894738.0  2.17   11.24    11.24  
  7     2225281.0       523567.0    4.25    0.00     0.00  
  8   10069749310.0   4363083700.0  2.31   13.56    13.56  
  9    6198141150.0   3293541336.0  1.88   16.79    16.79  
  10   5327650133.0   2411161597.0  2.21    7.27     7.27  
  11   6203206744.0   3304099537.0  1.88   13.66    13.66  
  12  10571730986.0   4473275405.0  2.36   12.61    12.61  
  13   6246410015.0   3338214020.0  1.87    8.09     8.09  
  14   7887482572.0   3860641632.0  2.04   10.77    10.77  
  15   8789479965.0   3923675290.0  2.24   11.72    11.72  
System 2315.23 (MHz) duration 30 (sec) CPU avg. 147.95%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   11495612197.0  5217098088.0  2.20   16.55    16.55  
  1    6701363083.0  3283005636.0  2.04   16.50    16.50  
  2    6136603292.0  2740567836.0  2.24    7.78     7.78  
  3    3790648320.0  1701070417.0  2.23    9.35     9.35  
  4    5580911546.0  2449215282.0  2.28    6.65     6.65  
  5    3610534261.0  1556462092.0  2.32    8.25     8.25  
  6    6714610881.0  2857062058.0  2.35   17.91    17.91  
  7     1579805.0      419079.0    3.77    0.00     0.00  
  8    6103679881.0  2605569586.0  2.34    7.44     7.44  
  9    4375395754.0  1722051462.0  2.54    5.93     5.93  
  10   6417342842.0  2521026699.0  2.55   12.89    12.89  
  11   4151563935.0  1665131667.0  2.49    7.74     7.74  
  12   5010219277.0  1976704413.0  2.53    7.86     7.86  
  13   3642190444.0  1594031550.0  2.28   10.12    10.12  
  14   5429309007.0  2518977663.0  2.16    6.79     6.79  
  15   4162037336.0  1667265387.0  2.50    6.16     6.16  
System 2038.83 (MHz) duration 30 (sec) CPU avg. 404.98%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   16387926940.0   8127506102.0  2.02   26.79    26.79  
  1   23718916440.0  13786194428.0  1.72   28.24    28.24  
  2   17007807364.0   8340948646.0  2.04   27.33    27.33  
  3   14129447302.0   7634880031.0  1.85   18.78    18.78  
  4   17865077210.0   8548075813.0  2.09   44.54    44.54  
  5   12599947334.0   7219109207.0  1.75   21.74    21.74  
  6   18569671188.0   8682964761.0  2.14   41.78    41.78  
  7     2499845.0      1320524.0    1.89    0.00     0.00  
  8   12206922920.0   5874840569.0  2.08   16.71    16.71  
  9   12628418050.0   7199811762.0  1.75   17.62    17.62  
  10  17458701685.0   8468760986.0  2.06   47.04    47.04  
  11  13704801294.0   7470794879.0  1.83   31.01    31.01  
  12  16432430345.0   8223106665.0  2.00   21.25    21.25  
  13  12763079209.0   7279014623.0  1.75   21.35    21.35  
  14  19553517100.0   9947125897.0  1.97   23.51    23.51  
  15  12606534199.0   7202695458.0  1.75   17.30    17.30  
System 2767.34 (MHz) duration 30 (sec) CPU avg. 397.29%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   19159654567.0   9719185443.0  1.97   23.08    23.08  
  1   23887499299.0  13824747410.0  1.73   40.60    40.60  
  2   17233592434.0   8361232577.0  2.06   22.08    22.08  
  3   12508327535.0   7238070969.0  1.73   34.77    34.77  
  4   17424661290.0   8430177238.0  2.07   20.75    20.75  
  5   12662011501.0   7215939229.0  1.75   33.82    33.82  
  6   17433500839.0   8379769812.0  2.08   26.66    26.66  
  7     1430253.0       427023.0    3.35    0.00     0.00  
  8   16569841369.0   8204593454.0  2.02   23.52    23.52  
  9   13514806828.0   7450074792.0  1.81   20.28    20.28  
  10  16747758670.0   8338011769.0  2.01   31.88    31.88  
  11  12556237094.0   7232739742.0  1.74   26.95    26.95  
  12  15414939043.0   7468656442.0  2.06   31.74    31.74  
  13  12550120008.0   7226716839.0  1.74   27.05    27.05  
  14  12642963787.0   6471982347.0  1.95   15.20    15.20  
  15  13599375712.0   7447479832.0  1.83   18.91    18.91  
System 2034.30 (MHz) duration 30 (sec) CPU avg. 343.47%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   33247535700.0  18683871949.0  1.78   54.48    54.48  
  1   23292218688.0  13459025017.0  1.73   39.77    39.77  
  2    6588625780.0   3107064299.0  2.12    7.84     7.84  
  3   12124847831.0   7005972691.0  1.73   18.88    18.88  
  4   22758246758.0  11101894188.0  2.05   36.88    36.88  
  5   14158414428.0   7444926116.0  1.90   28.49    28.49  
  6   15571572449.0   6362369588.0  2.45   22.77    22.77  
  7     62694173.0     9365853.0    6.69    0.08     0.08  
  8    6693158637.0   3142508181.0  2.13   10.07    10.07  
  9   13310497431.0   7247191806.0  1.84   15.85    15.85  
  10   6996946984.0   3221675825.0  2.17    8.49     8.49  
  11  12418092858.0   7014969399.0  1.77   16.27    16.27  
  12   6622797877.0   3044277253.0  2.18    7.89     7.89  
  13  12191791922.0   6981982199.0  1.75   15.93    15.93  
  14  22382552506.0  11044114755.0  2.03   27.10    27.10  
  15  15064767020.0   7657011181.0  1.97   32.68    32.68  
System 2230.23 (MHz) duration 30 (sec) CPU avg. 353.38%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   24257307974.0  12967038196.0  1.87   36.26    36.26  
  1   23720719914.0  13342445219.0  1.78   65.90    65.90  
  2   16450180484.0   7715978016.0  2.13   19.91    19.91  
  3   11998647709.0   6884450401.0  1.74   19.25    19.25  
  4   15806410372.0   7521382889.0  2.10   19.59    19.59  
  5   12023781613.0   6856978904.0  1.75   15.13    15.13  
  6   16899044551.0   7821695393.0  2.16   20.36    20.36  
  7     1902523.0       488545.0    3.89    0.00     0.00  
  8   10173844360.0   4775752225.0  2.13   12.13    12.13  
  9   12073185593.0   6861056325.0  1.76   16.33    16.33  
  10  16220317336.0   7656129757.0  2.12   22.23    22.23  
  11  12185286339.0   6866555828.0  1.77   23.56    23.56  
  12  15731799313.0   7551224730.0  2.08   23.95    23.95  
  13  12047968653.0   6867936092.0  1.75   24.23    24.23  
  14  11607301762.0   5718050312.0  2.03   15.59    15.59  
  15  13778081658.0   7244061168.0  1.90   18.96    18.96  
System 2535.31 (MHz) duration 30 (sec) CPU avg. 292.20%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   31197269192.0  17762957835.0  1.76   41.02    41.02  
  1   21212537112.0  11901482518.0  1.78   26.80    26.80  
  2   11524862378.0   5624000463.0  2.05   13.94    13.94  
  3   11261043695.0   6268523678.0  1.80   16.76    16.76  
  4   15000020015.0   7688342672.0  1.95   18.46    18.46  
  5   13271105886.0   6697548909.0  1.98   17.58    17.58  
  6   15038442342.0   7667088014.0  1.96   18.48    18.48  
  7     1802001.0      1172467.0    1.54    0.00     0.00  
  8   10497484895.0   5294167444.0  1.98   15.59    15.59  
  9   13132376324.0   6636247625.0  1.98   15.63    15.63  
  10   9809306308.0   5127622017.0  1.91   11.68    11.68  
  11  11148645096.0   6184799650.0  1.80   13.76    13.76  
  12  15790051209.0   8171484914.0  1.93   20.28    20.28  
  13  12678705757.0   6579259326.0  1.93   15.66    15.66  
  14  14456671597.0   7663992635.0  1.89   17.44    17.44  
  15  11694637774.0   6302648049.0  1.86   29.12    29.12  
System 2798.05 (MHz) duration 30 (sec) CPU avg. 188.36%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   34652331629.0  19600617067.0  1.77   41.28    41.28  
  1   11631353106.0   6095963415.0  1.91   23.43    23.43  
  2    2477357061.0   1151973069.0  2.15    4.53     4.53  
  3    6250695666.0   3194997995.0  1.96    8.10     8.10  
  4    8882007932.0   4428524756.0  2.01   10.88    10.88  
  5    5870235929.0   2973799300.0  1.97   15.87    15.87  
  6    4683901685.0   1974784844.0  2.37    8.20     8.20  
  7     2249262.0       529415.0    4.25    0.01     0.01  
  8    2962165388.0   1273719742.0  2.33    5.69     5.69  
  9    5789713937.0   2923100484.0  1.98    7.87     7.87  
  10   7234017236.0   3017529641.0  2.40   10.54    10.54  
  11   5788460989.0   2925656672.0  1.98   10.26    10.26  
  12   5154748545.0   1825307535.0  2.82    7.79     7.79  
  13   6027820652.0   3044040338.0  1.98   13.10    13.10  
  14   8504603913.0   4183682232.0  2.03   10.69    10.69  
  15   6366580767.0   3063400758.0  2.08   10.13    10.13  
System 2169.22 (MHz) duration 30 (sec) CPU avg. 520.16%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   52724454720.0  30871463148.0  1.71   81.02    81.02  
  1   36204033053.0  21657015626.0  1.67   56.67    56.67  
  2   18567882788.0   9047386029.0  2.05   28.23    28.23  
  3   20202518008.0  11660978142.0  1.73   33.49    33.49  
  4   14478030084.0   7166155365.0  2.02   18.06    18.06  
  5   21078930477.0  11842698353.0  1.78   36.10    36.10  
  6   15495497352.0   7428109028.0  2.09   22.68    22.68  
  7    361372565.0     58761094.0   6.15    0.61     0.61  
  8   36661202480.0  19146066496.0  1.91   47.87    47.87  
  9   21768740065.0  11982408058.0  1.82   30.43    30.43  
  10  14830325709.0   7274511775.0  2.04   17.67    17.67  
  11  20496953150.0  11648238754.0  1.76   26.28    26.28  
  12   4853621550.0   2374517860.0  2.04    7.00     7.00  
  13  19688046331.0  11493654031.0  1.71   45.14    45.14  
  14  14014920943.0   7029864835.0  1.99   16.78    16.78  
  15  22766242714.0  12188122415.0  1.87   52.13    52.13  
System 1504.38 (MHz) duration 30 (sec) CPU avg. 536.64%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   58647957359.0  35323542195.0  1.66   129.95   129.95 
  1   33484079296.0  20362783230.0  1.64   72.75    72.75  
  2   19620845456.0   9267145124.0  2.12   24.84    24.84  
  3   18249093985.0  10830196029.0  1.69   23.92    23.92  
  4   18943751263.0   8964282884.0  2.11   41.69    41.69  
  5   19403977980.0  11065644583.0  1.75   28.99    28.99  
  6   10999256223.0   5100301437.0  2.16   17.51    17.51  
  7    270788854.0     49916602.0   5.42    0.64     0.64  
  8   10332123019.0   4688377276.0  2.20   19.96    19.96  
  9   18550212016.0  10826398903.0  1.71   24.82    24.82  
  10  18979591246.0   9010499060.0  2.11   23.00    23.00  
  11  18499622632.0  10819560619.0  1.71   26.43    26.43  
  12  19365012778.0   9089400327.0  2.13   23.11    23.11  
  13  18698129226.0  10900134257.0  1.72   29.92    29.92  
  14   8135756285.0   3894389737.0  2.09   10.70    10.70  
  15  18266822915.0  10786032950.0  1.69   38.42    38.42  
System 2089.38 (MHz) duration 30 (sec) CPU avg. 559.84%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   54939393580.0  34411419967.0  1.60   87.65    87.65  
  1   35401729979.0  21301855839.0  1.66   73.89    73.89  
  2    7051536012.0   3680186518.0  1.92    9.06     9.06  
  3   20788524473.0  11666219167.0  1.78   27.85    27.85  
  4   14300260315.0   7174876261.0  1.99   21.03    21.03  
  5   22170149549.0  11961898188.0  1.85   34.44    34.44  
  6   36396316970.0  19733660427.0  1.84   57.89    57.89  
  7    343078328.0     51693946.0   6.64    0.49     0.49  
  8   14736715904.0   7412504160.0  1.99   28.59    28.59  
  9   20106023608.0  11445371117.0  1.76   46.86    46.86  
  10  14455002001.0   7345808051.0  1.97   30.54    30.54  
  11  19410979362.0  11244212855.0  1.73   30.21    30.21  
  12   5550468399.0   2934732425.0  1.89    6.62     6.62  
  13  19611400719.0  11352913410.0  1.73   46.23    46.23  
  14   5331150204.0   2821574133.0  1.89    7.70     7.70  
  15  20074687156.0  11449667208.0  1.75   50.77    50.77  
System 2769.38 (MHz) duration 30 (sec) CPU avg. 474.96%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   58908490448.0  35490994635.0  1.66   70.90    70.90  
  1   32584168844.0  19473391332.0  1.67   51.78    51.78  
  2    7835206242.0   3771937345.0  2.08   10.62    10.62  
  3   19072081679.0  10705825222.0  1.78   24.94    24.94  
  4   13446850468.0   6830804576.0  1.97   19.86    19.86  
  5   21412816089.0  11224357370.0  1.91   40.80    40.80  
  6    9484523760.0   4685669384.0  2.02   11.30    11.30  
  7    354487894.0     74090688.0   4.78    0.90     0.90  
  8   14290021596.0   7015657817.0  2.04   17.21    17.21  
  9   19319514475.0  10670317650.0  1.81   41.84    41.84  
  10   9136594868.0   4461995923.0  2.05   18.03    18.03  
  11  18226246868.0  10401017427.0  1.75   50.61    50.61  
  12  13931291525.0   6977377125.0  2.00   17.36    17.36  
  13  17670207211.0  10312449282.0  1.71   49.08    49.08  
  14  13346391975.0   6761601702.0  1.97   17.10    17.10  
  15  17739325001.0  10276253839.0  1.73   32.65    32.65  
System 1458.59 (MHz) duration 30 (sec) CPU avg. 515.65%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   43495576942.0  29895534817.0  1.45   99.40    99.40  
  1   32246995794.0  18497376276.0  1.74   38.75    38.75  
  2   10603067296.0   5213354865.0  2.03   17.20    17.20  
  3   18332929932.0  10079946845.0  1.82   30.19    30.19  
  4    6772216901.0   3738265382.0  1.81    8.54     8.54  
  5   22240923706.0  10912764504.0  2.04   52.86    52.86  
  6   16194287244.0   8225777715.0  1.97   32.39    32.39  
  7    344593630.0     53679794.0   6.42    0.96     0.96  
  8   10100215985.0   5076815667.0  1.99   19.96    19.96  
  9   17423956376.0   9721153791.0  1.79   37.30    37.30  
  10  38571580667.0  22515039892.0  1.71   49.51    49.51  
  11  17404953002.0   9736912831.0  1.79   23.01    23.01  
  12  11083603928.0   5345374263.0  2.07   13.19    13.19  
  13  17597091524.0   9830617358.0  1.79   28.11    28.11  
  14  16012832916.0   8322721211.0  1.92   19.39    19.39  
  15  17488575049.0   9752330738.0  1.79   44.88    44.88  
System 1200.08 (MHz) duration 30 (sec) CPU avg. 341.74%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   30610974252.0  19715824749.0  1.55   85.02    85.02  
  1   19366437012.0  10511184982.0  1.84   30.33    30.33  
  2   14211971314.0   7013835193.0  2.03   27.94    27.94  
  3   10189256063.0   5576718458.0  1.83   14.44    14.44  
  4   14685888278.0   7303667683.0  2.01   18.61    18.61  
  5    9702835386.0   5282836313.0  1.84   14.96    14.96  
  6   10864389655.0   5838846557.0  1.86   12.95    12.95  
  7     3988448.0      1690613.0    2.36    0.00     0.00  
  8   14832120598.0   7700691297.0  1.93   19.93    19.93  
  9   11046722868.0   5559395063.0  1.99   24.57    24.57  
  10  14054365120.0   7267671300.0  1.93   19.60    19.60  
  11  10261592425.0   5378575427.0  1.91   27.83    27.83  
  12   4923746998.0   2245624915.0  2.19    6.31     6.31  
  13   9931695376.0   5375970105.0  1.85   14.29    14.29  
  14   9738507233.0   6068187959.0  1.60   11.68    11.68  
  15   9532276612.0   5193937069.0  1.84   13.27    13.27  
