
System 2766.56 (MHz) duration 30 (sec) CPU avg. 93.84%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   5069598085.0  2152792862.0  2.35    6.22     6.22  
  1   4956728128.0  2679353875.0  1.85   11.77    11.77  
  2   4838332337.0  2002174120.0  2.42    5.95     5.95  
  3   4987149315.0  2688579224.0  1.85    5.94     5.94  
  4   5053589488.0  2163382166.0  2.34    7.12     7.12  
  5   4973625872.0  2668863911.0  1.86    5.93     5.93  
  6   7579766413.0  2864473123.0  2.65   12.63    12.63  
  7    1607689.0      434950.0    3.70    0.00     0.00  
  8   6113240753.0  2634368247.0  2.32    7.94     7.94  
  9   2904991760.0  1328013129.0  2.19    6.30     6.30  
  10  4133740630.0  1639142169.0  2.52    6.78     6.78  
  11   3852412.0      820030.0    4.70    0.01     0.01  
  12  3935006186.0  1828730618.0  2.15    5.43     5.43  
  13   22951587.0    5911570.0    3.88    0.05     0.05  
  14  4335584671.0  2029315119.0  2.14    5.41     5.41  
  15  2887350088.0  1328559532.0  2.17    3.63     3.63  
System 2425.94 (MHz) duration 30 (sec) CPU avg. 51.33%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   1808891760.0  809649582.0   2.23    2.49     2.49  
  1   2564710467.0  1157798987.0  2.22    3.84     3.84  
  2   2401105051.0  993913512.0   2.42    5.17     5.17  
  3   2600723255.0  1164570156.0  2.23    6.77     6.77  
  4   2042209797.0  867111304.0   2.36    2.63     2.63  
  5   2643779092.0  1124430417.0  2.35    3.24     3.24  
  6   2887415611.0  1269508543.0  2.27    3.44     3.44  
  7    2511875.0      656084.0    3.83    0.01     0.01  
  8   1595906530.0  711126525.0   2.24    1.95     1.95  
  9   2037424100.0  544366717.0   3.74    2.58     2.58  
  10  4226798496.0  1496247868.0  2.82    9.06     9.06  
  11   10220176.0    2554800.0    4.00    0.01     0.01  
  12  1521932814.0  738248948.0   2.06    2.73     2.73  
  13   17614361.0    4340085.0    4.06    0.04     0.04  
  14  2448540914.0  1063760790.0  2.30    3.59     3.59  
  15  2004336686.0  545235046.0   3.68    3.78     3.78  
System 2452.73 (MHz) duration 30 (sec) CPU avg. 269.74%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   39991741604.0  24071244285.0  1.66   54.35    54.35  
  1   18858325756.0  12078121001.0  1.56   24.29    24.29  
  2   10317858761.0   5181938448.0  1.99   12.73    12.73  
  3   19396765368.0  12248299238.0  1.58   46.14    46.14  
  4   12352586828.0   6796302121.0  1.82   14.72    14.72  
  5   18822761278.0  12088215301.0  1.56   33.48    33.48  
  6    5007584296.0   2548542118.0  1.96    7.69     7.69  
  7     8478341.0      1546071.0    5.48    0.02     0.02  
  8    4554380621.0   2449568764.0  1.86    7.84     7.84  
  9   11648264638.0   6582699058.0  1.77   24.59    24.59  
  10   4717164663.0   2496509726.0  1.89    5.96     5.96  
  11    5553218.0      1140437.0    4.87    0.01     0.01  
  12   4508919898.0   2462488646.0  1.83    5.76     5.76  
  13    22184902.0     5619462.0    3.95    0.05     0.05  
  14  12684547751.0   6924337380.0  1.83   18.02    18.02  
  15  11189327210.0   6477502911.0  1.73   14.09    14.09  
System 2797.66 (MHz) duration 30 (sec) CPU avg. 289.30%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   13706228654.0   7422380147.0  1.85   16.33    16.33  
  1   19489744885.0  12152839410.0  1.60   30.72    30.72  
  2   12002383278.0   6269409056.0  1.91   14.49    14.49  
  3   19350982083.0  12158497210.0  1.59   23.18    23.18  
  4   13906263988.0   7292955354.0  1.91   16.76    16.76  
  5   18841680224.0  12004447828.0  1.57   37.18    37.18  
  6   14005125654.0   7235374798.0  1.94   25.53    25.53  
  7     2655440.0      1182779.0    2.25    0.00     0.00  
  8   13552847965.0   7135950857.0  1.90   21.52    21.52  
  9    9880616993.0   6091710440.0  1.62   21.62    21.62  
  10  12487442157.0   6923746262.0  1.80   20.62    20.62  
  11    8200975.0      2507832.0    3.27    0.01     0.01  
  12  12771698810.0   7036518487.0  1.82   16.68    16.68  
  13    24398057.0     6177758.0    3.95    0.05     0.05  
  14  13208381656.0   7147316708.0  1.85   15.88    15.88  
  15  11144327630.0   6410770612.0  1.74   28.71    28.71  
System 2743.28 (MHz) duration 30 (sec) CPU avg. 254.83%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   31031570551.0  18140069021.0  1.71   37.71    37.71  
  1   18813759012.0  12032336514.0  1.56   22.59    22.59  
  2   11111588423.0   5137925431.0  2.16   15.61    15.61  
  3   19049313963.0  12126176374.0  1.57   25.56    25.56  
  4    4197969253.0   2172829757.0  1.93    5.07     5.07  
  5   18893567941.0  12046429229.0  1.57   35.79    35.79  
  6   13595840030.0   7138399704.0  1.90   16.20    16.20  
  7     24547586.0     3948882.0    6.22    0.04     0.04  
  8    4656833510.0   2274930007.0  2.05    5.63     5.63  
  9    9933791981.0   6125051794.0  1.62   12.76    12.76  
  10  15348666456.0   7631448330.0  2.01   20.85    20.85  
  11   101187631.0     14986356.0   6.75    0.23     0.23  
  12  13537009675.0   7224848985.0  1.87   23.92    23.92  
  13    23527946.0     5915265.0    3.98    0.05     0.05  
  14  10889083485.0   5892362619.0  1.85   13.29    13.29  
  15   9872234501.0   6110334345.0  1.62   19.53    19.53  
System 2633.36 (MHz) duration 30 (sec) CPU avg. 274.52%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   12619340405.0   6708407814.0  1.88   15.97    15.97  
  1   18724967680.0  11855702990.0  1.58   29.50    29.50  
  2    8835310750.0   4633518996.0  1.91   11.32    11.32  
  3   18397943673.0  11789696233.0  1.56   23.31    23.31  
  4   13159524877.0   7026044383.0  1.87   16.61    16.61  
  5   19469087323.0  12040434838.0  1.62   25.19    25.19  
  6   13817477188.0   7109502590.0  1.94   22.47    22.47  
  7     1926168.0       560012.0    3.44    0.00     0.00  
  8   12949679901.0   6894970404.0  1.88   15.44    15.44  
  9   10766177032.0   6242043133.0  1.72   28.29    28.29  
  10  12859145311.0   6936393299.0  1.85   17.56    17.56  
  11    6349434.0      1304570.0    4.87    0.01     0.01  
  12  16530039959.0   9185324804.0  1.80   27.71    27.71  
  13    21722078.0     5702653.0    3.81    0.03     0.03  
  14  11731328849.0   6591132846.0  1.78   16.23    16.23  
  15   9751146116.0   6001821553.0  1.62   24.89    24.89  
System 2536.88 (MHz) duration 30 (sec) CPU avg. 289.34%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   39970772499.0  25718683618.0  1.55   52.52    52.52  
  1   17908554165.0  10922629221.0  1.64   22.94    22.94  
  2    8759046733.0   4641387769.0  1.89   15.51    15.51  
  3   17951828157.0  10917876891.0  1.64   34.68    34.68  
  4    8821388083.0   4874714927.0  1.81   13.21    13.21  
  5   17855951509.0  10869851672.0  1.64   31.99    31.99  
  6    4260326905.0   2124991791.0  2.00    5.10     5.10  
  7     77099500.0     11370197.0   6.78    0.10     0.10  
  8    9309788597.0   4893206740.0  1.90   14.63    14.63  
  9    9271210348.0   5482165289.0  1.69   19.52    19.52  
  10   7959780466.0   4542398398.0  1.75   18.03    18.03  
  11    5840523.0      1189669.0    4.91    0.01     0.01  
  12  11526974037.0   6285127782.0  1.83   32.02    32.02  
  13    31084161.0     7159835.0    4.34    0.04     0.04  
  14   4003686442.0   2104661754.0  1.90    5.93     5.93  
  15  10516728455.0   5810779733.0  1.81   23.10    23.10  
System 2497.03 (MHz) duration 30 (sec) CPU avg. 151.31%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   14545372436.0  7805530124.0  1.86   19.42    19.42  
  1    9326629443.0  5100230867.0  1.83   14.54    14.54  
  2    6969038914.0  3526239873.0  1.98    9.48     9.48  
  3    9084916773.0  4990883596.0  1.82   19.58    19.58  
  4    5539174158.0  2851495348.0  1.94    9.97     9.97  
  5    8735851748.0  4821900488.0  1.81   17.89    17.89  
  6    9335111286.0  4672196567.0  2.00   11.12    11.12  
  7     1271363.0      330066.0    3.85    0.00     0.00  
  8    5904954899.0  3181034070.0  1.86    7.22     7.22  
  9    4965232018.0  2429120704.0  2.04    6.62     6.62  
  10   5520114750.0  2840443879.0  1.94    6.80     6.80  
  11    4574789.0     1016729.0    4.50    0.01     0.01  
  12   7604097776.0  4022204009.0  1.89    9.13     9.13  
  13    23915828.0    5893662.0    4.06    0.05     0.05  
  14   4558694786.0  2289506521.0  1.99    7.02     7.02  
  15   4888464746.0  2431732638.0  2.01   12.46    12.46  
System 2796.80 (MHz) duration 30 (sec) CPU avg. 511.95%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   52214852196.0  36532459677.0  1.43   62.23    62.23  
  1   33980510358.0  22355706616.0  1.52   56.08    56.08  
