
System 2766.95 (MHz) duration 30 (sec) CPU avg. 97.87%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  4   6214832128.0  1966347989.0  3.16    7.40     7.40  
  5   3544231923.0  1552281495.0  2.28    8.03     8.03  
  6   4399152038.0  1307714254.0  3.36    5.97     5.97  
  7     968831.0      292154.0    3.32    0.00     0.00  
  8   6596887694.0  2058953091.0  3.20    7.94     7.94  
  9   2182685275.0  777937435.0   2.81    3.36     3.36  
  10  5876326301.0  1878061042.0  3.13    9.21     9.21  
  11   9193197.0     1824060.0    5.04    0.01     0.01  
  12  2402295713.0  817040846.0   2.94    3.13     3.13  
  13   18015733.0    5034389.0    3.58    0.03     0.03  
  14  1985650181.0  724316109.0   2.74    3.16     3.16  
  15  2867098054.0  944490626.0   3.04    3.51     3.51  
System 2401.01 (MHz) duration 30 (sec) CPU avg. 74.95%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   4239408292.0  1407385198.0  3.01    5.89     5.89  
  1   3321718936.0  1502098407.0  2.21    6.79     6.79  
  2   5285247565.0  1848951860.0  2.86    7.86     7.86  
  3   3337532723.0  1514608792.0  2.20    4.28     4.28  
  4   4269971865.0  1422910523.0  3.00    5.24     5.24  
  5   3344035009.0  1490860783.0  2.24    7.32     7.32  
  6   9042245126.0  2762114314.0  3.27   10.80    10.80  
  7    1377877.0      417463.0    3.30    0.00     0.00  
  8   2881125728.0  1101511504.0  2.62    3.74     3.74  
  9   2073045656.0  744568549.0   2.78    3.46     3.46  
  10  3720228981.0  1310703735.0  2.84    4.76     4.76  
  11   12376330.0    2474422.0    5.00    0.02     0.02  
  12  5028791630.0  1766430575.0  2.85    6.87     6.87  
  13   19205982.0    5250231.0    3.66    0.03     0.03  
  14  3894331139.0  1453166025.0  2.68    5.33     5.33  
  15  2058259950.0  741816736.0   2.77    2.55     2.55  
System 1888.12 (MHz) duration 30 (sec) CPU avg. 39.70%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   1721355124.0  600250162.0   2.87    3.04     3.04  
  1   1973090536.0  779323399.0   2.53    4.90     4.90  
  2   1815052745.0  742449883.0   2.44    2.21     2.21  
  3   1980608941.0  784231716.0   2.53    5.08     5.08  
  4   2333453500.0  777971492.0   3.00    3.02     3.02  
  5   1944747586.0  741599693.0   2.62    4.70     4.70  
  6   1989148735.0  814059611.0   2.44    2.37     2.37  
  7    3422524.0      680864.0    5.03    0.01     0.01  
  8   1260887922.0  514221394.0   2.45    1.54     1.54  
  9   1744495238.0  350577576.0   4.98    3.76     3.76  
  10  1197133645.0  501968757.0   2.38    1.56     1.56  
  11   11396817.0    2194651.0    5.19    0.03     0.03  
  12  2066682053.0  747577678.0   2.76    2.53     2.53  
  13   18325987.0    5014734.0    3.65    0.03     0.03  
  14  2062529702.0  794431676.0   2.60    2.81     2.81  
  15  1734448500.0  352781656.0   4.92    2.11     2.11  
System 2279.69 (MHz) duration 30 (sec) CPU avg. 206.54%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   32819838157.0  15404817569.0  2.13   47.99    47.99  
  1   13004894839.0   7185118853.0  1.81   17.44    17.44  
  2    4051924759.0   1766024787.0  2.29    7.36     7.36  
  3   14238596209.0   7494211059.0  1.90   16.95    16.95  
  4   11491849623.0   4663125270.0  2.46   29.09    29.09  
  5   13714223426.0   7327564630.0  1.87   25.91    25.91  
  6    3934771585.0   1722704420.0  2.28    5.64     5.64  
  7     5032817.0       993051.0    5.07    0.01     0.01  
  8    9777824276.0   4245667603.0  2.30   12.60    12.60  
  9    8437826871.0   4099732976.0  2.06   12.91    12.91  
  10  13948316521.0   5461655582.0  2.55   16.84    16.84  
  11    9899293.0      1984589.0    4.99    0.02     0.02  
  12   4032965955.0   1751686341.0  2.30    4.90     4.90  
  13    17976262.0     5009583.0    3.59    0.04     0.04  
  14   557989734.0    186886812.0   2.99    0.78     0.78  
  15   6762685083.0   3681787496.0  1.84    8.06     8.06  
System 2797.89 (MHz) duration 30 (sec) CPU avg. 212.16%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   14375333395.0  6257728087.0  2.30   17.13    17.13  
  1   12667965020.0  7072233481.0  1.79   28.25    28.25  
  2   10605710942.0  4650069598.0  2.28   18.70    18.70  
  3   12776314934.0  7100385592.0  1.80   25.05    25.05  
  4   11971781361.0  4975243062.0  2.41   14.42    14.42  
  5   14190845300.0  7401789935.0  1.92   25.30    25.30  
  6   10445247584.0  4602440527.0  2.27   16.82    16.82  
  7     2009249.0      571821.0    3.51    0.00     0.00  
  8    9721465381.0  4408459190.0  2.21   12.48    12.48  
  9    6731458368.0  3642411506.0  1.85    8.64     8.64  
  10   8172736758.0  3600916700.0  2.27    9.89     9.89  
  11    9512890.0     1962507.0    4.85    0.01     0.01  
  12   9342684914.0  4351813408.0  2.15   12.36    12.36  
  13    18415653.0    5119839.0    3.60    0.02     0.02  
  14   8374526100.0  3612653332.0  2.32   12.24    12.24  
  15   8072298616.0  3986989736.0  2.02   10.86    10.86  
System 2501.17 (MHz) duration 30 (sec) CPU avg. 227.88%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   24452428831.0  11009972496.0  2.22   32.59    32.59  
  1   12684811310.0   6917618315.0  1.83   32.74    32.74  
  2   11049627578.0   4693915212.0  2.35   13.16    13.16  
  3   12863646946.0   6962914837.0  1.85   27.70    27.70  
  4   10387852801.0   4436387969.0  2.34   13.35    13.35  
  5   14104118219.0   7224631761.0  1.95   32.21    32.21  
  6    7437693448.0   3092091355.0  2.41   16.47    16.47  
  7     7107756.0      2047715.0    3.47    0.01     0.01  
  8    2903639836.0   1287621425.0  2.26    4.08     4.08  
  9    8530921792.0   4005569301.0  2.13   15.07    15.07  
  10   3260211629.0   1368545347.0  2.38    4.07     4.07  
  11    13425551.0     3590818.0    3.74    0.02     0.02  
  12  11079054218.0   4698099144.0  2.36   13.31    13.31  
  13    14812479.0     4156686.0    3.56    0.02     0.02  
  14  10350961861.0   4433404040.0  2.33   13.34    13.34  
  15   7913270102.0   3859013718.0  2.05    9.74     9.74  
System 2798.12 (MHz) duration 30 (sec) CPU avg. 212.18%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   24446249143.0  10178896123.0  2.40   29.12    29.12  
  1   12690228090.0   6903834511.0  1.84   18.54    18.54  
  2   10635868872.0   4256703985.0  2.50   16.91    16.91  
  3   13324648385.0   7053598380.0  1.89   16.47    16.47  
  4    8901637676.0   3835591299.0  2.32   14.71    14.71  
  5   13956520576.0   7181917434.0  1.94   22.59    22.59  
  6    8989373480.0   3749755685.0  2.40   18.85    18.85  
  7     2366994.0       674608.0    3.51    0.00     0.00  
  8   10153971988.0   4113734660.0  2.47   14.24    14.24  
  9    6532551308.0   3512781173.0  1.86   11.42    11.42  
  10   8741846411.0   3619969156.0  2.41   10.72    10.72  
  11    15267958.0     3256772.0    4.69    0.02     0.02  
  12   9616990164.0   3867868610.0  2.49   11.52    11.52  
  13    14033309.0     3833771.0    3.66    0.02     0.02  
  14  10857295101.0   4213994876.0  2.58   15.13    15.13  
  15   9857991788.0   4331992665.0  2.28   11.92    11.92  
System 1784.77 (MHz) duration 30 (sec) CPU avg. 211.16%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   18947062895.0  9443897026.0  2.01   35.39    35.39  
  1   11764617102.0  6367729298.0  1.85   22.81    22.81  
  2    9636515453.0  4321463305.0  2.23   12.34    12.34  
  3   12362365845.0  6510713907.0  1.90   23.57    23.57  
  4   10474932600.0  4683738526.0  2.24   12.48    12.48  
  5   11826102735.0  6349610350.0  1.86   22.85    22.85  
  6    4320229745.0  1915503645.0  2.26    5.33     5.33  
  7     2189031.0      572798.0    3.82    0.01     0.01  
  8   14041707825.0  5797592922.0  2.42   18.01    18.01  
  9    6188437395.0  3249725357.0  1.90    8.91     8.91  
  10  10458643984.0  4718141969.0  2.22   16.58    16.58  
  11    25521941.0    6350179.0    4.02    0.04     0.04  
  12  10713195215.0  4852063565.0  2.21   14.44    14.44  
  13    3040982.0      734151.0    4.14    0.00     0.00  
  14   7803505764.0  3342145763.0  2.33   10.20    10.20  
  15   6808186222.0  3404124685.0  2.00    8.21     8.21  
System 2150.47 (MHz) duration 30 (sec) CPU avg. 150.00%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   10483317417.0  4085570298.0  2.57   16.25    16.25  
  1    6338377865.0  3038798218.0  2.09   16.42    16.42  
  2    7061538578.0  2648650964.0  2.67    8.82     8.82  
  3    7041869825.0  3173017892.0  2.22   15.62    15.62  
  4    8373961055.0  3278172972.0  2.55   11.43    11.43  
  5    5879215649.0  2810589691.0  2.09   13.95    13.95  
  6    8170193400.0  3198364565.0  2.55   16.86    16.86  
  7     3902524.0     1393719.0    2.80    0.01     0.01  
  8    6971124789.0  2739084419.0  2.55   13.78    13.78  
  9    3435691031.0  1423108808.0  2.41    4.69     4.69  
  10   6886312657.0  2680407591.0  2.57    9.10     9.10  
  11    21936228.0    6312597.0    3.47    0.03     0.03  
  12   4752140976.0  1994700080.0  2.38    5.67     5.67  
  13    6374358.0     1320821.0    4.83    0.01     0.01  
  14   4610448883.0  2039759178.0  2.26    5.53     5.53  
  15   4862777376.0  1776257946.0  2.74   11.83    11.83  
System 2796.56 (MHz) duration 30 (sec) CPU avg. 396.84%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   20293598980.0   9959734822.0  2.04   24.19    24.19  
  1   24521028097.0  13747114301.0  1.78   32.55    32.55  
  2   15324085263.0   7547594872.0  2.03   31.62    31.62  
  3   24921300414.0  13840686724.0  1.80   36.94    36.94  
  4   14768446437.0   7155427422.0  2.06   18.23    18.23  
  5   25246522754.0  13868062034.0  1.82   61.64    61.64  
  6   18213350259.0   8481721256.0  2.15   25.86    25.86  
  7     9773398.0      1841753.0    5.31    0.02     0.02  
  8   14870871300.0   7099993580.0  2.09   37.53    37.53  
  9   14096897958.0   7434602590.0  1.90   19.03    19.03  
  10  18047235145.0   8441844958.0  2.14   36.81    36.81  
  11    23004588.0     5838760.0    3.94    0.03     0.03  
  12  17650822071.0   8336848883.0  2.12   32.51    32.51  
  13    6677989.0      1496998.0    4.46    0.02     0.02  
  14  18045484746.0   8437771805.0  2.14   21.70    21.70  
  15  14079740243.0   7439468131.0  1.89   18.16    18.16  
System 2797.50 (MHz) duration 30 (sec) CPU avg. 400.12%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   36620787079.0  18444476857.0  1.99   43.64    43.64  
  1   23848450251.0  13443293594.0  1.77   41.56    41.56  
  2    6978356732.0   3124286196.0  2.23    8.95     8.95  
  3   24015610487.0  13494404730.0  1.78   38.68    38.68  
  4   13910383592.0   5976136109.0  2.33   32.35    32.35  
  5   23999507288.0  13423761975.0  1.79   66.69    66.69  
  6   12182588453.0   5530231511.0  2.20   14.68    14.68  
  7     4116393.0       982105.0    4.19    0.01     0.01  
  8    6190164839.0   2678373240.0  2.31    7.81     7.81  
  9   13538975930.0   7218210163.0  1.88   24.43    24.43  
  10  14338605327.0   6068630870.0  2.36   22.60    22.60  
  11    23676988.0     5870503.0    4.03    0.03     0.03  
  12  22421242935.0  10773006201.0  2.08   49.62    49.62  
  13    5898507.0      1271933.0    4.64    0.01     0.01  
  14  22856305356.0  10848307949.0  2.11   27.53    27.53  
  15  16592979985.0   7974645856.0  2.08   21.54    21.54  
System 2793.83 (MHz) duration 30 (sec) CPU avg. 377.58%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   29991298141.0  15279338684.0  1.96   35.78    35.78  
  1   24126042081.0  13319958609.0  1.81   62.62    62.62  
  2   15656270946.0   6344452778.0  2.47   22.50    22.50  
  3   23612454919.0  13197293617.0  1.79   35.47    35.47  
  4   14660126733.0   6653863721.0  2.20   17.54    17.54  
  5   23966710122.0  13240114561.0  1.81   44.49    44.49  
  6   15597964145.0   6905999052.0  2.26   30.18    30.18  
  7    120375266.0     24717639.0   4.87    0.22     0.22  
  8   14164839472.0   6569289587.0  2.16   18.57    18.57  
  9   13731707599.0   7173968050.0  1.91   38.15    38.15  
  10  14521215585.0   6612812157.0  2.20   18.50    18.50  
  11   146420621.0     31797149.0   4.60    0.19     0.19  
  12  13405585842.0   6358183712.0  2.11   16.19    16.19  
  13   139825659.0     32868853.0   4.25    0.35     0.35  
  14  16478900649.0   8019479348.0  2.05   19.74    19.74  
  15  12887824363.0   6985059204.0  1.85   17.10    17.10  
System 2796.72 (MHz) duration 30 (sec) CPU avg. 335.79%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   33414428957.0  18512220029.0  1.80   39.83    39.83  
  1   23094220079.0  12883607145.0  1.79   36.63    36.63  
  2   13861870734.0   6340164969.0  2.19   17.46    17.46  
  3   23960201553.0  13096690651.0  1.83   53.99    53.99  
  4   14754051289.0   6495919596.0  2.27   21.94    21.94  
  5   23582621492.0  12946003088.0  1.82   32.53    32.53  
  6   13638153256.0   6233033949.0  2.19   16.96    16.96  
  7     81866351.0     16468513.0   4.97    0.10     0.10  
  8   15568184979.0   6742423527.0  2.31   34.37    34.37  
  9   12198014477.0   6703176196.0  1.82   19.77    19.77  
  10   6843887754.0   3238491390.0  2.11   13.79    13.79  
  11   150257159.0     25358534.0   5.93    0.36     0.36  
  12  12992867587.0   5600956899.0  2.32   17.41    17.41  
  13    78641449.0     21275783.0   3.70    0.20     0.20  
  14  10379326084.0   5108760667.0  2.03   12.98    12.98  
  15  13939532675.0   7125810104.0  1.96   17.46    17.46  
System 2782.73 (MHz) duration 30 (sec) CPU avg. 354.62%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   32567788846.0  18394370998.0  1.77   39.01    39.01  
  1   21524774279.0  11746998952.0  1.83   34.11    34.11  
  2    7269836932.0   3725770918.0  1.95   10.39    10.39  
  3   21641202051.0  11772150180.0  1.84   55.25    55.25  
  4   15553684873.0   7833708448.0  1.99   25.64    25.64  
  5   21752705036.0  11709832402.0  1.86   54.40    54.40  
  6   12011425440.0   5947106070.0  2.02   21.53    21.53  
  7     5352719.0      1301283.0    4.11    0.01     0.01  
  8   10363405613.0   5275152440.0  1.96   13.72    13.72  
  9   11332298247.0   6081144738.0  1.86   16.13    16.13  
  10   5866678734.0   3009172218.0  1.95    8.18     8.18  
  11    9634522.0      1908881.0    5.05    0.02     0.02  
  12  15359794950.0   7689693753.0  2.00   18.30    18.30  
  13    20238882.0     5400551.0    3.75    0.03     0.03  
  14  20828285385.0  10533195296.0  1.98   25.90    25.90  
  15  13049209680.0   6528217521.0  2.00   32.01    32.01  
System 2795.86 (MHz) duration 30 (sec) CPU avg. 188.16%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   21032373021.0  10651459710.0  1.97   25.08    25.08  
  1   11705632086.0   6001062979.0  1.95   26.29    26.29  
  2   12162782076.0   5180262911.0  2.35   17.71    17.71  
  3   11961195710.0   6003884220.0  1.99   18.18    18.18  
  4    7301646363.0   3771294833.0  1.94    9.40     9.40  
  5   11627847684.0   5773565831.0  2.01   15.31    15.31  
  6    6011811495.0   2917821980.0  2.06   13.51    13.51  
  7     5208114.0      1758650.0    2.96    0.01     0.01  
  8   10261516325.0   5154677558.0  1.99   16.20    16.20  
  9    5763134729.0   2871682323.0  2.01    8.07     8.07  
  10   8459571820.0   4039123742.0  2.09   11.61    11.61  
  11    10170931.0     1995851.0    5.10    0.01     0.01  
  12   5378780489.0   2552998227.0  2.11    6.42     6.42  
  13    17632965.0     4844063.0    3.64    0.02     0.02  
  14  10056608554.0   4405950963.0  2.28   12.06    12.06  
  15   5747210227.0   2866438437.0  2.01    8.28     8.28  
System 2426.88 (MHz) duration 30 (sec) CPU avg. 584.51%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   44496149681.0  26420554926.0  1.68   61.12    61.12  
  1   37067864183.0  21408441199.0  1.73   76.13    76.13  
  2   12721372829.0   6573160357.0  1.94   15.17    15.17  
  3   36573235192.0  21311753092.0  1.72   59.11    59.11  
  4   10658992767.0   5396517390.0  1.98   15.09    15.09  
  5   37576357544.0  21427148696.0  1.75   81.45    81.45  
  6    9682881660.0   4893495522.0  1.98   18.54    18.54  
  7    303977228.0     58014514.0   5.24    0.40     0.40  
  8   45136319579.0  22597053049.0  2.00   119.43   119.43 
  9   21037488655.0  11530259194.0  1.82   43.19    43.19  
  10   9629238100.0   4677594029.0  2.06   12.55    12.55  
  11   334242422.0     65081845.0   5.14    0.41     0.41  
  12  17641950271.0   8591889530.0  2.05   27.42    27.42  
  13   278818641.0     67705453.0   4.12    0.65     0.65  
  14  18519030820.0   8805364737.0  2.10   22.11    22.11  
  15  20073181279.0  11318475352.0  1.77   31.74    31.74  
System 2698.75 (MHz) duration 30 (sec) CPU avg. 392.34%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   68004034342.0  40359419397.0  1.68   83.99    83.99  
  1   35532180388.0  20623280076.0  1.72   45.36    45.36  
  2    3100320078.0   1522387361.0  2.04    5.67     5.67  
  3   35240501904.0  20664289144.0  1.71   44.73    44.73  
  4    639125009.0    229993306.0   2.78    0.93     0.93  
  5   36104100865.0  20718748693.0  1.74   55.68    55.68  
  6    7775937631.0   3839392202.0  2.03   13.95    13.95  
  7    163131549.0     26402272.0   6.18    0.24     0.24  
  8   43291520985.0  21820446190.0  1.98   56.71    56.71  
  9   20990863576.0  11326657447.0  1.85   28.58    28.58  
  10  10423174222.0   4676260809.0  2.23   13.08    13.08  
  11    75404778.0     18157721.0   4.15    0.09     0.09  
  12   5131614621.0   2591040266.0  1.98    6.81     6.81  
  13    92540227.0     27451223.0   3.37    0.18     0.18  
  14   5378277118.0   2660993020.0  2.02    6.45     6.45  
  15  20555788583.0  11256110914.0  1.83   29.89    29.89  
System 2793.67 (MHz) duration 30 (sec) CPU avg. 477.32%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   66188895351.0  40245325037.0  1.64   78.97    78.97  
  1   34590068020.0  19996112345.0  1.73   66.20    66.20  
  2   19256841109.0   8482310192.0  2.27   30.62    30.62  
  3   34492094517.0  19998814300.0  1.72   51.23    51.23  
  4   19862026372.0   9083157751.0  2.19   27.34    27.34  
  5   34729087325.0  19955999357.0  1.74   85.27    85.27  
  6   11759533837.0   5421932376.0  2.17   22.43    22.43  
  7    284527217.0     56108803.0   5.07    0.46     0.46  
  8   13084408473.0   5940344852.0  2.20   18.15    18.15  
  9   20293113258.0  10931768386.0  1.86   35.04    35.04  
  10  21398830834.0   9467305731.0  2.26   26.26    26.26  
  11   182994638.0     41126669.0   4.45    0.22     0.22  
  12   199652887.0     49041093.0   4.07    0.26     0.26  
  13   301812984.0     66395500.0   4.55    0.42     0.42  
  14   137167366.0     32618379.0   4.21    0.16     0.16  
  15  20478433455.0  11026641154.0  1.86   34.27    34.27  
System 2796.25 (MHz) duration 30 (sec) CPU avg. 466.45%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   47358751438.0  27182850627.0  1.74   56.46    56.46  
  1   35242559968.0  20247164926.0  1.74   75.37    75.37  
  2   36196028160.0  18590231777.0  1.95   51.76    51.76  
  3   35063479461.0  20249011729.0  1.73   46.39    46.39  
  4   15223535827.0   7660902317.0  1.99   21.32    21.32  
  5   35093753971.0  20208144032.0  1.74   67.59    67.59  
  6    6306802708.0   3223791695.0  1.96    7.60     7.60  
  7     99538816.0     24174999.0   4.12    0.17     0.17  
  8   15154312836.0   7632960245.0  1.99   20.09    20.09  
  9   19888431480.0  10869393947.0  1.83   26.82    26.82  
  10  14791359472.0   7351052627.0  2.01   17.76    17.76  
  11   107721445.0     28849211.0   3.73    0.14     0.14  
  12  14667712021.0   7411782806.0  1.98   28.00    28.00  
  13    79518246.0     21812663.0   3.65    0.10     0.10  
  14   6226689210.0   3177562419.0  1.96    7.85     7.85  
  15  19079795878.0  10698405992.0  1.78   39.03    39.03  
System 2694.61 (MHz) duration 30 (sec) CPU avg. 506.43%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   49428524817.0  30712850565.0  1.61   61.14    61.14  
  1   32438737689.0  18171727303.0  1.79   82.01    82.01  
  2   14316706244.0   6703150166.0  2.14   27.25    27.25  
  3   32462119398.0  18152751563.0  1.79   73.26    73.26  
  4   22174559857.0  10921905058.0  2.03   29.94    29.94  
  5   33095942846.0  18166340940.0  1.82   60.30    60.30  
  6   12588080345.0   5903095514.0  2.13   15.08    15.08  
  7    244886370.0     51477267.0   4.76    0.31     0.31  
  8   22119005285.0  10828173067.0  2.04   34.76    34.76  
  9   18325817580.0   9730571819.0  1.88   31.21    31.21  
  10  15744480068.0   8315099028.0  1.89   20.44    20.44  
  11   352740847.0     62732174.0   5.62    0.43     0.43  
  12  18248350106.0   9024159230.0  2.02   28.46    28.46  
  13   259548464.0     64760180.0   4.01    0.32     0.32  
  14  15086995767.0   8019819630.0  1.88   18.16    18.16  
  15  17369429856.0   9544934908.0  1.82   23.36    23.36  
System 2799.53 (MHz) duration 30 (sec) CPU avg. 279.87%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   24882472395.0  14308942678.0  1.74   29.63    29.63  
  1   17891576509.0   9553930607.0  1.87   36.29    36.29  
  2    8414178533.0   4374433602.0  1.92   10.24    10.24  
  3   17898551558.0   9513630531.0  1.88   26.70    26.70  
  4   11939273690.0   6949541161.0  1.72   14.41    14.41  
  5   18209520001.0   9461360747.0  1.92   49.91    49.91  
  6   11602988498.0   6022728357.0  1.93   15.83    15.83  
  7     3983313.0       854375.0    4.66    0.00     0.00  
  8   11857612709.0   6365267039.0  1.86   14.52    14.52  
  9    9165249742.0   4862051988.0  1.89   12.82    12.82  
  10  12233016200.0   6479420025.0  1.89   17.94    17.94  
  11    7261108.0      1506371.0    4.82    0.01     0.01  
  12   7823103145.0   4514928549.0  1.73   15.99    15.99  
  13    20369893.0     5312413.0    3.83    0.04     0.04  
  14  11528220909.0   6090280384.0  1.89   14.59    14.59  
  15   9109938598.0   4870815577.0  1.87   20.96    20.96  
