
System 2677.58 (MHz) duration 30 (sec) CPU avg. 158.07%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  9   1981380099.0  871055133.0   2.27    2.64     2.64  
  10  4994708364.0  1653603034.0  3.02    6.10     6.10  
  11  258987549.0    67647033.0   3.83    0.35     0.35  
  12  6117456333.0  1937792853.0  3.16   12.32    12.32  
  13  211933995.0    54557045.0   3.88    0.29     0.29  
  14  6127463390.0  2075381239.0  2.95    7.77     7.77  
  15  1940819005.0  855912546.0   2.27    3.43     3.43  
System 2211.41 (MHz) duration 30 (sec) CPU avg. 89.14%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   7083959160.0  2092546717.0  3.39   10.68    10.68  
  1   3190164345.0  1687091683.0  1.89    5.31     5.31  
  2   6111867153.0  1997825802.0  3.06    8.32     8.32  
  3   3231157280.0  1706765321.0  1.89    4.70     4.70  
  4   5558293994.0  1736075563.0  3.20    7.02     7.02  
  5   3839643891.0  1841991214.0  2.08    5.06     5.06  
  6   6540849070.0  2112778398.0  3.10    7.82     7.82  
  7   165800849.0    51991899.0   3.19    0.22     0.22  
  8   7037246553.0  2240963526.0  3.14    9.00     9.00  
  9   1858236453.0  869571507.0   2.14    2.33     2.33  
  10  6144487992.0  1871150844.0  3.28    7.45     7.45  
  11  116362755.0    26657253.0   4.37    0.15     0.15  
  12  7366311385.0  2420041793.0  3.04   12.63    12.63  
  13  159110169.0    47594007.0   3.34    0.32     0.32  
  14  4841053351.0  1577939673.0  3.07    5.77     5.77  
  15  1903855598.0  893770724.0   2.13    2.35     2.35  
System 2632.89 (MHz) duration 30 (sec) CPU avg. 77.37%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   4813730151.0  1787975938.0  2.69    6.09     6.09  
  1   2960325308.0  1625589985.0  1.82    3.91     3.91  
  2   3006180045.0  1187999940.0  2.53    4.92     4.92  
  3   3029421428.0  1658512615.0  1.83    3.76     3.76  
  4   5633954583.0  2020768288.0  2.79   12.20    12.20  
  5   3353531709.0  1722964349.0  1.95    4.38     4.38  
  6   3487572928.0  1549562646.0  2.25    4.19     4.19  
  7   136456093.0    48377032.0   2.82    0.20     0.20  
  8   5409883626.0  1852028920.0  2.92    6.45     6.45  
  9   1680194061.0  841542780.0   2.00    2.24     2.24  
  10  6427823148.0  2138981397.0  3.01   13.11    13.11  
  11  122080646.0    45403881.0   2.69    0.18     0.18  
  12  3568596276.0  1687941824.0  2.11    9.65     9.65  
  13   87083755.0    28002425.0   3.11    0.12     0.12  
  14  2807670406.0  1277818093.0  2.20    3.51     3.51  
  15  1660330733.0  831430892.0   2.00    2.47     2.47  
System 2498.20 (MHz) duration 30 (sec) CPU avg. 70.78%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0    8661837884.0  2566890113.0  3.37   11.56    11.56  
  1    1896575582.0  825444600.0   2.30    2.56     2.56  
  2    1653081445.0  620150616.0   2.67    2.18     2.18  
  3    1903801112.0  828412653.0   2.30    2.51     2.51  
  4    7701877600.0  2096535985.0  3.67    9.17     9.17  
  5    1895271664.0  803829801.0   2.36    2.33     2.33  
  6    5964098204.0  1685660603.0  3.54    7.14     7.14  
  7    442293093.0    85010721.0   5.20    0.60     0.60  
  8   11755828801.0  3201573510.0  3.67   15.82    15.82  
  9    1634559948.0  404748291.0   4.04    2.18     2.18  
  10   2499109034.0  979471386.0   2.55    5.49     5.49  
  11   207684104.0    45667166.0   4.55    0.28     0.28  
  12   2085952779.0  749968029.0   2.78    3.77     3.77  
  13   280707005.0    60300336.0   4.66    0.37     0.37  
  14   813333556.0   303536057.0   2.68    2.17     2.17  
  15   1684831044.0  426287868.0   3.95    2.67     2.67  
System 2799.38 (MHz) duration 30 (sec) CPU avg. 277.73%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   23671488921.0  9107887907.0  2.60   28.19    28.19  
  1   12788166884.0  7692246259.0  1.66   18.20    18.20  
  2   16723300196.0  6510437871.0  2.57   23.22    23.22  
  3   12515611617.0  7599369818.0  1.65   16.73    16.73  
  4   14549925790.0  5433330039.0  2.68   22.25    22.25  
  5   12877177077.0  7657275644.0  1.68   17.75    17.75  
  6   16171855216.0  6432159673.0  2.51   19.36    19.36  
  7    418376603.0    90763288.0   4.61    0.87     0.87  
  8   20854300520.0  7551390385.0  2.76   28.61    28.61  
  9    6738825023.0  3973621930.0  1.70    8.19     8.19  
  10  13272639828.0  5323710136.0  2.49   16.45    16.45  
  11   367588453.0    78222253.0   4.70    0.58     0.58  
  12  26168909508.0  9182399361.0  2.85   31.40    31.40  
  13   275720268.0    76138226.0   3.62    0.40     0.40  
  14  13415119884.0  5160523929.0  2.60   36.07    36.07  
  15   6790012948.0  4021437326.0  1.69    9.44     9.44  
System 2676.33 (MHz) duration 30 (sec) CPU avg. 158.08%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0    5733978872.0  2852198008.0  2.01    7.14     7.14  
  1   11444767368.0  6921929165.0  1.65   14.05    14.05  
  2    8067827272.0  4197314502.0  1.92   12.06    12.06  
  3   11391410589.0  6901949179.0  1.65   16.22    16.22  
  4    5199776266.0  2741655946.0  1.90    6.23     6.23  
  5   14284819538.0  7557813662.0  1.89   29.79    29.79  
  6    7384717372.0  3899692947.0  1.89    8.89     8.89  
  7     1609120.0      448042.0    3.59    0.00     0.00  
  8   10685958638.0  5500371147.0  1.94   12.95    12.95  
  9    6014980994.0  3575083456.0  1.68    8.02     8.02  
  10   7894969880.0  4132368554.0  1.91    9.41     9.41  
  11   111987755.0    51173651.0   2.19    0.15     0.15  
  12   8270407641.0  4256392116.0  1.94   11.38    11.38  
  13    62729037.0    31082949.0   2.02    0.08     0.08  
  14  10605301204.0  5514853325.0  1.92   13.48    13.48  
  15   6348513299.0  3661379828.0  1.73    8.23     8.23  
System 2450.55 (MHz) duration 30 (sec) CPU avg. 166.64%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   13203068804.0  6551087225.0  2.02   17.96    17.96  
  1   12012247015.0  7307630601.0  1.64   17.10    17.10  
  2    8407911048.0  4420423576.0  1.90   13.37    13.37  
  3   12638564873.0  7446947058.0  1.70   16.95    16.95  
  4    7770170034.0  4013056450.0  1.94   12.36    12.36  
  5   12298586821.0  7329783202.0  1.68   16.40    16.40  
  6    8265949223.0  4375172206.0  1.89    9.92     9.92  
  7     2101794.0      596117.0    3.53    0.00     0.00  
  8    6736780399.0  3531679716.0  1.91    8.03     8.03  
  9    6345922014.0  3784154889.0  1.68    8.23     8.23  
  10   9191692351.0  4804995724.0  1.91   11.18    11.18  
  11   110914378.0    52403095.0   2.12    0.14     0.14  
  12   8707194643.0  4495868367.0  1.94   15.71    15.71  
  13    64362005.0    32796063.0   1.96    0.09     0.09  
  14   5762781236.0  3005284967.0  1.92   10.83    10.83  
  15   6515281874.0  3834305016.0  1.70    8.38     8.38  
System 2780.78 (MHz) duration 30 (sec) CPU avg. 230.98%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   17794146754.0  6635995307.0  2.68   21.33    21.33  
  1   11647894466.0  6838283736.0  1.70   15.55    15.55  
  2   15121744563.0  5324417542.0  2.84   18.97    18.97  
  3   11371652620.0  6781028066.0  1.68   15.59    15.59  
  4   10469003691.0  4563921776.0  2.29   12.47    12.47  
  5   12478622854.0  7005427790.0  1.78   16.74    16.74  
  6   16531345098.0  6215727471.0  2.66   19.78    19.78  
  7    234042882.0    45902916.0   5.10    0.32     0.32  
  8   17699896164.0  6520775579.0  2.71   22.94    22.94  
  9    6220525612.0  3542283112.0  1.76    8.30     8.30  
  10  10990787926.0  4710135180.0  2.33   23.11    23.11  
  11   279684077.0    76805285.0   3.64    0.39     0.39  
  12  18240828561.0  7332799907.0  2.49   21.96    21.96  
  13   249613619.0    59943250.0   4.16    0.30     0.30  
  14  11583013707.0  4871935564.0  2.38   24.45    24.45  
  15   6582964305.0  3678855677.0  1.79    8.78     8.78  
System 1737.27 (MHz) duration 30 (sec) CPU avg. 296.67%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   24355772830.0  9494210085.0  2.57   46.73    46.73  
  1   11932950898.0  6762600308.0  1.76   17.24    17.24  
  2   12868325119.0  4982902118.0  2.58   19.36    19.36  
  3   12257296856.0  6844358614.0  1.79   16.01    16.01  
  4   14384704888.0  6031885064.0  2.38   21.38    21.38  
  5   12355400497.0  6818219292.0  1.81   21.56    21.56  
  6   22201308337.0  7986818859.0  2.78   26.72    26.72  
  7    271473702.0    50772196.0   5.35    0.35     0.35  
  8   14430525974.0  6147311125.0  2.35   17.18    17.18  
  9    6126762837.0  3427531383.0  1.79    7.61     7.61  
  10  17073973748.0  6908884997.0  2.47   31.51    31.51  
  11   359060437.0    88631952.0   4.05    0.49     0.49  
  12  21887612827.0  8741341986.0  2.50   35.86    35.86  
  13   348085068.0    85902540.0   4.05    0.97     0.97  
  14  12962758254.0  4947709203.0  2.62   26.03    26.03  
  15   6096625744.0  3456342163.0  1.76    7.68     7.68  
System 1237.50 (MHz) duration 30 (sec) CPU avg. 126.10%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   9314369310.0  4324728935.0  2.15   25.09    25.09  
  1   6536506826.0  3407273520.0  1.92    9.61     9.61  
  2   5690552043.0  2690063466.0  2.12    7.57     7.57  
  3   6352896998.0  3312227433.0  1.92    8.30     8.30  
  4   4915844111.0  2321021827.0  2.12    5.87     5.87  
  5   5978761390.0  3103919951.0  1.93    7.99     7.99  
  6   5629949642.0  2487867889.0  2.26    6.99     6.99  
  7   132268920.0    20930718.0   6.32    0.22     0.22  
  8   5991750345.0  2575780027.0  2.33   11.26    11.26  
  9   3310601174.0  1590365284.0  2.08    4.14     4.14  
  10  9505906208.0  3838402213.0  2.48   12.15    12.15  
  11  277951561.0    74078541.0   3.75    0.38     0.38  
  12  9709369648.0  4115990654.0  2.36   11.66    11.66  
  13  157499678.0    43364994.0   3.63    0.20     0.20  
  14  5815055175.0  2548000585.0  2.28   10.02    10.02  
  15  3366144681.0  1621126900.0  2.08    4.67     4.67  
System 1338.83 (MHz) duration 30 (sec) CPU avg. 411.84%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   34772967759.0  22109430983.0  1.57   86.58    86.58  
  1   22757988510.0  14041023059.0  1.62   28.03    28.03  
  2   11209748289.0   4357297761.0  2.57   14.66    14.66  
  3   22720190757.0  14031943260.0  1.62   29.99    29.99  
  4   11978348019.0   5902620284.0  2.03   17.77    17.77  
  5   22860585606.0  13983215075.0  1.63   27.22    27.22  
  6   24015931800.0  10263994731.0  2.34   28.87    28.87  
  7    327076885.0     90288278.0   3.62    0.42     0.42  
  8    314121702.0     89881307.0   3.49    0.37     0.37  
  9   12003098417.0   7291658333.0  1.65   14.28    14.28  
  10  18501348520.0   7620682357.0  2.43   22.21    22.21  
  11   377377463.0     84439013.0   4.47    0.45     0.45  
  12  34934402839.0  14544396115.0  2.40   97.05    97.05  
  13   392721087.0    106500478.0   3.69    0.57     0.57  
  14  16901458698.0   7269036383.0  2.33   28.67    28.67  
  15  11862748918.0   7287939413.0  1.63   14.71    14.71  
System 1683.52 (MHz) duration 30 (sec) CPU avg. 357.51%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   23687997642.0  12312623107.0  1.92   46.90    46.90  
  1   22150345542.0  13676389707.0  1.62   27.93    27.93  
  2   23397561599.0  10181613512.0  2.30   30.68    30.68  
  3   21750921565.0  13589489401.0  1.60   27.53    27.53  
  4   13568508192.0   6796556667.0  2.00   18.59    18.59  
  5   22020409816.0  13589401529.0  1.62   28.53    28.53  
  6   26111367737.0  10812821602.0  2.41   31.24    31.24  
  7    310242162.0     74610164.0   4.16    0.41     0.41  
  8   27280965133.0  11154337696.0  2.45   32.48    32.48  
  9   11937506728.0   7152151047.0  1.67   14.35    14.35  
  10  14702187903.0   6473948492.0  2.27   18.63    18.63  
  11   431421192.0    103087041.0   4.19    0.55     0.55  
  12  24416175006.0  10437162238.0  2.34   29.35    29.35  
  13   405808261.0    102376840.0   3.96    0.52     0.52  
  14  19586406872.0   9155557393.0  2.14   34.46    34.46  
  15  11654862420.0   7111630183.0  1.64   15.35    15.35  
System 1803.83 (MHz) duration 30 (sec) CPU avg. 345.75%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   29277937064.0  17213399289.0  1.70   54.10    54.10  
  1   21694846503.0  13370199291.0  1.62   49.62    49.62  
  2    5244904426.0   2829528889.0  1.85    9.95     9.95  
  3   22570347610.0  13582277021.0  1.66   31.41    31.41  
  4   18993286612.0   9848015241.0  1.93   22.61    22.61  
  5   21896022060.0  13355476000.0  1.64   26.38    26.38  
  6    5803321616.0   2962438451.0  1.96    6.98     6.98  
  7    311101690.0     60937006.0   5.11    0.41     0.41  
  8   18918325457.0   9120325842.0  2.07   44.65    44.65  
  9   11396261393.0   6941242787.0  1.64   13.91    13.91  
  10  14067075523.0   6255676168.0  2.25   26.61    26.61  
  11   183525046.0     51821959.0   3.54    0.27     0.27  
  12  19217985526.0   8973589981.0  2.14   25.24    25.24  
  13   142436474.0     42383148.0   3.36    0.17     0.17  
  14  14945030394.0   7683469270.0  1.95   19.50    19.50  
  15  11346087342.0   6944706270.0  1.63   13.91    13.91  
System 2684.84 (MHz) duration 30 (sec) CPU avg. 365.15%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   30188515956.0  15133211294.0  1.99   37.48    37.48  
  1   22443967543.0  13019446301.0  1.72   56.90    56.90  
  2   21185593399.0   9175007860.0  2.31   27.53    27.53  
  3   21896636823.0  12903405521.0  1.70   29.10    29.10  
  4   15422772227.0   6642403905.0  2.32   20.83    20.83  
  5   21230160963.0  12671425019.0  1.68   25.77    25.77  
  6   22118048186.0   9410393055.0  2.35   26.56    26.56  
  7    414198334.0    116519112.0   3.55    0.49     0.49  
  8   19780908870.0   9249830475.0  2.14   23.58    23.58  
  9   10853801951.0   6544743258.0  1.66   13.96    13.96  
  10  13963064958.0   6080767267.0  2.30   26.28    26.28  
  11   279112868.0     92777669.0   3.01    0.61     0.61  
  12  22036175898.0   9504085379.0  2.32   41.39    41.39  
  13   187986510.0     52520252.0   3.58    0.37     0.37  
  14  13494355456.0   5875365176.0  2.30   18.68    18.68  
  15  10885585113.0   6564159257.0  1.66   15.60    15.60  
System 1471.56 (MHz) duration 30 (sec) CPU avg. 355.92%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   23779241873.0  12810339215.0  1.86   53.86    53.86  
  1   20583303838.0  12093592062.0  1.70   29.72    29.72  
  2   22253038131.0   9786204906.0  2.27   30.82    30.82  
  3   21526206134.0  12299542249.0  1.75   30.57    30.57  
  4   17330977946.0   9003128847.0  1.92   25.79    25.79  
  5   20416501816.0  11941996244.0  1.71   24.61    24.61  
  6   19734339895.0   8994292646.0  2.19   23.69    23.69  
  7    339066669.0     74471045.0   4.55    0.46     0.46  
  8   17470655003.0   8122110307.0  2.15   22.64    22.64  
  9   10725553046.0   6233178413.0  1.72   17.28    17.28  
  10  21749019218.0   9967276761.0  2.18   27.31    27.31  
  11   444438851.0    106007468.0   4.19    0.92     0.92  
  12  23139224369.0  10368016314.0  2.23   28.36    28.36  
  13   325661413.0     91888413.0   3.54    0.43     0.43  
  14  18913682809.0   8794171112.0  2.15   22.54    22.54  
  15  10592771708.0   6228519073.0  1.70   16.92    16.92  
System 1293.36 (MHz) duration 30 (sec) CPU avg. 298.35%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   26433398566.0  10631677269.0  2.49   68.13    68.13  
  1   10434899529.0   5824875286.0  1.79   14.43    14.43  
  2   18113021911.0   7009462653.0  2.58   23.47    23.47  
  3   10291553332.0   5755411250.0  1.79   14.47    14.47  
  4   10980918497.0   4095558812.0  2.68   23.38    23.38  
  5   10000815907.0   5547179732.0  1.80   14.87    14.87  
  6   14261266214.0   5294909939.0  2.69   17.10    17.10  
  7    444484805.0     91466182.0   4.86    0.67     0.67  
  8   14601804304.0   6061725165.0  2.41   21.82    21.82  
  9    5357372543.0   2869893905.0  1.87    9.77     9.77  
  10   8007527551.0   3583312728.0  2.23    9.90     9.90  
  11   392319994.0     83880305.0   4.68    0.54     0.54  
  12  24047678740.0   8894846827.0  2.70   55.45    55.45  
  13   236909727.0     59146982.0   4.01    0.31     0.31  
  14  13328565187.0   5405857778.0  2.47   17.02    17.02  
  15   5338127639.0   2867879627.0  1.86    7.03     7.03  
System 1206.72 (MHz) duration 30 (sec) CPU avg. 564.69%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   52046820678.0  35166596981.0  1.48   143.77   143.77 
  1   33319675469.0  21781497171.0  1.53   46.48    46.48  
  2   19518002112.0   9734803608.0  2.00   30.48    30.48  
  3   33646381585.0  21849467779.0  1.54   61.34    61.34  
  4   19706526051.0  10182157849.0  1.94   51.54    51.54  
  5   33866333665.0  21842215185.0  1.55   60.88    60.88  
  6   17081086612.0   8409598738.0  2.03   21.04    21.04  
  7    378164810.0    114826703.0   3.29    0.88     0.88  
  8   19387540666.0   9665055075.0  2.01   23.10    23.10  
  9   18221248563.0  11499887331.0  1.58   27.77    27.77  
  10  15666926497.0   7954067472.0  1.97   20.41    20.41  
  11   548935257.0    131410221.0   4.18    0.77     0.77  
  12  31402462573.0  15000865417.0  2.09   40.29    40.29  
  13   467473769.0    165315998.0   2.83    0.56     0.56  
  14  10556919132.0   5233553039.0  2.02   13.04    13.04  
  15  18243672615.0  11525116460.0  1.58   22.35    22.35  
System 1637.97 (MHz) duration 30 (sec) CPU avg. 493.09%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   40259303338.0  24366633810.0  1.65   81.93    81.93  
  1   34570285578.0  22375299786.0  1.55   44.51    44.51  
  2   11174026270.0   5882118468.0  1.90   17.26    17.26  
  3   34161651648.0  22292178552.0  1.53   46.83    46.83  
  4   19698288908.0  10167205863.0  1.94   29.62    29.62  
  5   34718584273.0  22324038099.0  1.56   43.59    43.59  
  6   27778961195.0  13955594548.0  1.99   33.37    33.37  
  7    449653012.0    136700496.0   3.29    0.59     0.59  
  8   11719220412.0   5963090358.0  1.97   13.97    13.97  
  9   19020683210.0  11816382466.0  1.61   27.38    27.38  
  10  27781130191.0  13921826704.0  2.00   34.43    34.43  
  11   602239174.0    157800778.0   3.82    0.79     0.79  
  12  29948619324.0  14829292064.0  2.02   53.92    53.92  
  13   423330926.0    145174308.0   2.92    0.54     0.54  
  14  33604658583.0  19429665004.0  1.73   40.83    40.83  
  15  18902739585.0  11815991280.0  1.60   23.55    23.55  
System 1199.92 (MHz) duration 30 (sec) CPU avg. 491.60%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   60581848429.0  44203873018.0  1.37   168.29   168.29 
  1   32474793758.0  21042257233.0  1.54   45.79    45.79  
  2   11222971577.0   5582190637.0  2.01   18.34    18.34  
  3   32434411788.0  21043809406.0  1.54   46.23    46.23  
  4   17926149747.0   8824167273.0  2.03   31.82    31.82  
  5   32780035411.0  21019279427.0  1.56   40.87    40.87  
  6   20254266918.0  10015608926.0  2.02   24.29    24.29  
  7    400352059.0    115378037.0   3.47    0.56     0.56  
  8    8617968564.0   4277193817.0  2.01   10.29    10.29  
  9   17763510719.0  11095836529.0  1.60   24.55    24.55  
  10  11121076477.0   5276008554.0  2.11   14.20    14.20  
  11   397882782.0    122358538.0   3.25    0.52     0.52  
  12  29453106258.0  14049985837.0  2.10   38.61    38.61  
  13   461296901.0    142119988.0   3.25    0.65     0.65  
  14   802305269.0    432722406.0   1.85    1.40     1.40  
  15  17664676837.0  11113263204.0  1.59   25.19    25.19  
System 1589.14 (MHz) duration 30 (sec) CPU avg. 461.76%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   40386101465.0  25855159234.0  1.56   84.71    84.71  
  1   32456973567.0  20785187437.0  1.56   43.16    43.16  
  2   20991239646.0  10970817382.0  1.91   29.87    29.87  
  3   32157484935.0  20692791448.0  1.55   45.73    45.73  
  4   28213096455.0  16576992223.0  1.70   33.63    33.63  
  5   32907026349.0  20792399152.0  1.58   52.02    52.02  
  6   11726359753.0   6328934174.0  1.85   14.08    14.08  
  7    463400939.0    148349747.0   3.12    0.77     0.77  
  8   20956631262.0  10980466673.0  1.91   27.07    27.07  
  9   19024071519.0  11236316802.0  1.69   31.17    31.17  
  10  17003380094.0   8105155974.0  2.10   20.47    20.47  
  11   200208959.0     67358933.0   2.97    0.43     0.43  
  12  24369055395.0  12373645429.0  1.97   29.07    29.07  
  13   288260632.0    117477950.0   2.45    0.40     0.40  
  14  10714752070.0   5718812341.0  1.87   17.96    17.96  
  15  17605291433.0  10940811196.0  1.61   31.22    31.22  
System 1588.59 (MHz) duration 30 (sec) CPU avg. 489.50%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   49085145026.0  34933382836.0  1.41   103.00   103.00 
  1   30201553144.0  18898962593.0  1.60   36.15    36.15  
  2   23045671981.0   8771194849.0  2.63   29.03    29.03  
  3   30431832985.0  18948114313.0  1.61   40.06    40.06  
  4    9024204975.0   4591116380.0  1.97   13.58    13.58  
  5   30918636030.0  18916559820.0  1.63   43.34    43.34  
  6   18706982280.0   9443874525.0  1.98   22.50    22.50  
  7    431541403.0    124793703.0   3.46    0.60     0.60  
  8    7521408137.0   2607045880.0  2.89    8.96     8.96  
  9   17101489878.0  10098799968.0  1.69   22.51    22.51  
  10   8260352688.0   4398041515.0  1.88   22.95    22.95  
  11   575381117.0    133566494.0   4.31    0.73     0.73  
  12  30554321228.0  14940081474.0  2.05   50.55    50.55  
  13   437638031.0    139272964.0   3.14    0.58     0.58  
  14  36692569447.0  23131467245.0  1.59   74.64    74.64  
  15  16565157801.0  10018461401.0  1.65   20.31    20.31  
System 2023.05 (MHz) duration 30 (sec) CPU avg. 367.08%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   27810900598.0  17327400991.0  1.61   45.82    45.82  
  1   18601960258.0  10617894352.0  1.75   34.66    34.66  
  2   15914390932.0   7649969825.0  2.08   20.72    20.72  
  3   18212138776.0  10416015480.0  1.75   26.61    26.61  
  4   23327276868.0  10001557468.0  2.33   38.15    38.15  
  5   17703074683.0  10076157917.0  1.76   25.99    25.99  
  6   18748945116.0   8051193842.0  2.33   22.49    22.49  
  7    372229112.0     80561223.0   4.62    0.51     0.51  
  8   13930057323.0   6745699590.0  2.07   16.60    16.60  
  9    9884404483.0   5429836835.0  1.82   12.81    12.81  
  10  22799382531.0   9583613067.0  2.38   27.39    27.39  
  11   457221376.0     88629201.0   5.16    0.61     0.61  
  12  21631678775.0   9622831021.0  2.25   55.45    55.45  
  13   238652854.0     57787340.0   4.13    0.34     0.34  
  14  13086746195.0   7195716828.0  1.82   25.53    25.53  
  15   9261727997.0   5322053147.0  1.74   13.40    13.40  
