
System 2766.25 (MHz) duration 30 (sec) CPU avg. 94.30%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  11   6870852156.0  3806652015.0  1.80   12.61    12.61  
  12  12051127354.0  5101258775.0  2.36   18.60    18.60  
  13   6801886755.0  3805879722.0  1.79   13.59    13.59  
  14   9034812250.0  3783352851.0  2.39   18.94    18.94  
  15   6845624063.0  3793465173.0  1.80    8.65     8.65  
System 2523.67 (MHz) duration 30 (sec) CPU avg. 228.87%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   31549120916.0  14815623484.0  2.13   41.67    41.67  
  1   12657538001.0   7189760475.0  1.76   25.58    25.58  
  2   10269364641.0   3970656829.0  2.59   13.13    13.13  
  3    6676440278.0   3737246893.0  1.79   16.87    16.87  
  4   10631894822.0   4573122562.0  2.32   13.29    13.29  
  5    6732574837.0   3718096946.0  1.81   18.08    18.08  
  6    3782698076.0   1640791857.0  2.31    6.56     6.56  
  7     3559650.0       802468.0    4.44    0.00     0.00  
  8   11357754274.0   4801883769.0  2.37   15.10    15.10  
  9    6727558663.0   3713532965.0  1.81    9.79     9.79  
  10   3716945585.0   1628394600.0  2.28    6.00     6.00  
  11   7503140069.0   3906523859.0  1.92   14.45    14.45  
  12  10170855706.0   4458648749.0  2.28   12.15    12.15  
  13   7794578580.0   4000080310.0  1.95   19.51    19.51  
  14   305272662.0     55585375.0   5.49    0.63     0.63  
  15  12398488502.0   5097295632.0  2.43   16.06    16.06  
System 2387.42 (MHz) duration 30 (sec) CPU avg. 242.34%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   16762249925.0  7357938552.0  2.28   23.40    23.40  
  1   12622002019.0  7071307664.0  1.78   31.08    31.08  
  2    7586047869.0  3190436916.0  2.38   15.53    15.53  
  3    6621669204.0  3665264427.0  1.81   15.41    15.41  
  4   11423855386.0  4862609595.0  2.35   14.17    14.17  
  5    6630268187.0  3640282388.0  1.82   16.19    16.19  
  6   11033654378.0  4696026472.0  2.35   14.51    14.51  
  7     2653592.0      711078.0    3.73    0.01     0.01  
  8   10526426810.0  4305800836.0  2.44   14.30    14.30  
  9    6671593903.0  3635951152.0  1.83    8.44     8.44  
  10  12840492636.0  5212022798.0  2.46   15.29    15.29  
  11   6716519955.0  3649051583.0  1.84   15.20    15.20  
  12  11986427189.0  5005172273.0  2.39   15.91    15.91  
  13   6604517794.0  3648852917.0  1.81    9.02     9.02  
  14   8680110369.0  3764360805.0  2.31   11.98    11.98  
  15   7958499809.0  3951539796.0  2.01   21.88    21.88  
System 2619.22 (MHz) duration 30 (sec) CPU avg. 210.96%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   18401147968.0  7956287518.0  2.31   23.42    23.42  
  1   11961722120.0  6686541941.0  1.79   17.75    17.75  
  2   11665825591.0  4902324501.0  2.38   15.02    15.02  
  3    6376728069.0  3482773851.0  1.83    7.68     7.68  
  4   11750689370.0  4816299411.0  2.44   14.42    14.42  
  5    6387385426.0  3461183887.0  1.85    7.93     7.93  
  6    6914371858.0  2938904926.0  2.35   14.14    14.14  
  7     1711282.0      525360.0    3.26    0.00     0.00  
  8    9544111370.0  4162372165.0  2.29   14.17    14.17  
  9    6423181835.0  3453526432.0  1.86    9.68     9.68  
  10  11678635354.0  4798141540.0  2.43   28.98    28.98  
  11   6989315441.0  3594911032.0  1.94   15.57    15.57  
  12  10764755015.0  4578012928.0  2.35   12.84    12.84  
  13   6378440931.0  3466831840.0  1.84   14.03    14.03  
  14   4048692500.0  1701096926.0  2.38    5.38     5.38  
  15   6416438320.0  3459555342.0  1.85    9.95     9.95  
System 2555.70 (MHz) duration 30 (sec) CPU avg. 216.62%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   12702571382.0  6158150538.0  2.06   16.57    16.57  
  1   11610907978.0  6331406671.0  1.83   29.12    29.12  
  2   13707812198.0  6122763157.0  2.24   16.49    16.49  
  3    6168425278.0  3289587894.0  1.88    7.37     7.37  
  4   10291390743.0  4730565141.0  2.18   18.88    18.88  
  5    6126127328.0  3244457836.0  1.89   13.37    13.37  
  6   10044813057.0  4564906275.0  2.20   16.18    16.18  
  7     3038160.0      779431.0    3.90    0.01     0.01  
  8   11224276656.0  5135340463.0  2.19   19.04    19.04  
  9    6127885326.0  3217626275.0  1.90   14.98    14.98  
  10   8252849528.0  3735981904.0  2.21   10.70    10.70  
  11   7213009822.0  3490668578.0  2.07   11.65    11.65  
  12   7772387196.0  3602218011.0  2.16    9.26     9.26  
  13   6143014783.0  3262911529.0  1.88    9.85     9.85  
  14  10421667784.0  4820224762.0  2.16   14.03    14.03  
  15   6113589045.0  3222004779.0  1.90    9.13     9.13  
System 2783.75 (MHz) duration 30 (sec) CPU avg. 137.79%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   5533645349.0  2354328000.0  2.35    6.63     6.63  
  1   6318627027.0  3002595881.0  2.10   15.72    15.72  
  2   6299407134.0  2690634593.0  2.34   13.77    13.77  
  3   3599589882.0  1530892116.0  2.35    8.21     8.21  
  4   4569885212.0  1982314896.0  2.31    7.48     7.48  
  5   3520741465.0  1444592376.0  2.44    8.73     8.73  
  6   8182454439.0  3101643390.0  2.64   13.37    13.37  
  7    2706471.0      680480.0    3.98    0.00     0.00  
  8   7325369816.0  3059847302.0  2.39    8.76     8.76  
  9   3486578274.0  1417350839.0  2.46    5.16     5.16  
  10  6574391699.0  2859938552.0  2.30   11.20    11.20  
  11  3489231429.0  1417463388.0  2.46    6.47     6.47  
  12  4863859001.0  1905386378.0  2.55    5.80     5.80  
  13  3551945512.0  1486995516.0  2.39    9.87     9.87  
  14  5791862660.0  2537571675.0  2.28    6.96     6.96  
  15  4878237289.0  1757552893.0  2.78    9.66     9.66  
System 1459.14 (MHz) duration 30 (sec) CPU avg. 403.03%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   45123991365.0  26096674058.0  1.73   103.08   103.08 
  1   23896622657.0  13800195024.0  1.73   40.93    40.93  
  2   16900266228.0   7970063807.0  2.12   20.86    20.86  
  3   12322809303.0   7165965317.0  1.72   28.91    28.91  
  4   16334043775.0   6827203231.0  2.39   19.68    19.68  
  5   12467050389.0   7144170678.0  1.75   32.69    32.69  
  6    419353328.0     94177727.0   4.45    0.62     0.62  
  7     3066590.0       694734.0    4.41    0.01     0.01  
  8   13454935852.0   6012529370.0  2.24   19.86    19.86  
  9   12481877868.0   7124432018.0  1.75   16.86    16.86  
  10   399524465.0    100230914.0   3.99    0.86     0.86  
  11  13013607102.0   7265370530.0  1.79   30.08    30.08  
  12  10089796161.0   4914914788.0  2.05   12.03    12.03  
  13  12371248371.0   7157950510.0  1.73   16.75    16.75  
  14  16696649073.0   7950650288.0  2.10   20.46    20.46  
  15  14166847931.0   7560554912.0  1.87   39.35    39.35  
System 2605.39 (MHz) duration 30 (sec) CPU avg. 341.05%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   39305133240.0  21568216625.0  1.82   50.29    50.29  
  1   23559814932.0  13729839263.0  1.72   49.52    49.52  
  2   12334237077.0   5776726764.0  2.14   16.42    16.42  
  3   12428406921.0   7196493021.0  1.73   20.45    20.45  
  4   10126402520.0   4704920431.0  2.15   15.26    15.26  
  5   12534655715.0   7178664466.0  1.75   15.71    15.71  
  6   22390795727.0  10639909684.0  2.10   26.97    26.97  
  7     3327514.0       882554.0    3.77    0.00     0.00  
  8    6865870064.0   3291026102.0  2.09    9.55     9.55  
  9   12603879037.0   7187624959.0  1.75   19.32    19.32  
  10  14948083807.0   6666127842.0  2.24   18.75    18.75  
  11  13084942799.0   7303492978.0  1.79   25.48    25.48  
  12   9432123502.0   4623106194.0  2.04   11.34    11.34  
  13  12449664130.0   7185503237.0  1.73   15.56    15.56  
  14  12005074618.0   5638368380.0  2.13   16.07    16.07  
  15  13071110261.0   7307999407.0  1.79   30.38    30.38  
System 2476.95 (MHz) duration 30 (sec) CPU avg. 378.82%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   18305039607.0   8966947061.0  2.04   24.63    24.63  
  1   24291145000.0  13716417346.0  1.77   30.92    30.92  
  2   17477741696.0   8354594073.0  2.09   21.93    21.93  
  3   12347180466.0   7088417017.0  1.74   14.87    14.87  
  4   19079424945.0   9525583171.0  2.00   46.29    46.29  
  5   16246106620.0   8011640434.0  2.03   23.19    23.19  
  6   11621188042.0   5569256970.0  2.09   25.25    25.25  
  7     1889670.0       542677.0    3.48    0.00     0.00  
  8   17042411349.0   8176635141.0  2.08   25.11    25.11  
  9   12532436233.0   7069384896.0  1.77   16.23    16.23  
  10  16579160237.0   8038138028.0  2.06   19.75    19.75  
  11  12531193298.0   7065229330.0  1.77   28.61    28.61  
  12  16763490819.0   8069652963.0  2.08   25.00    25.00  
  13  13918582439.0   7466566339.0  1.86   20.69    20.69  
  14  16856435313.0   8163218517.0  2.06   22.19    22.19  
  15  16367429884.0   8009340984.0  2.04   34.15    34.15  
System 2487.19 (MHz) duration 30 (sec) CPU avg. 357.51%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   45942179850.0  25148262045.0  1.83   61.57    61.57  
  1   23340320978.0  13172826176.0  1.77   34.42    34.42  
  2   11899490212.0   5433278806.0  2.19   23.40    23.40  
  3   11933440156.0   6819977814.0  1.75   22.56    22.56  
  4   17592858435.0   7262791298.0  2.42   21.10    21.10  
  5   11923469610.0   6788926524.0  1.76   14.76    14.76  
  6   12881541647.0   5689292763.0  2.26   18.87    18.87  
  7     82054435.0     12854561.0   6.38    0.13     0.13  
  8   13228041923.0   5827514473.0  2.27   21.43    21.43  
  9   12127919440.0   6806852228.0  1.78   16.87    16.87  
  10   8417620112.0   3689156717.0  2.28   11.51    11.51  
  11  12043832526.0   6781839719.0  1.78   18.64    18.64  
  12  11846323844.0   4495056513.0  2.64   14.11    14.11  
  13  12570540385.0   6934316350.0  1.81   34.94    34.94  
  14   8426208335.0   3793190101.0  2.22   11.35    11.35  
  15  14195615547.0   7316448825.0  1.94   31.86    31.86  
System 2795.55 (MHz) duration 30 (sec) CPU avg. 344.70%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   18582594601.0  10301080241.0  1.80   22.16    22.16  
  1   21442791439.0  11918195429.0  1.80   29.97    29.97  
  2   11871526344.0   6242355122.0  1.90   31.33    31.33  
  3   11199318248.0   6244249283.0  1.79   21.99    21.99  
  4   14824121457.0   7741259112.0  1.91   18.75    18.75  
  5   13227089035.0   6679631445.0  1.98   16.53    16.53  
  6   14173753325.0   7597381196.0  1.87   18.03    18.03  
  7    510621724.0     77203661.0   6.61    1.08     1.08  
  8   17585296663.0   8998619954.0  1.95   26.98    26.98  
  9   11697677318.0   6280044178.0  1.86   15.52    15.52  
  10  17149280420.0   8679968615.0  1.98   24.91    24.91  
  11  11204213479.0   6165227558.0  1.82   18.75    18.75  
  12  17823605356.0   8846305146.0  2.01   22.48    22.48  
  13  12910377029.0   6617484040.0  1.95   29.33    29.33  
  14  15207389718.0   7638345831.0  1.99   18.54    18.54  
  15  15334024461.0   7193935790.0  2.13   28.36    28.36  
System 2571.41 (MHz) duration 30 (sec) CPU avg. 206.53%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   22511027224.0  11801350335.0  1.91   29.18    29.18  
  1   11707850641.0   6055849090.0  1.93   30.45    30.45  
  2    5117848333.0   2516945664.0  2.03    6.10     6.10  
  3    6729140432.0   3277737550.0  2.05   13.13    13.13  
  4    9261216730.0   4274817471.0  2.17   19.38    19.38  
  5    5952892298.0   2969675337.0  2.00   11.39    11.39  
  6    9674562403.0   4791981775.0  2.02   11.94    11.94  
  7     2080428.0       580075.0    3.59    0.00     0.00  
  8    8412735325.0   3958536369.0  2.13   10.94    10.94  
  9    5824813292.0   2907682318.0  2.00    9.42     9.42  
  10  12138518965.0   5478230504.0  2.22   21.06    21.06  
  11   5823169342.0   2909643688.0  2.00    9.07     9.07  
  12   5604695097.0   2706521215.0  2.07    6.98     6.98  
  13   6083067411.0   3027873505.0  2.01    7.78     7.78  
  14   7127431063.0   3397299268.0  2.10    9.69     9.69  
  15   7145469900.0   3223708282.0  2.22   10.03    10.03  
System 2766.25 (MHz) duration 30 (sec) CPU avg. 508.92%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   63544525027.0  37674863926.0  1.69   76.57    76.57  
  1   35710294587.0  21197651222.0  1.68   54.71    54.71  
  2   10018909790.0   4932230695.0  2.03   11.93    11.93  
  3   19798699845.0  11399083431.0  1.74   35.20    35.20  
  4   44739150843.0  22811868411.0  1.96   92.34    92.34  
  5   19194855768.0  11216490267.0  1.71   39.19    39.19  
  6   14011605263.0   6745579342.0  2.08   22.95    22.95  
  7    332134957.0     68670508.0   4.84    0.64     0.64  
  8   10659353529.0   5069782097.0  2.10   21.63    21.63  
  9   20162826696.0  11408669547.0  1.77   24.23    24.23  
  10  11117517666.0   5276081914.0  2.11   18.32    18.32  
  11  19707997405.0  11311817075.0  1.74   47.55    47.55  
  12   596637230.0    287017317.0   2.08    1.23     1.23  
  13  19860734857.0  11344727420.0  1.75   27.94    27.94  
  14   248149485.0     46008374.0   5.39    0.30     0.30  
  15  19238359700.0  11180835852.0  1.72   34.19    34.19  
System 2468.36 (MHz) duration 30 (sec) CPU avg. 474.82%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   66110052280.0  40977498818.0  1.61   89.28    89.28  
  1   33979506868.0  20365517670.0  1.67   66.08    66.08  
  2   17451911903.0   8376445269.0  2.08   23.80    23.80  
  3   19618054322.0  11135504266.0  1.76   49.65    49.65  
  4   19013544963.0   8562665081.0  2.22   22.66    22.66  
  5   18643169097.0  10860814071.0  1.72   26.85    26.85  
  6   18669797336.0   8791653739.0  2.12   33.88    33.88  
  7    233796370.0     40082226.0   5.83    0.31     0.31  
  8   17148169924.0   8283497532.0  2.07   35.68    35.68  
  9   19151158650.0  10945187489.0  1.75   25.86    25.86  
  10   7851120734.0   3846195567.0  2.04   13.44    13.44  
  11  18422950899.0  10786479792.0  1.71   23.80    23.80  
  12   509912413.0    176012648.0   2.90    0.62     0.62  
  13  18639570393.0  10849852096.0  1.72   23.67    23.67  
  14   245495240.0     47109755.0   5.21    0.30     0.30  
  15  19851822153.0  11123100608.0  1.78   38.95    38.95  
System 2766.56 (MHz) duration 30 (sec) CPU avg. 479.89%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   61653809271.0  36583694606.0  1.69   74.28    74.28  
  1   32234268899.0  19318291214.0  1.67   51.63    51.63  
  2   11250688831.0   5682603393.0  1.98   17.49    17.49  
  3   17940820891.0  10367770796.0  1.73   36.30    36.30  
  4   13615296039.0   5612100697.0  2.43   18.36    18.36  
  5   19649179995.0  10757349542.0  1.83   25.06    25.06  
  6   10809857638.0   5537246786.0  1.95   13.30    13.30  
  7    236305085.0     39699840.0   5.95    0.47     0.47  
  8   10568239433.0   5438334798.0  1.94   24.65    24.65  
  9   19588038816.0  10730060621.0  1.83   54.41    54.41  
  10   9693437032.0   5057146421.0  1.92   15.38    15.38  
  11  18117253608.0  10358185079.0  1.75   31.04    31.04  
  12  10255949677.0   5188287273.0  1.98   12.21    12.21  
  13  18305841140.0  10468751295.0  1.75   50.89    50.89  
  14  10685646272.0   5279069341.0  2.02   14.27    14.27  
  15  18225961681.0  10397049475.0  1.75   40.13    40.13  
System 1704.53 (MHz) duration 30 (sec) CPU avg. 553.00%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   42539462305.0  26270692577.0  1.62   83.19    83.19  
  1   35051534252.0  20587589437.0  1.70   49.80    49.80  
  2   13912145402.0   6234625242.0  2.23   38.65    38.65  
  3   19877564281.0  11161013885.0  1.78   27.48    27.48  
  4   19368417830.0   8830689894.0  2.19   24.58    24.58  
  5   19216608209.0  10955119479.0  1.75   39.95    39.95  
  6   20690804821.0   9325731949.0  2.22   24.78    24.78  
  7    469225641.0     93130865.0   5.04    0.57     0.57  
  8   13744449034.0   6180480364.0  2.22   24.55    24.55  
  9   19460672955.0  10952046447.0  1.78   23.36    23.36  
  10  38280128383.0  19918296040.0  1.92   54.95    54.95  
  11  19103529033.0  10921326950.0  1.75   40.44    40.44  
  12  10860569129.0   4940662814.0  2.20   14.00    14.00  
  13  19644578756.0  11096004307.0  1.77   54.61    54.61  
  14  13946380522.0   6201438496.0  2.25   16.94    16.94  
  15  18864600876.0  10858397436.0  1.74   35.15    35.15  
System 2796.80 (MHz) duration 30 (sec) CPU avg. 405.71%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   67854624572.0  47679097123.0  1.42   80.87    80.87  
  1   29934461611.0  17031407994.0  1.76   57.13    57.13  
  2    3438991581.0   1594082829.0  2.16    4.18     4.18  
  3   15970686303.0   9069932029.0  1.76   25.71    25.71  
  4    7968772131.0   4199574121.0  1.90   10.20    10.20  
  5   16585502634.0   9114049975.0  1.82   29.43    29.43  
  6    8989886079.0   4307624735.0  2.09   10.70    10.70  
  7    154343706.0     23593396.0   6.54    0.34     0.34  
  8   10840975452.0   5100252566.0  2.13   14.50    14.50  
  9   17576625534.0   9348128057.0  1.88   37.45    37.45  
  10   3845797921.0   1611508422.0  2.39    7.82     7.82  
  11  17219388535.0   9281282316.0  1.86   24.94    24.94  
  12  11707140491.0   5336097967.0  2.19   24.32    24.32  
  13  20135821294.0   9974285223.0  2.02   26.81    26.81  
  14   8383155250.0   3901933490.0  2.15   11.14    11.14  
  15  18091927712.0   9490913132.0  1.91   40.16    40.16  
System 2753.98 (MHz) duration 30 (sec) CPU avg. 287.13%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   20793843568.0  13185962096.0  1.58   25.17    25.17  
  1   19971317110.0  10624812725.0  1.88   49.41    49.41  
  2   13694123935.0   7396019442.0  1.85   16.33    16.33  
  3   10182397166.0   5554432612.0  1.83   14.87    14.87  
  4   13209586506.0   7487502721.0  1.76   15.84    15.84  
  5    9697114925.0   5266513871.0  1.84   14.35    14.35  
  6   12619081615.0   6836840066.0  1.85   15.85    15.85  
  7     18102499.0     4431047.0    4.09    0.02     0.02  
  8   13337118961.0   7925174977.0  1.68   18.23    18.23  
  9    9545688081.0   5171214787.0  1.85   15.65    15.65  
  10   8359518337.0   4551728822.0  1.84   15.72    15.72  
  11   9536264366.0   5185317327.0  1.84   11.93    11.93  
  12  15520522162.0   8422752371.0  1.84   26.08    26.08  
  13  11572096542.0   5756247443.0  2.01   15.71    15.71  
  14  11942263336.0   6595812760.0  1.81   14.37    14.37  
  15  10720099523.0   5480717778.0  1.96   17.60    17.60  
