
System 2727.11 (MHz) duration 30 (sec) CPU avg. 40.03%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  14  2098355974.0  1025545422.0  2.05    3.68     3.68  
  15  1321799270.0  533868168.0   2.48    2.16     2.16  
System 2454.30 (MHz) duration 30 (sec) CPU avg. 27.81%
 CPU     Cycles     Instructions   CPI   Avg (%)  Max (%) 
  0   696938534.0   199996870.0    3.48    0.95     0.95  
  1   1490696124.0  567902804.0    2.62    3.33     3.33  
  2   741346763.0   139036824.0    5.33    0.96     0.96  
  3   1557548873.0  452407953.0    3.44    3.71     3.71  
  4   1034928074.0  527853786.0    1.96    1.41     1.41  
  5   1445525102.0  524121418.0    2.76    3.06     3.06  
  6   1530959899.0  579414155.0    2.64    1.84     1.84  
  7    1305338.0      350979.0     3.72    0.00     0.00  
  8   634287106.0   280474317.0    2.26    0.76     0.76  
  9    7548832.0      749275.0    10.07    0.01     0.01  
  10  666799713.0   166869898.0    4.00    0.79     0.79  
  11   25084450.0    6176205.0     4.06    0.04     0.04  
  12  1703040119.0  789666675.0    2.16    2.35     2.35  
  13  1365605940.0  292941246.0    4.66    3.39     3.39  
  14  1547679111.0  779371618.0    1.99    1.86     1.86  
  15  1380604632.0  507411532.0    2.72    3.34     3.34  
System 2641.41 (MHz) duration 30 (sec) CPU avg. 150.37%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0    7983396230.0  3837803670.0  2.08   10.07    10.07  
  1   13699809921.0  6375215473.0  2.15   29.21    29.21  
  2     63528021.0    25109610.0   2.53    0.08     0.08  
  3    4828191546.0  2451058826.0  1.97    5.87     5.87  
  4    5018394018.0  2279622810.0  2.20    5.99     5.99  
  5    8995582250.0  3881794530.0  2.32   24.49    24.49  
  6    5130316218.0  2466281571.0  2.08    6.18     6.18  
  7     1669619.0      468069.0    3.57    0.00     0.00  
  8    1797552688.0  885214187.0   2.03    2.20     2.20  
  9     7640352.0      828399.0    9.22    0.01     0.01  
  10   5411769342.0  2636106549.0  2.05    6.91     6.91  
  11    24139632.0    6190977.0    3.90    0.06     0.06  
  12   7811475223.0  3860016834.0  2.02   13.49    13.49  
  13   6914849725.0  2945324453.0  2.35   11.63    11.63  
  14   6858354158.0  3336533901.0  2.06   10.79    10.79  
  15  18751482970.0  6938398544.0  2.70   23.38    23.38  
System 2291.41 (MHz) duration 30 (sec) CPU avg. 126.76%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   2899501096.0  1282837281.0  2.26    4.22     4.22  
  1   9712258590.0  4805021172.0  2.02   17.68    17.68  
  2    61605984.0    25248042.0   2.44    0.09     0.09  
  3   6610129951.0  3306379891.0  2.00   11.50    11.50  
  4   4589255515.0  2248976927.0  2.04    6.68     6.68  
  5   8607845194.0  3722940714.0  2.31   10.66    10.66  
  6   3403653033.0  1624891400.0  2.09    4.10     4.10  
  7    1060971.0      335627.0    3.16    0.00     0.00  
  8   5209839073.0  2513275292.0  2.07    7.20     7.20  
  9    7000629.0      737427.0    9.49    0.01     0.01  
  10  3999211576.0  1930783401.0  2.07    4.77     4.77  
  11  5026134794.0  2475789768.0  2.03    6.40     6.40  
  12  9390861693.0  4650868229.0  2.02   11.48    11.48  
  13  3353592485.0  1674980885.0  2.00    6.26     6.26  
  14  9828030332.0  4772312199.0  2.06   15.67    15.67  
  15  9363735572.0  3968897008.0  2.36   20.04    20.04  
System 2799.14 (MHz) duration 30 (sec) CPU avg. 135.99%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0     59581826.0    11779252.0   5.06    0.07     0.07  
  1    9561619034.0  4732130344.0  2.02   19.40    19.40  
  2     60225236.0    24216514.0   2.49    0.08     0.08  
  3   10049096572.0  4963231915.0  2.02   12.97    12.97  
  4    5933393018.0  2853250151.0  2.08    7.40     7.40  
  5    7103595170.0  2944791387.0  2.41   14.68    14.68  
  6    5777184817.0  2822785396.0  2.05    6.96     6.96  
  7     1031705.0      324308.0    3.18    0.00     0.00  
  8    3548283528.0  1720212231.0  2.06    5.64     5.64  
  9     7475657.0      805997.0    9.28    0.01     0.01  
  10  10847389087.0  5197792911.0  2.09   13.07    13.07  
  11    24396253.0    6222268.0    3.92    0.05     0.05  
  12   8626986633.0  4050246324.0  2.13   11.48    11.48  
  13   9604999227.0  4198116798.0  2.29   20.42    20.42  
  14   3977928099.0  1982082378.0  2.01    8.12     8.12  
  15   6317012244.0  2882261302.0  2.19   15.63    15.63  
System 2763.44 (MHz) duration 30 (sec) CPU avg. 140.45%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0    3298232472.0  1640251304.0  2.01    3.98     3.98  
  1   15059164798.0  7028016685.0  2.14   29.75    29.75  
  2     68712967.0    27122442.0   2.53    0.08     0.08  
  3   13501040881.0  6618624983.0  2.04   19.41    19.41  
  4    5256681926.0  2454835031.0  2.14    6.37     6.37  
  5    7072383032.0  2938904627.0  2.41   18.73    18.73  
  6    4641952176.0  2247650801.0  2.07    5.80     5.80  
  7     2591878.0      555309.0    4.67    0.00     0.00  
  8    4566539775.0  2241936054.0  2.04    6.98     6.98  
  9     7495195.0      795469.0    9.42    0.01     0.01  
  10   4801672164.0  2335615185.0  2.06    6.50     6.50  
  11    20056253.0    5492116.0    3.65    0.03     0.03  
  12   7018340472.0  3330069231.0  2.11    9.84     9.84  
  13    6131652.0     1338436.0    4.58    0.01     0.01  
  14   9091794499.0  4450236121.0  2.04   21.65    21.65  
  15   8516340902.0  3291312470.0  2.59   11.30    11.30  
System 2156.88 (MHz) duration 30 (sec) CPU avg. 133.92%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0    4867985215.0  2573519627.0  1.89    7.52     7.52  
  1    9861857745.0  4854042808.0  2.03   13.88    13.88  
  2    4340882037.0  2357941803.0  1.84    5.35     5.35  
  3    7995701859.0  3936160084.0  2.03   14.83    14.83  
  4    6265014938.0  3433136484.0  1.82    7.89     7.89  
  5    6928488532.0  2779928795.0  2.49   17.44    17.44  
  6    2102504118.0  1086765192.0  1.93    2.53     2.53  
  7    4585499127.0  2223544353.0  2.06   11.06    11.06  
  8    2263318403.0  1166785561.0  1.94    2.78     2.78  
  9     8241413.0      998896.0    8.25    0.01     0.01  
  10   6370911444.0  3494750267.0  1.82    7.59     7.59  
  11   2462091154.0  1167659467.0  2.11    3.93     3.93  
  12   6015041258.0  3356873054.0  1.79   12.87    12.87  
  13   847514902.0   398130116.0   2.13    1.50     1.50  
  14  11178922385.0  5535273472.0  2.02   13.44    13.44  
  15   8536237375.0  3361763432.0  2.54   11.28    11.28  
System 2166.01 (MHz) duration 30 (sec) CPU avg. 78.14%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   3393427599.0  1851855881.0  1.83    5.22     5.22  
  1   8705873346.0  4144157326.0  2.10   17.76    17.76  
  2   2785763569.0  1511940751.0  1.84    3.41     3.41  
  3   3806674056.0  1690452080.0  2.25    4.66     4.66  
  4   3180662544.0  1703382987.0  1.87    4.04     4.04  
  5   2855990900.0  1170810383.0  2.44    7.93     7.93  
  6   4504715610.0  2447704886.0  1.84    5.43     5.43  
  7   2872801176.0  1178719449.0  2.44    7.39     7.39  
  8    15727970.0    2617630.0    6.01    0.02     0.02  
  9    7990372.0      887251.0    9.01    0.01     0.01  
  10  254251409.0   133711359.0   1.90    0.30     0.30  
  11   21356269.0    5431077.0    3.93    0.03     0.03  
  12  5201297213.0  2651503146.0  1.96    7.71     7.71  
  13   6774042.0     1352588.0    5.01    0.02     0.02  
  14  6794345078.0  3758017205.0  1.81    8.17     8.17  
  15  2800864019.0  1146158647.0  2.44    6.03     6.03  
System 2526.09 (MHz) duration 30 (sec) CPU avg. 255.84%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0    6085457929.0   2875159135.0  2.12    8.03     8.03  
  1   14458653868.0   7408515724.0  1.95   39.37    39.37  
  2    9262564705.0   4850313393.0  1.91   11.27    11.27  
  3   14594700125.0   7444197067.0  1.96   34.91    34.91  
  4   20330074312.0  10026163361.0  2.03   25.45    25.45  
  5    8705120047.0   4464938310.0  1.95   22.72    22.72  
  6    3775866173.0   1826237218.0  2.07    4.54     4.54  
  7    8220344558.0   4257111501.0  1.93   18.71    18.71  
  8    8709625068.0   4308732903.0  2.02   10.37    10.37  
  9     7940167.0       933132.0    8.51    0.01     0.01  
  10   5534213569.0   2712128311.0  2.04   11.04    11.04  
  11   6740934009.0   3407593642.0  1.98   11.14    11.14  
  12  13853482189.0   6936746277.0  2.00   19.26    19.26  
  13   6620477687.0   3360406806.0  1.97   16.23    16.23  
  14   4024711512.0   2005071665.0  2.01    7.43     7.43  
  15   8773458262.0   4489778095.0  1.95   15.35    15.35  
System 2448.83 (MHz) duration 30 (sec) CPU avg. 220.28%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0    7231897659.0   3367320462.0  2.15    9.84     9.84  
  1   20125018444.0  10145612114.0  1.98   40.02    40.02  
  2   16126921633.0   8309925216.0  1.94   31.04    31.04  
  3   16274449573.0   8229825019.0  1.98   19.86    19.86  
  4    7357229168.0   3659749689.0  2.01   13.31    13.31  
  5   16410712172.0   7702466754.0  2.13   20.38    20.38  
  6    5819840732.0   2887378831.0  2.02    7.00     7.00  
  7     1635087.0       473029.0    3.46    0.00     0.00  
  8    8851448412.0   4180666771.0  2.12   10.54    10.54  
  9     8601944.0       944708.0    9.11    0.01     0.01  
  10   7898864962.0   3950772433.0  2.00   10.95    10.95  
  11   938235014.0    472863597.0   1.98    2.49     2.49  
  12  12215653271.0   5982437972.0  2.04   14.54    14.54  
  13   7207228014.0   3233631767.0  2.23    9.07     9.07  
  14   6625086648.0   3295827919.0  2.01   13.62    13.62  
  15   8704886338.0   4424274260.0  1.97   17.59    17.59  
System 2416.95 (MHz) duration 30 (sec) CPU avg. 233.61%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0    7151418809.0  3270767676.0  2.19    9.86     9.86  
  1   14049730346.0  7007074275.0  2.01   30.83    30.83  
  2   10765451343.0  5468680487.0  1.97   14.96    14.96  
  3   13352849641.0  6728534870.0  1.98   23.64    23.64  
  4   10772750158.0  5302096005.0  2.03   14.09    14.09  
  5   19999400771.0  8410260177.0  2.38   42.76    42.76  
  6    5608120979.0  2728056977.0  2.06    6.74     6.74  
  7     2834926.0      575832.0    4.92    0.00     0.00  
  8    3158330301.0  1548379041.0  2.04    3.76     3.76  
  9     7602137.0      871920.0    8.72    0.01     0.01  
  10   5951963069.0  2991376628.0  1.99    7.36     7.36  
  11   5894640746.0  2977557061.0  1.98    7.50     7.50  
  12  11357986981.0  5715177194.0  1.99   14.10    14.10  
  13   5258422484.0  2610137472.0  2.01   11.08    11.08  
  14  14297738788.0  6927134733.0  2.06   26.37    26.37  
  15  14758239690.0  7166708727.0  2.06   20.54    20.54  
System 2692.58 (MHz) duration 30 (sec) CPU avg. 270.14%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0    5660495836.0  2808603328.0  2.02    7.01     7.01  
  1   18273969592.0  8835660989.0  2.07   42.41    42.41  
  2   10685268441.0  5418438051.0  1.97   12.95    12.95  
  3   15540460210.0  7697359226.0  2.02   38.77    38.77  
  4    9717756816.0  4791488864.0  2.03   12.77    12.77  
  5   12812548401.0  5341816766.0  2.40   32.87    32.87  
  6    9578111993.0  4674045372.0  2.05   11.47    11.47  
  7     1494981.0      426082.0    3.51    0.00     0.00  
  8   10326915922.0  5120073328.0  2.02   12.30    12.30  
  9     7749421.0      852109.0    9.09    0.02     0.02  
  10   7512975630.0  3792840891.0  1.98   14.04    14.04  
  11   8965163421.0  4418329400.0  2.03   18.37    18.37  
  12   9720256850.0  4983348563.0  1.95   15.82    15.82  
  13    22513171.0    5793967.0    3.89    0.03     0.03  
  14   4285509365.0  2092810582.0  2.05    8.52     8.52  
  15  20452057257.0  9110789104.0  2.24   42.80    42.80  
System 2446.56 (MHz) duration 30 (sec) CPU avg. 219.99%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0    7528756887.0  3781309184.0  1.99   10.26    10.26  
  1   18332023581.0  9185483081.0  2.00   36.34    36.34  
  2   11272679759.0  6473045377.0  1.74   15.21    15.21  
  3   16814848618.0  8421434778.0  2.00   21.02    21.02  
  4    9863861130.0  5401679810.0  1.83   14.01    14.01  
  5   10012121930.0  4948913428.0  2.02   27.82    27.82  
  6    8448492905.0  4692505898.0  1.80   10.16    10.16  
  7     2774243.0      728842.0    3.81    0.00     0.00  
  8    8597095195.0  4857232427.0  1.77   10.36    10.36  
  9     8396527.0      862662.0    9.73    0.01     0.01  
  10   8284401743.0  4555704744.0  1.82    9.86     9.86  
  11   8355152262.0  4082047859.0  2.05   10.74    10.74  
  12   7824211638.0  4651800509.0  1.68   16.66    16.66  
  13    22934427.0    5930951.0    3.87    0.05     0.05  
  14   7752024347.0  4527729106.0  1.71    9.75     9.75  
  15  10149375482.0  4582128184.0  2.21   27.72    27.72  
System 2756.17 (MHz) duration 30 (sec) CPU avg. 122.21%
 CPU      Cycles     Instructions   CPI   Avg (%)  Max (%) 
  0    6118624714.0  3740355462.0   1.64    7.40     7.40  
  1   10527918987.0  5109447583.0   2.06   12.96    12.96  
  2    4162746432.0  2325202224.0   1.79    5.53     5.53  
  3    6829516570.0  3255088735.0   2.10   16.66    16.66  
  4    7882421476.0  4523487406.0   1.74    9.98     9.98  
  5    4701535296.0  2204109434.0   2.13    6.40     6.40  
  6    3631354560.0  2000430975.0   1.82    4.32     4.32  
  7     3808992.0      816934.0     4.66    0.01     0.01  
  8    3266564213.0  1943765202.0   1.68    4.54     4.54  
  9     7372769.0      724893.0    10.17    0.01     0.01  
  10   1786021145.0  1071309713.0   1.67    2.14     2.14  
  11   4570924781.0  2154538044.0   2.12   10.18    10.18  
  12   6746002068.0  4180685337.0   1.61    8.40     8.40  
  13   3055571593.0  1416222407.0   2.16    4.75     4.75  
  14   9231602561.0  5699373445.0   1.62   13.10    13.10  
  15   7208572626.0  3441608386.0   2.09   15.84    15.84  
System 2467.73 (MHz) duration 30 (sec) CPU avg. 371.12%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   12048985453.0   5520637092.0  2.18   16.28    16.28  
  1   19741900475.0   9736067010.0  2.03   40.98    40.98  
  2   25988726868.0  13176553985.0  1.97   31.24    31.24  
  3   17149455953.0   8836539341.0  1.94   20.69    20.69  
  4   14934379369.0   7474953648.0  2.00   18.86    18.86  
  5   20447359129.0   9757253991.0  2.10   56.81    56.81  
  6   13041641580.0   6403356386.0  2.04   15.55    15.55  
  7    7285663171.0   3791694398.0  1.92   16.08    16.08  
  8    6438375195.0   3199757614.0  2.01    7.90     7.90  
  9    7442188003.0   3784539374.0  1.97   10.35    10.35  
  10  10829193810.0   5341620919.0  2.03   14.55    14.55  
  11   6191550238.0   3193981283.0  1.94    8.75     8.75  
  12  19167274035.0   9467824190.0  2.02   26.25    26.25  
  13  13759104683.0   7050147208.0  1.95   21.20    21.20  
  14  12275944811.0   5656194594.0  2.17   25.08    25.08  
  15  18852894234.0   9396024750.0  2.01   40.54    40.54  
System 2426.17 (MHz) duration 30 (sec) CPU avg. 324.01%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   13940418665.0   6951842821.0  2.01   19.15    19.15  
  1   25380662982.0  12958048228.0  1.96   40.77    40.77  
  2   13559316778.0   6955268434.0  1.95   17.99    17.99  
  3   25227679205.0  12954210520.0  1.95   52.01    52.01  
  4   13459459086.0   6602261598.0  2.04   17.15    17.15  
  5   15519487518.0   7399258630.0  2.10   21.01    21.01  
  6   12919958156.0   6380533016.0  2.02   15.41    15.41  
  7   13356673138.0   6926789827.0  1.93   19.61    19.61  
  8    9333697529.0   4507496638.0  2.07   13.65    13.65  
  9   13631892965.0   6909272293.0  1.97   18.41    18.41  
  10  14172252915.0   6901877986.0  2.05   19.21    19.21  
  11    27048286.0     6650918.0    4.07    0.07     0.07  
  12  21262110980.0  10751472039.0  1.98   27.10    27.10  
  13    2558228.0       631407.0    4.05    0.00     0.00  
  14   9665545205.0   4672296130.0  2.07   13.29    13.29  
  15  13482881533.0   6930346127.0  1.95   29.17    29.17  
System 2765.86 (MHz) duration 30 (sec) CPU avg. 375.40%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0    8917127042.0   4373174101.0  2.04   10.75    10.75  
  1   22104398390.0  11392432164.0  1.94   53.28    53.28  
  2   19950133271.0  10149539603.0  1.97   27.12    27.12  
  3   14716935094.0   7610199922.0  1.93   17.91    17.91  
  4   15182015516.0   7570147586.0  2.01   30.19    30.19  
  5   14759308614.0   7055548227.0  2.09   31.90    31.90  
  6    4684407961.0   2300858544.0  2.04    5.58     5.58  
  7   14584564071.0   7036207806.0  2.07   36.48    36.48  
  8   10040146996.0   4983390329.0  2.01   13.18    13.18  
  9   13981939902.0   6833653662.0  2.05   20.03    20.03  
  10   8497660407.0   4122158399.0  2.06   14.23    14.23  
  11    23723928.0     6020565.0    3.94    0.03     0.03  
  12  21632391604.0  11035549293.0  1.96   27.36    27.36  
  13  12948406178.0   6599617808.0  1.96   25.59    25.59  
  14   7993984953.0   4008159079.0  1.99   12.45    12.45  
  15  19027000436.0   8116344657.0  2.34   49.32    49.32  
System 2501.72 (MHz) duration 30 (sec) CPU avg. 346.89%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0    856920609.0    450932817.0   1.90    1.14     1.14  
  1   19848578795.0  10238377873.0  1.94   44.89    44.89  
  2    5273832990.0   2477540986.0  2.13    6.49     6.49  
  3   12680441697.0   6537856660.0  1.94   22.70    22.70  
  4   17895022676.0   8773334332.0  2.04   28.42    28.42  
  5   12754148403.0   6541442501.0  1.95   24.26    24.26  
  6    7935945539.0   3938825231.0  2.01    9.96     9.96  
  7   14492312990.0   6986105870.0  2.07   19.19    19.19  
  8   15169006754.0   7501144080.0  2.02   23.70    23.70  
  9   12913680112.0   6538502305.0  1.98   16.87    16.87  
  10  17092080229.0   7967579932.0  2.15   24.18    24.18  
  11    23772862.0     6009188.0    3.96    0.03     0.03  
  12  18816284356.0   9464837442.0  1.99   22.41    22.41  
  13  12910493761.0   6550823501.0  1.97   20.23    20.23  
  14  17059817892.0   8484195027.0  2.01   25.70    25.70  
  15  24726437014.0  10505108126.0  2.35   56.70    56.70  
System 2273.20 (MHz) duration 30 (sec) CPU avg. 358.62%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   11850396305.0   6369264207.0  1.86   17.38    17.38  
  1   20112597033.0  10371012030.0  1.94   43.12    43.12  
  2   19638558498.0  11565032165.0  1.70   38.56    38.56  
  3   14666668142.0   7543080971.0  1.94   17.89    17.89  
  4   13400049537.0   7459476025.0  1.80   16.54    16.54  
  5   16260386173.0   7180373377.0  2.26   41.59    41.59  
  6   10880391554.0   5831683181.0  1.87   13.10    13.10  
  7   12381811439.0   6251443455.0  1.98   24.84    24.84  
  8    9147801564.0   5169245592.0  1.77   10.90    10.90  
  9   12491489098.0   6230478200.0  2.00   17.40    17.40  
  10  10645221956.0   6151221672.0  1.73   14.24    14.24  
  11    25285692.0     6295080.0    4.02    0.06     0.06  
  12  14746979413.0   8673257264.0  1.70   20.03    20.03  
  13  12328816085.0   6227194734.0  1.98   22.85    22.85  
  14  12920872820.0   7424540332.0  1.74   27.01    27.01  
  15  13221962374.0   6434904823.0  2.05   33.11    33.11  
System 2752.89 (MHz) duration 30 (sec) CPU avg. 205.14%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0    4382511393.0   2830491755.0  1.55    5.31     5.31  
  1   18826615711.0   9584466903.0  1.96   50.65    50.65  
  2   18062553448.0  12287714582.0  1.47   25.88    25.88  
  3    7072659800.0   3693439970.0  1.91   16.58    16.58  
  4    4589423778.0   2758485691.0  1.66    6.20     6.20  
  5   10606820707.0   5361547184.0  1.98   13.39    13.39  
  6    5151577340.0   2987447364.0  1.72    6.14     6.14  
  7    756920253.0    384791147.0   1.97    1.91     1.91  
  8    4262505600.0   2817058235.0  1.51    5.52     5.52  
  9    825770913.0    406511318.0   2.03    1.43     1.43  
  10   4143322150.0   2731397859.0  1.52    5.21     5.21  
  11   1350183691.0   691080865.0   1.95    1.68     1.68  
  12   8785530044.0   5976973042.0  1.47   12.15    12.15  
  13  10244092303.0   4692938584.0  2.18   25.23    25.23  
  14   8347061897.0   5554305663.0  1.50   10.06    10.06  
  15   8703662197.0   3992071395.0  2.18   17.82    17.82  
