
System 2545.23 (MHz) duration 30 (sec) CPU avg. 29.23%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
System 1853.36 (MHz) duration 30 (sec) CPU avg. 30.01%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   1404311056.0  631357187.0   2.22    2.53     2.53  
  1   3462484700.0  1735888593.0  1.99    4.62     4.62  
  2   3273182500.0  1580169955.0  2.07    4.65     4.65  
  3   1222678402.0  620201895.0   1.97    1.50     1.50  
  4   773323545.0   296674285.0   2.61    0.95     0.95  
  5   1206206375.0  597525026.0   2.02    2.64     2.64  
  6   2134215374.0  898658511.0   2.37    2.55     2.55  
  7    72022329.0    33160066.0   2.17    0.09     0.09  
  8   842673175.0   320199077.0   2.63    1.30     1.30  
  9   1289131774.0  629587400.0   2.05    1.76     1.76  
  10   15139250.0    2402579.0    6.30    0.02     0.02  
  11   81862006.0    37961959.0   2.16    0.11     0.11  
  12  1610422374.0  613183683.0   2.63    1.93     1.93  
  13  1257007205.0  629489676.0   2.00    1.66     1.66  
  14  1611512067.0  611708128.0   2.63    1.94     1.94  
  15  1320399917.0  672434696.0   1.96    1.76     1.76  
System 2631.48 (MHz) duration 30 (sec) CPU avg. 29.77%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   982693209.0   379743658.0   2.59    1.24     1.24  
  1   3491121583.0  1725269858.0  2.02    4.34     4.34  
  2   1465099226.0  720891342.0   2.03    1.80     1.80  
  3   1233219560.0  616694751.0   2.00    1.66     1.66  
  4   2240065653.0  974307896.0   2.30    2.76     2.76  
  5   1213467064.0  595251919.0   2.04    1.60     1.60  
  6   649006008.0   247838791.0   2.62    0.77     0.77  
  7    72810132.0    32870803.0   2.22    0.10     0.10  
  8   597740266.0   215089575.0   2.78    0.76     0.76  
  9   1304219966.0  626000970.0   2.08    2.79     2.79  
  10   15917746.0    2497322.0    6.37    0.02     0.02  
  11   78986478.0    36117353.0   2.19    0.11     0.11  
  12  1590146237.0  608469265.0   2.61    3.76     3.76  
  13  1274317181.0  626193213.0   2.04    1.70     1.70  
  14  3557450644.0  1677886049.0  2.12    4.43     4.43  
  15  1326607151.0  669339627.0   1.98    1.92     1.92  
System 2631.41 (MHz) duration 30 (sec) CPU avg. 32.09%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   1302602387.0  702850830.0   1.85    1.65     1.65  
  1   2547935542.0  1281933519.0  1.99    3.32     3.32  
  2   1021929148.0  566031326.0   1.81    1.23     1.23  
  3   1648126733.0  816620351.0   2.02    2.20     2.20  
  4   2060658536.0  1129400276.0  1.82    2.89     2.89  
  5   2121953235.0  795781401.0   2.67    2.80     2.80  
  6   1690309744.0  919588809.0   1.84    2.02     2.02  
  7    72267623.0    33024545.0   2.19    0.10     0.10  
  8   2276422327.0  1142773963.0  1.99    2.91     2.91  
  9   1327794191.0  616221817.0   2.15    2.64     2.64  
  10   12601696.0    2048428.0    6.15    0.02     0.02  
  11   81549362.0    34588852.0   2.36    0.11     0.11  
  12  1733299330.0  879797213.0   1.97    4.37     4.37  
  13  1328718645.0  624425632.0   2.13    1.61     1.61  
  14  1704834727.0  938570177.0   1.82    2.08     2.08  
  15  1798008754.0  899918558.0   2.00    2.15     2.15  
System 2016.33 (MHz) duration 30 (sec) CPU avg. 26.25%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   1429352653.0  386093538.0   3.70    2.36     2.36  
  1   1589528962.0  643757708.0   2.47    2.00     2.00  
  2   1358750660.0  357615875.0   3.80    2.23     2.23  
  3   2217443089.0  544653660.0   4.07    2.98     2.98  
  4   1490309343.0  441637262.0   3.37    1.77     1.77  
  5   1351384173.0  305937306.0   4.42    1.81     1.81  
  6   921643680.0   499199769.0   1.85    1.24     1.24  
  7    48318349.0    14736279.0   3.28    0.06     0.06  
  8   1113628350.0  289957638.0   3.84    1.34     1.34  
  9   1363751863.0  329205994.0   4.14    2.61     2.61  
  10   16843718.0    2683060.0    6.28    0.02     0.02  
  11   76156369.0    17071460.0   4.46    0.09     0.09  
  12  1649531052.0  823254963.0   2.00    2.01     2.01  
  13  1357593506.0  347348223.0   3.91    1.82     1.82  
  14  1581025549.0  767074959.0   2.06    2.01     2.01  
  15  1503397684.0  634972116.0   2.37    1.89     1.89  
System 2357.26 (MHz) duration 30 (sec) CPU avg. 120.76%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0    6959279801.0  3167657816.0  2.20    9.84     9.84  
  1    6459871329.0  3378299228.0  1.91    9.13     9.13  
  2    5372535658.0  2864319780.0  1.88    7.95     7.95  
  3    6732222882.0  3497388478.0  1.92    8.03     8.03  
  4    1840861950.0  938998248.0   1.96    4.37     4.37  
  5    8443668320.0  3892966622.0  2.17   11.44    11.44  
  6    3452570125.0  1770274374.0  1.95    6.66     6.66  
  7    3541029529.0  1857440140.0  1.91    5.49     5.49  
  8    6688607818.0  3403153036.0  1.97    7.96     7.96  
  9    5065245481.0  2606084011.0  1.94    6.55     6.55  
  10    16184763.0    2605314.0    6.21    0.02     0.02  
  11    39434696.0    8880679.0    4.44    0.06     0.06  
  12   6850985429.0  3562710947.0  1.92    8.16     8.16  
  13   1602850090.0  833735599.0   1.92    2.18     2.18  
  14  11592900926.0  6001592363.0  1.93   15.56    15.56  
  15  11278430716.0  5519195141.0  2.04   17.36    17.36  
System 2277.50 (MHz) duration 30 (sec) CPU avg. 116.16%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0    5782951416.0  3096712536.0  1.87    8.46     8.46  
  1    5825050788.0  3091439168.0  1.88    8.34     8.34  
  2    5386640496.0  2855242412.0  1.89    8.31     8.31  
  3   13583222378.0  7089580620.0  1.92   18.25    18.25  
  4    754164883.0   374797040.0   2.01    1.17     1.17  
  5    7110297112.0  3170258753.0  2.24   10.10    10.10  
  6    4436456964.0  2361231284.0  1.88    8.26     8.26  
  7    5137481913.0  2707292044.0  1.90    6.93     6.93  
  8    7928848334.0  4098639685.0  1.93    9.78     9.78  
  9    5086815169.0  2648298783.0  1.92    6.55     6.55  
  10   5213031072.0  2738329288.0  1.90    6.27     6.27  
  11    32566101.0    7702888.0    4.23    0.04     0.04  
  12   6754247222.0  3555731205.0  1.90    8.04     8.04  
  13    67415942.0    31147922.0   2.16    0.09     0.09  
  14   4963758508.0  2633830039.0  1.88    6.62     6.62  
  15   6704427780.0  3144401605.0  2.13    8.94     8.94  
System 2559.30 (MHz) duration 30 (sec) CPU avg. 117.59%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   282509810.0   128019570.0   2.21    0.37     0.37  
  1   9388095832.0  4863104767.0  1.93   13.54    13.54  
  2   8412121120.0  4271422335.0  1.97   10.38    10.38  
  3   5364003196.0  2832724465.0  1.89    6.88     6.88  
  4   8148017589.0  4114437899.0  1.98   10.69    10.69  
  5   5005823699.0  2568158389.0  1.95    6.49     6.49  
  6   1814399536.0  923401541.0   1.96    2.19     2.19  
  7   5049935895.0  2582721509.0  1.96    7.99     7.99  
  8   8243881449.0  4096447734.0  2.01   17.01    17.01  
  9   5032415116.0  2546637586.0  1.98    6.94     6.94  
  10  1949787879.0  988920504.0   1.97    2.68     2.68  
  11   41954900.0    9294407.0    4.51    0.05     0.05  
  12  5109133154.0  2614926567.0  1.95    6.18     6.18  
  13  4909510974.0  2521847280.0  1.95    6.00     6.00  
  14  6672004875.0  3414647498.0  1.95    7.95     7.95  
  15  5077474999.0  2595578445.0  1.96   12.24    12.24  
System 2234.61 (MHz) duration 30 (sec) CPU avg. 104.38%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0    77915805.0    20918619.0   3.72    0.12     0.12  
  1   6735297309.0  3494740344.0  1.93    8.16     8.16  
  2   2383022001.0  1241532764.0  1.92    3.22     3.22  
  3   7830420167.0  4121334156.0  1.90   10.45    10.45  
  4   8487405321.0  4374861439.0  1.94   11.09    11.09  
  5   7568753280.0  3893381564.0  1.94   10.40    10.40  
  6   2938264604.0  1491023004.0  1.97    4.53     4.53  
  7   4623398123.0  2396330219.0  1.93    6.22     6.22  
  8   2795056112.0  1295540537.0  2.16    6.00     6.00  
  9   4892609366.0  2507655590.0  1.95    7.66     7.66  
  10  6235725507.0  3222150883.0  1.94    7.51     7.51  
  11   45232682.0    9944137.0    4.55    0.07     0.07  
  12  6621419079.0  3388260026.0  1.95    7.91     7.91  
  13  2072598799.0  1059340098.0  1.96    2.77     2.77  
  14  9824929203.0  4985593135.0  1.97   11.71    11.71  
  15  4924296200.0  2554720931.0  1.93    6.57     6.57  
System 2375.39 (MHz) duration 30 (sec) CPU avg. 121.19%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0    1922715592.0  925577799.0   2.08    2.70     2.70  
  1   14375095308.0  7179976383.0  2.00   19.17    19.17  
  2    9435497965.0  5572227201.0  1.69   13.99    13.99  
  3    5216103735.0  2705367664.0  1.93    6.96     6.96  
  4    5719373594.0  3304143077.0  1.73    7.51     7.51  
  5    4784977269.0  2415834188.0  1.98    6.39     6.39  
  6    4501293530.0  2411743787.0  1.87    8.21     8.21  
  7     44067667.0    23566747.0   1.87    0.05     0.05  
  8    5622077493.0  3055984792.0  1.84   13.18    13.18  
  9    4822276276.0  2399509392.0  2.01    9.05     9.05  
  10   1722246540.0  1017098604.0  1.69    2.08     2.08  
  11    31813315.0    7546998.0    4.22    0.05     0.05  
  12   7915875780.0  4372345971.0  1.81    9.82     9.82  
  13   3968968396.0  1971697114.0  2.01    5.79     5.79  
  14   6913522362.0  3983908020.0  1.74    8.23     8.23  
  15   6013658697.0  2716652497.0  2.21    8.02     8.02  
System 2583.51 (MHz) duration 30 (sec) CPU avg. 63.96%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   4079741315.0  2230735033.0  1.83    5.26     5.26  
  1   6008317779.0  2884754182.0  2.08    8.01     8.01  
  2   8637366251.0  5168369497.0  1.67   10.76    10.76  
  3   4796788185.0  2327441317.0  2.06    6.37     6.37  
  4   1452554257.0  770362897.0   1.89    1.73     1.73  
  5   3609635207.0  1671930671.0  2.16    4.72     4.72  
  6   1944560700.0  1054665357.0  1.84    3.59     3.59  
  7    34237405.0    19755503.0   1.73    0.05     0.05  
  8   1456725859.0  889862955.0   1.64    3.52     3.52  
  9   2833495445.0  1272771294.0  2.23    3.68     3.68  
  10  1922327764.0  1044012120.0  1.84    2.48     2.48  
  11   37371085.0    8573115.0    4.36    0.05     0.05  
  12  4774926507.0  2779200274.0  1.72    5.75     5.75  
  13   87930577.0    32773864.0   2.68    0.13     0.13  
  14  1650591384.0  979586971.0   1.68    2.28     2.28  
  15  4266890646.0  2046775488.0  2.08    5.57     5.57  
System 2481.25 (MHz) duration 30 (sec) CPU avg. 216.48%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0    157641263.0     67588860.0   2.33    0.21     0.21  
  1   11790591580.0   6271919519.0  1.88   15.45    15.45  
  2   17224435481.0   9256367915.0  1.86   22.92    22.92  
  3   16142211397.0   8662008578.0  1.86   21.13    21.13  
  4    8230638543.0   4370977501.0  1.88   15.19    15.19  
  5   12256248346.0   6522034056.0  1.88   16.33    16.33  
  6    2883205144.0   1532719822.0  1.88    7.39     7.39  
  7     33726683.0     19150808.0   1.76    0.04     0.04  
  8   10511225899.0   5624805183.0  1.87   19.77    19.77  
  9    9277589940.0   4879694706.0  1.90   12.75    12.75  
  10   7966742394.0   4235973046.0  1.88    9.58     9.58  
  11   4401550115.0   2375182874.0  1.85    5.27     5.27  
  12   9409324423.0   5051413675.0  1.86   11.36    11.36  
  13   7753448424.0   4114055583.0  1.88   10.32    10.32  
  14  22020562074.0  10499438526.0  2.10   26.23    26.23  
  15  10660823217.0   5645696843.0  1.89   22.55    22.55  
System 2582.42 (MHz) duration 30 (sec) CPU avg. 210.21%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0    164075860.0    68420396.0   2.40    0.21     0.21  
  1   11349025782.0  6078410577.0  1.87   22.91    22.91  
  2   13144008148.0  7112193323.0  1.85   17.20    17.20  
  3   17208749768.0  9207997487.0  1.87   23.05    23.05  
  4    105152624.0    19317543.0   5.44    0.13     0.13  
  5    9359495746.0  5057972862.0  1.85   13.37    13.37  
  6    2645128675.0  1394435276.0  1.90    3.19     3.19  
  7    6072064888.0  3156858546.0  1.92    9.72     9.72  
  8   17911660133.0  9432887424.0  1.90   23.07    23.07  
  9    9515934557.0  4965374301.0  1.92   18.93    18.93  
  10  10178768542.0  5185044359.0  1.96   12.19    12.19  
  11   3361628027.0  1808774149.0  1.86    6.05     6.05  
  12  11755616096.0  6231677185.0  1.89   15.08    15.08  
  13   6639831412.0  3554753172.0  1.87    9.35     9.35  
  14  20048071092.0  9949135805.0  2.02   23.88    23.88  
  15   9619140961.0  4995705056.0  1.93   11.86    11.86  
System 2020.16 (MHz) duration 30 (sec) CPU avg. 198.66%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0    6295121228.0  3324272236.0  1.89   10.39    10.39  
  1   17294210747.0  9097755644.0  1.90   23.08    23.08  
  2   10685255370.0  5835753856.0  1.83   12.72    12.72  
  3   17271447921.0  9093227728.0  1.90   23.04    23.04  
  4    7118770830.0  3770099874.0  1.89    9.74     9.74  
  5    9765612032.0  5110727820.0  1.91   13.02    13.02  
  6    5333211474.0  2867537410.0  1.86    8.60     8.60  
  7    9931051985.0  5033203590.0  1.97   13.26    13.26  
  8    7933112544.0  4188215732.0  1.89   10.44    10.44  
  9    9607589547.0  4915655689.0  1.95   13.13    13.13  
  10  15969221543.0  8358584109.0  1.91   19.30    19.30  
  11    30678073.0    7047690.0    4.35    0.04     0.04  
  12  11001545019.0  5897361547.0  1.87   13.25    13.25  
  13    76271647.0    32041052.0   2.38    0.10     0.10  
  14   9968578052.0  4711819841.0  2.12   13.02    13.02  
  15  11652762647.0  5437193721.0  2.14   15.54    15.54  
System 2537.50 (MHz) duration 30 (sec) CPU avg. 203.89%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0    6227922970.0  2983446496.0  2.09    8.18     8.18  
  1   13984002353.0  7431942182.0  1.88   19.69    19.69  
  2    7669760314.0  4179468035.0  1.84   10.49    10.49  
  3   15125517786.0  7983381993.0  1.89   21.53    21.53  
  4   13743101495.0  7181271951.0  1.91   17.45    17.45  
  5   14114236041.0  7382386889.0  1.91   18.82    18.82  
  6    5067901926.0  2657942086.0  1.91    6.65     6.65  
  7    8766792431.0  4689011797.0  1.87   11.69    11.69  
  8    9070997570.0  4755182732.0  1.91   18.73    18.73  
  9    8946003783.0  4686560751.0  1.91   12.81    12.81  
  10   7577475784.0  3982415271.0  1.90   10.86    10.86  
  11    23225186.0    6038914.0    3.85    0.03     0.03  
  12  13513331598.0  7145152452.0  1.89   22.86    22.86  
  13    65840352.0    29935331.0   2.20    0.09     0.09  
  14   8914672109.0  4770334930.0  1.87   10.62    10.62  
  15  10472794282.0  5094394188.0  2.06   13.38    13.38  
System 2373.20 (MHz) duration 30 (sec) CPU avg. 184.85%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0    4117412434.0  2336028444.0  1.76    5.78     5.78  
  1   15956449612.0  8390157578.0  1.90   22.80    22.80  
  2    9581097866.0  5717017221.0  1.68   12.85    12.85  
  3    8280431092.0  4369538940.0  1.90   11.04    11.04  
  4   16877552581.0  9965211787.0  1.69   20.31    20.31  
  5   17945927488.0  8987943704.0  2.00   24.05    24.05  
  6    5394595033.0  2783703788.0  1.94    7.00     7.00  
  7    8370754707.0  4408779395.0  1.90   11.05    11.05  
  8    9367293252.0  5462076383.0  1.71   11.67    11.67  
  9    8267063469.0  4340944664.0  1.90   10.92    10.92  
  10    16220663.0    3147686.0    5.15    0.02     0.02  
  11    20146883.0    5420156.0    3.72    0.03     0.03  
  12  11939754145.0  6994030260.0  1.71   15.40    15.40  
  13    67113983.0    30753486.0   2.18    0.09     0.09  
  14  16141143141.0  9671018107.0  1.67   19.72    19.72  
  15   9953237468.0  4749231870.0  2.10   12.11    12.11  
System 2456.72 (MHz) duration 30 (sec) CPU avg. 107.46%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0    5755745439.0  3564496846.0  1.61    7.81     7.81  
  1    6228329690.0  3168888452.0  1.97    8.25     8.25  
  2   13878095926.0  9223537580.0  1.50   19.45    19.45  
  3    8177808896.0  4181732710.0  1.96   10.83    10.83  
  4    3569897541.0  2255366016.0  1.58    5.23     5.23  
  5    4651592484.0  2407078868.0  1.93    6.50     6.50  
  6    5775174535.0  3442765729.0  1.68    8.56     8.56  
  7    5865620654.0  2763707370.0  2.12    7.79     7.79  
  8    4346092989.0  2814031089.0  1.54    6.31     6.31  
  9    4667640474.0  2344365810.0  1.99    6.08     6.08  
  10    19954105.0    3112450.0    6.41    0.02     0.02  
  11    21959781.0    5739592.0    3.83    0.03     0.03  
  12   5171570947.0  3279141512.0  1.58    6.16     6.16  
  13    68848432.0    32305136.0   2.13    0.09     0.09  
  14   1703275040.0  1069557423.0  1.59    2.61     2.61  
  15   8521089480.0  4143561206.0  2.06   11.75    11.75  
System 2097.81 (MHz) duration 30 (sec) CPU avg. 334.69%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   28262338595.0  15209481295.0  1.86   44.91    44.91  
  1   26346761718.0  14468221881.0  1.82   34.61    34.61  
  2   27248699926.0  15146700261.0  1.80   42.38    42.38  
  3   26758929705.0  14633167794.0  1.83   35.42    35.42  
  4   22866493271.0  12350528712.0  1.85   43.73    43.73  
  5   15315461748.0   8258454473.0  1.85   19.89    19.89  
  6    9374328738.0   4987586608.0  1.88   20.00    20.00  
  7   14889925721.0   7894538911.0  1.89   19.43    19.43  
  8    9367476348.0   5018566550.0  1.87   12.55    12.55  
  9   14586171688.0   7801501699.0  1.87   19.04    19.04  
  10    35125203.0     5909696.0    5.94    0.04     0.04  
  11    33178897.0     7794315.0    4.26    0.04     0.04  
  12  14773419723.0   7945412603.0  1.86   17.59    17.59  
  13    69715126.0     27679343.0   2.52    0.09     0.09  
  14   154832197.0     44049289.0   3.51    0.20     0.20  
  15  15738111744.0   8187449942.0  1.92   24.77    24.77  
System 1888.52 (MHz) duration 30 (sec) CPU avg. 309.14%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   17112738679.0   9174723842.0  1.87   30.20    30.20  
  1   25654742127.0  14005169486.0  1.83   33.19    33.19  
  2   13180326176.0   7214986170.0  1.83   19.52    19.52  
  3   26740431815.0  14582313708.0  1.83   35.65    35.65  
  4   15700649361.0   8504371415.0  1.85   22.71    22.71  
  5   15530328167.0   8261477684.0  1.88   20.71    20.71  
  6   10213351280.0   5466093476.0  1.87   12.18    12.18  
  7   14067009203.0   7681368117.0  1.83   18.82    18.82  
  8   12772110212.0   6948637267.0  1.84   17.33    17.33  
  9   14256368429.0   7673459106.0  1.86   19.12    19.12  
  10  19806306051.0  10615998663.0  1.87   27.79    27.79  
  11   978152324.0    526890772.0   1.86    1.54     1.54  
  12  14257658794.0   7746489106.0  1.84   18.87    18.87  
  13    74892406.0     29311113.0   2.56    0.10     0.10  
  14   9513456722.0   5105172022.0  1.86   13.32    13.32  
  15  14786606110.0   7874986512.0  1.88   18.08    18.08  
System 2058.20 (MHz) duration 30 (sec) CPU avg. 295.16%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0    4989678215.0   3002147274.0  1.66    8.08     8.08  
  1   13653202471.0   7408892208.0  1.84   21.93    21.93  
  2    2288449163.0   1248026474.0  1.83    2.94     2.94  
  3   18921613451.0  10374259101.0  1.82   25.25    25.25  
  4   18604051719.0  10143152101.0  1.83   29.24    29.24  
  5   15092361698.0   7994325590.0  1.89   19.83    19.83  
  6    7390507685.0   3962773402.0  1.86    8.80     8.80  
  7   20212846258.0  11051586493.0  1.83   24.95    24.95  
  8   18715642436.0  10144481104.0  1.84   22.88    22.88  
  9   14352511378.0   7543173292.0  1.90   22.46    22.46  
  10  24850087175.0  13268382829.0  1.87   30.39    30.39  
  11   8833731292.0   4793811389.0  1.84   11.78    11.78  
  12  16838098627.0   9205660392.0  1.83   20.46    20.46  
  13   4883821313.0   2643638735.0  1.85    5.93     5.93  
  14  10642855218.0   5801130986.0  1.83   15.28    15.28  
  15  19110258231.0   8749142789.0  2.18   24.98    24.98  
System 2581.88 (MHz) duration 30 (sec) CPU avg. 333.44%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0    323900823.0    173842221.0   1.86    0.42     0.42  
  1   13421345110.0   7263986078.0  1.85   17.90    17.90  
  2   13242819067.0   7275284849.0  1.82   15.78    15.78  
  3   13393757519.0   7311974069.0  1.83   17.86    17.86  
  4   19616515467.0  10785396697.0  1.82   26.48    26.48  
  5   13771563553.0   7468259626.0  1.84   18.38    18.38  
  6   17184313609.0   9260615522.0  1.86   22.21    22.21  
  7   25565703528.0  13793430894.0  1.85   60.18    60.18  
  8   13364701545.0   7187030203.0  1.86   25.46    25.46  
  9   13505888158.0   7269182206.0  1.86   20.41    20.41  
  10  11989133085.0   6459610624.0  1.86   18.86    18.86  
  11  13569747637.0   7293403233.0  1.86   30.79    30.79  
  12  13089774813.0   7068880014.0  1.85   15.76    15.76  
  13   102912294.0     39607530.0   2.60    0.12     0.12  
  14  14919660408.0   7580859905.0  1.97   18.71    18.71  
  15  18096794326.0   8429691683.0  2.15   24.13    24.13  
System 2557.50 (MHz) duration 30 (sec) CPU avg. 303.97%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0    4466352520.0   2488070990.0  1.80    5.82     5.82  
  1   19378271288.0  10454518866.0  1.85   25.42    25.42  
  2   18312523204.0  11408129379.0  1.61   26.58    26.58  
  3   22268156924.0  12078181379.0  1.84   34.66    34.66  
  4   13585613035.0   8205422554.0  1.66   19.93    19.93  
  5   12883019418.0   6787417146.0  1.90   17.24    17.24  
  6    4423231272.0   2703197437.0  1.64    7.93     7.93  
  7    3784228992.0   2038363732.0  1.86    5.09     5.09  
  8   10888509908.0   6578271794.0  1.66   23.38    23.38  
  9   12908944604.0   6757738842.0  1.91   17.27    17.27  
  10  24189007848.0  14805145530.0  1.63   35.62    35.62  
  11  11049628177.0   5838210813.0  1.89   14.77    14.77  
  12  12248476582.0   7578338860.0  1.62   28.61    28.61  
  13    97399013.0     35648730.0   2.73    0.13     0.13  
  14  16045437926.0   9769593585.0  1.64   19.17    19.17  
  15  18749566073.0   9397807449.0  2.00   22.34    22.34  
System 1199.77 (MHz) duration 30 (sec) CPU avg. 182.14%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0    4031342388.0   1881519874.0  2.14   11.20    11.20  
  1   12997713971.0   6804147808.0  1.91   17.31    17.31  
  2   13996349839.0   9584251934.0  1.46   21.72    21.72  
  3    8189372251.0   4398063013.0  1.86   10.76    10.76  
  4    9475388135.0   6316193272.0  1.50   14.05    14.05  
  5   12141291174.0   6275655734.0  1.93   15.67    15.67  
  6    5089375078.0   3339001874.0  1.52    6.38     6.38  
  7    4884420953.0   2544998352.0  1.92    6.67     6.67  
  8   15520144449.0  10262522921.0  1.51   19.84    19.84  
  9    8040597427.0   4181370381.0  1.92   10.80    10.80  
  10   4924229128.0   3368405392.0  1.46    5.93     5.93  
  11   4736037564.0   2470646998.0  1.92    7.59     7.59  
  12   8313352327.0   5795486319.0  1.43    9.91     9.91  
  13   2886983987.0   1496376134.0  1.93    3.62     3.62  
  14   7655557552.0   4921580862.0  1.56   10.92    10.92  
  15   7531716754.0   3951034598.0  1.91    9.79     9.79  
