
System 2410.23 (MHz) duration 30 (sec) CPU avg. 90.49%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  4   12981808440.0   7303847076.0  1.78   16.54    16.54  
  5    9722804346.0   5272664504.0  1.84   14.82    14.82  
  6   12297802304.0   6844127259.0  1.80   15.64    15.64  
  7     9184404.0      2104156.0    4.36    0.01     0.01  
  8    9161874288.0   4683939194.0  1.96   16.62    16.62  
  9    9517745878.0   5190324712.0  1.83   15.86    15.86  
  10   8134200778.0   4385896032.0  1.85    9.79     9.79  
  11   9539929200.0   5185948657.0  1.84   20.70    20.70  
  12   8103815586.0   4514419036.0  1.80   14.43    14.43  
  13  11705260513.0   5797410303.0  2.02   17.03    17.03  
  14  12415975280.0   6702970680.0  1.85   17.84    17.84  
  15  12334917470.0   5875469504.0  2.10   21.47    21.47  
