
System 2196.09 (MHz) duration 30 (sec) CPU avg. 99.16%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  6   1896072377.0  897976307.0   2.11    2.33     2.33  
  7    1391485.0      379549.0    3.67    0.00     0.00  
  8   2118731766.0  858371042.0   2.47    2.84     2.84  
  9   2010215424.0  545801974.0   3.68    4.05     4.05  
  10  1918491695.0  832508495.0   2.30    2.86     2.86  
  11   6098284.0     1337209.0    4.56    0.01     0.01  
  12  3231628243.0  1195160987.0  2.70    4.45     4.45  
  13   22176768.0    5621093.0    3.95    0.03     0.03  
  14  2262858796.0  841274832.0   2.69    3.75     3.75  
  15  1987565861.0  542335552.0   3.66    2.43     2.43  
System 1546.33 (MHz) duration 30 (sec) CPU avg. 302.71%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   35724012645.0  20942466437.0  1.71   77.01    77.01  
  1   19392935780.0  12310146228.0  1.58   23.09    23.09  
  2    9934093149.0   4919024647.0  2.02   11.88    11.88  
  3   20439426448.0  12582026187.0  1.62   25.91    25.91  
  4   12744860714.0   6585660345.0  1.94   23.53    23.53  
  5   19353741047.0  12312314270.0  1.57   28.57    28.57  
  6   11083533475.0   5761625989.0  1.92   24.15    24.15  
  7     2025237.0       555627.0    3.64    0.00     0.00  
  8   10714212381.0   5670537940.0  1.89   13.91    13.91  
  9   10108501209.0   6238780208.0  1.62   12.10    12.10  
  10   6956585925.0   3721608269.0  1.87   13.85    13.85  
  11    6365407.0      1259388.0    5.05    0.01     0.01  
  12  12192993229.0   6448045692.0  1.89   15.64    15.64  
  13    22829598.0     5768464.0    3.96    0.04     0.04  
  14   3910746039.0   2013143864.0  1.94    5.50     5.50  
  15  11970882104.0   6725511673.0  1.78   27.53    27.53  
System 1901.72 (MHz) duration 30 (sec) CPU avg. 300.96%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   29009414740.0  16421893652.0  1.77   50.85    50.85  
  1   18995911610.0  12098958665.0  1.57   46.50    46.50  
  2   26980029205.0  14026975572.0  1.92   34.58    34.58  
  3   20279966291.0  12427430272.0  1.63   33.10    33.10  
  4    9530905363.0   5067501226.0  1.88   13.39    13.39  
  5   18939798240.0  12090402253.0  1.57   41.89    41.89  
  6    4902817873.0   2544396408.0  1.93    5.84     5.84  
  7    102627749.0     15209682.0   6.75    0.15     0.15  
  8    4382714491.0   2200039096.0  1.99    5.44     5.44  
  9    9922626298.0   6143757693.0  1.62   12.44    12.44  
  10   8785092131.0   4802143291.0  1.83   10.92    10.92  
  11    46505643.0     7996564.0    5.82    0.06     0.06  
  12   9978148211.0   5189181747.0  1.92   12.59    12.59  
  13    41712271.0     8100821.0    5.15    0.05     0.05  
  14   9452619417.0   5066068880.0  1.87   21.32    21.32  
  15   9840599415.0   6142891055.0  1.60   11.85    11.85  
System 2030.08 (MHz) duration 30 (sec) CPU avg. 307.95%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   31576633980.0  17776443430.0  1.78   51.85    51.85  
  1   18931850175.0  11965165990.0  1.58   52.60    52.60  
  2    4873013279.0   2503925149.0  1.95    6.74     6.74  
  3   19232521890.0  12076857358.0  1.59   24.75    24.75  
  4   13741721801.0   7217110288.0  1.90   17.21    17.21  
  5   19282952419.0  12063850761.0  1.60   43.91    43.91  
  6    8443771554.0   4170653922.0  2.02   22.68    22.68  
  7    205126414.0     30892716.0   6.64    0.42     0.42  
  8    9680941597.0   4797242797.0  2.02   12.15    12.15  
  9    9806612320.0   6065137091.0  1.62   16.07    16.07  
  10  11016772602.0   5747197849.0  1.92   13.36    13.36  
  11    21211470.0     3953433.0    5.37    0.03     0.03  
  12  10055645510.0   5530203429.0  1.82   17.87    17.87  
  13    22123292.0     5359388.0    4.13    0.05     0.05  
  14  13419998216.0   7390325256.0  1.82   15.99    15.99  
  15   9744198016.0   6053656750.0  1.61   12.26    12.26  
System 1840.16 (MHz) duration 30 (sec) CPU avg. 319.77%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   32958876807.0  18994142965.0  1.74   59.70    59.70  
  1   18737426217.0  11914142358.0  1.57   45.37    45.37  
  2    7916106175.0   4111079133.0  1.93    9.55     9.55  
  3   19407915381.0  12098683718.0  1.60   27.25    27.25  
  4    8455049761.0   4572916894.0  1.85   11.01    11.01  
  5   19214623846.0  12023071732.0  1.60   44.68    44.68  
  6   10570028822.0   5243675143.0  2.02   15.09    15.09  
  7     7807183.0      1503749.0    5.19    0.02     0.02  
  8    5879984069.0   2997534939.0  1.96    7.01     7.01  
  9    9825898193.0   6045877805.0  1.63   21.91    21.91  
  10   8790574873.0   4632968300.0  1.90   11.61    11.61  
  11    21227797.0     5561029.0    3.82    0.03     0.03  
  12   5706098723.0   2990475948.0  1.91   14.27    14.27  
  13    6424927.0      1365835.0    4.70    0.01     0.01  
  14  19826967233.0  10669913197.0  1.86   25.46    25.46  
  15  11559428581.0   6493995090.0  1.78   26.78    26.78  
System 1745.31 (MHz) duration 30 (sec) CPU avg. 300.44%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   20917298479.0  12092047051.0  1.73   39.95    39.95  
  1   18010454001.0  11102748289.0  1.62   34.01    34.01  
  2   10478554667.0   5523977242.0  1.90   12.59    12.59  
  3   18832192483.0  11308438929.0  1.67   34.82    34.82  
  4   14196867320.0   7884448010.0  1.80   17.10    17.10  
  5   17925580920.0  11072745820.0  1.62   35.04    35.04  
  6   12312074575.0   6897130626.0  1.79   18.09    18.09  
  7     2058005.0       592765.0    3.47    0.00     0.00  
  8   12905104955.0   7096732296.0  1.82   28.19    28.19  
  9    9531508938.0   5621248851.0  1.70   12.30    12.30  
  10  14231810615.0   7872387517.0  1.81   18.58    18.58  
  11    21502474.0     5604415.0    3.84    0.03     0.03  
  12  12227359973.0   7021531442.0  1.74   14.57    14.57  
  13    6556769.0      1409566.0    4.65    0.01     0.01  
  14   9010127687.0   5380568163.0  1.67   11.94    11.94  
  15   9415467156.0   5623496740.0  1.67   23.22    23.22  
System 2073.36 (MHz) duration 30 (sec) CPU avg. 166.43%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   12651091519.0  6869854467.0  1.84   20.34    20.34  
  1    9258540502.0  5078081803.0  1.82   22.56    22.56  
  2    7747539044.0  3655136184.0  2.12    9.38     9.38  
  3    9122458424.0  4999155488.0  1.82   21.27    21.27  
  4    6989830962.0  3689321742.0  1.89   15.52    15.52  
  5    8711958263.0  4826404335.0  1.81   18.63    18.63  
  6    6670998179.0  3106529324.0  2.15    8.34     8.34  
  7     3384362.0      717678.0    4.72    0.01     0.01  
  8    7419381434.0  3660838315.0  2.03    9.37     9.37  
  9    4947897092.0  2430663394.0  2.04    6.75     6.75  
  10   8680358068.0  4472653503.0  1.94   10.34    10.34  
  11    21400277.0    5564978.0    3.85    0.03     0.03  
  12   6966627208.0  3668458093.0  1.90    8.88     8.88  
  13    6169112.0     1320726.0    4.67    0.01     0.01  
  14   4849551558.0  2587779952.0  1.87    9.10     9.10  
  15   4901909975.0  2431437357.0  2.02    5.89     5.89  
System 2031.25 (MHz) duration 30 (sec) CPU avg. 535.83%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   23009436383.0  12996612885.0  1.77   37.76    37.76  
  1   36973150689.0  24257947849.0  1.52   93.04    93.04  
  2   20879026037.0  10651195925.0  1.96   25.13    25.13  
  3   36797762763.0  24288740487.0  1.52   54.20    54.20  
  4    9914444556.0   5428865070.0  1.83   11.81    11.81  
  5   36603720810.0  24214278736.0  1.51   87.16    87.16  
  6    232598694.0    148047749.0   1.57    0.37     0.37  
  7    336948464.0     73591784.0   4.58    0.49     0.49  
  8   42162866582.0  25773098898.0  1.64   52.99    52.99  
  9   19584449148.0  12579077866.0  1.56   24.45    24.45  
  10   222553332.0    136457970.0   1.63    0.37     0.37  
  11   483540047.0    158506973.0   3.05    0.68     0.68  
  12  43076171859.0  26449932044.0  1.63   60.63    60.63  
  13   293150801.0     58264156.0   5.03    0.60     0.60  
  14  42565702108.0  26461423225.0  1.61   63.04    63.04  
  15  19400622044.0  12488641153.0  1.55   23.10    23.10  
System 2455.16 (MHz) duration 30 (sec) CPU avg. 425.37%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   62200068844.0  42669710794.0  1.46   84.45    84.45  
  1   33895884907.0  22195603332.0  1.53   45.55    45.55  
  2    9656547509.0   4819318737.0  2.00   12.46    12.46  
  3   33673707996.0  22222630600.0  1.52   48.79    48.79  
  4    6001621490.0   3153891816.0  1.90    7.53     7.53  
  5   33458320431.0  22197328858.0  1.51   54.93    54.93  
  6    334757688.0     99868255.0   3.35    0.40     0.40  
  7    182856100.0     33237547.0   5.50    0.24     0.24  
  8   40508649432.0  23947846035.0  1.69   55.36    55.36  
  9   17671074090.0  11436340402.0  1.55   41.10    41.10  
  10  11908890607.0   6102535075.0  1.95   15.69    15.69  
  11   198501440.0     41782847.0   4.75    0.33     0.33  
  12   8387785825.0   5251699217.0  1.60   11.65    11.65  
  13   129984047.0     30463695.0   4.27    0.33     0.33  
  14   8362274868.0   5260838223.0  1.59   10.77    10.77  
  15  17537537087.0  11438110276.0  1.53   35.79    35.79  
System 1467.27 (MHz) duration 30 (sec) CPU avg. 489.49%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   68636645059.0  48033766926.0  1.43   155.93   155.93 
  1   32230479735.0  21038941898.0  1.53   43.59    43.59  
  2    6206568677.0   2814441183.0  2.21    7.49     7.49  
  3   31987638545.0  21044868114.0  1.52   42.86    42.86  
  4   19213242968.0   9893919850.0  1.94   23.47    23.47  
  5   31801350806.0  20980885602.0  1.52   79.88    79.88  
  6    9706435410.0   5007010108.0  1.94   22.61    22.61  
  7    219008649.0     36862574.0   5.94    0.41     0.41  
  8    3117930587.0   1615378083.0  1.93    3.71     3.71  
  9   16835094571.0  10815619495.0  1.56   27.32    27.32  
  10  11097540063.0   5809588777.0  1.91   14.28    14.28  
  11   246867380.0     43962729.0   5.62    0.39     0.39  
  12  18742728275.0   9718127484.0  1.93   22.41    22.41  
  13   234320562.0     47794157.0   4.90    0.51     0.51  
  14   9951520424.0   4931011883.0  2.02   14.61    14.61  
  15  17168873231.0  10954376528.0  1.57   30.00    30.00  
System 1558.67 (MHz) duration 30 (sec) CPU avg. 499.86%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   53501936064.0  35935431646.0  1.49   114.42   114.42 
  1   34158438451.0  22424276454.0  1.52   86.30    86.30  
  2    6854035192.0   3958902227.0  1.73    8.26     8.26  
  3   34131933607.0  22479879905.0  1.52   53.65    53.65  
  4    6318344138.0   3795006370.0  1.66    7.80     7.80  
  5   34058702554.0  22471316369.0  1.52   55.30    55.30  
  6    6849428186.0   3994195451.0  1.71   12.41    12.41  
  7     94957588.0     26478033.0   3.59    0.17     0.17  
  8   14461079014.0   8391533693.0  1.72   18.63    18.63  
  9   18689403983.0  11711705361.0  1.60   27.81    27.81  
  10  14336982739.0   8435196169.0  1.70   17.77    17.77  
  11    49363799.0     13561752.0   3.64    0.06     0.06  
  12  14927069188.0   8590396047.0  1.74   19.80    19.80  
  13    64198751.0     16144689.0   3.98    0.08     0.08  
  14  33914048931.0  20846334044.0  1.63   55.95    55.95  
  15  18023452368.0  11550558132.0  1.56   21.46    21.46  
System 2511.25 (MHz) duration 30 (sec) CPU avg. 347.51%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   65219063037.0  47315219663.0  1.38   86.57    86.57  
  1   28664363648.0  18079419991.0  1.59   40.60    40.60  
  2    5606754777.0   2849805922.0  1.97    6.78     6.78  
  3   28750164552.0  18078738212.0  1.59   34.23    34.23  
  4    2565234335.0   1164108536.0  2.20    3.44     3.44  
  5   28854504575.0  18075461419.0  1.60   43.13    43.13  
  6   12816947810.0   6922263258.0  1.85   16.78    16.78  
  7    110366548.0     23952220.0   4.61    0.17     0.17  
  8   15603114574.0   8706188577.0  1.79   19.94    19.94  
  9   14844251067.0   9216096567.0  1.61   20.32    20.32  
  10  15915104763.0   8861267453.0  1.80   23.22    23.22  
  11   228144774.0     47491718.0   4.80    0.57     0.57  
  12  10046870332.0   5269421473.0  1.91   23.98    23.98  
  13    64246920.0     15166409.0   4.24    0.12     0.12  
  14   7393952609.0   4724697525.0  1.56    9.67     9.67  
  15  14764322679.0   9213766366.0  1.60   18.01    18.01  
System 2650.00 (MHz) duration 30 (sec) CPU avg. 218.82%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   35310635408.0  22354580424.0  1.58   44.42    44.42  
  1   16210745724.0   9545634377.0  1.70   21.89    21.89  
  2    7239750086.0   3786851320.0  1.91    8.62     8.62  
  3   16026384137.0   9438278839.0  1.70   24.31    24.31  
  4    7745928489.0   4187377831.0  1.85    9.49     9.49  
  5   15533408968.0   9223901098.0  1.68   32.39    32.39  
  6    7679786169.0   4317622601.0  1.78    9.46     9.46  
  7     3739955.0       831796.0    4.50    0.01     0.01  
  8    9611952824.0   4839878088.0  1.99   11.58    11.58  
  9    8356426397.0   4708958286.0  1.77   12.36    12.36  
  10  11199244709.0   6492927073.0  1.72   13.38    13.38  
  11    14948732.0     3519697.0    4.25    0.03     0.03  
  12   4779801733.0   2713727238.0  1.76    7.46     7.46  
  13    15164583.0     3801926.0    3.99    0.02     0.02  
  14   8338734432.0   4698178658.0  1.77   11.76    11.76  
  15   9602447938.0   5043167649.0  1.90   11.65    11.65  
System 1541.02 (MHz) duration 30 (sec) CPU avg. 636.83%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   64852711975.0  46438087800.0  1.40   140.28   140.28 
  1   44442077897.0  30954539596.0  1.44   65.77    65.77  
  2    7944287891.0   4717824635.0  1.68    9.56     9.56  
  3   43690993505.0  30918042050.0  1.41   53.97    53.97  
  4   12979776991.0   8199172426.0  1.58   15.96    15.96  
  5   44142813657.0  30955512539.0  1.43   100.96   100.96 
  6   20471804737.0  12606568221.0  1.62   29.71    29.71  
  7    307705559.0     79695842.0   3.86    0.39     0.39  
  8   20578487792.0  12544796889.0  1.64   26.36    26.36  
  9   24310931318.0  16104384167.0  1.51   34.69    34.69  
  10  25694409400.0  16198527212.0  1.59   39.17    39.17  
  11   185494718.0     34813367.0   5.33    0.43     0.43  
  12  19608541587.0  12486056736.0  1.57   23.38    23.38  
  13   208982103.0     49743333.0   4.20    0.28     0.28  
  14  26539019252.0  16552549575.0  1.60   45.47    45.47  
  15  25263929900.0  16311045852.0  1.55   50.45    50.45  
System 1658.36 (MHz) duration 30 (sec) CPU avg. 660.96%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   45223177853.0  32375778967.0  1.40   90.90    90.90  
  1   45659318151.0  31839738950.0  1.43   114.60   114.60 
  2   22129348696.0  13219885650.0  1.67   29.18    29.18  
  3   45159980798.0  31835572321.0  1.42   79.32    79.32  
  4   21225190898.0  13397540850.0  1.58   36.39    36.39  
  5   45398914585.0  31856708975.0  1.43   69.99    69.99  
  6   13284424428.0   8094667781.0  1.64   15.84    15.84  
  7    268711394.0     73736727.0   3.64    0.39     0.39  
  8   21560220527.0  13180712514.0  1.64   34.58    34.58  
  9   24900647982.0  16557805379.0  1.50   33.48    33.48  
  10  44536322724.0  31177079717.0  1.43   56.26    56.26  
  11   197636568.0     41872513.0   4.72    0.26     0.26  
  12  12424486310.0   7915663635.0  1.57   14.85    14.85  
  13   203286094.0     45330222.0   4.48    0.26     0.26  
  14  21228499602.0  13312313490.0  1.59   27.50    27.50  
  15  24951706217.0  16558369711.0  1.51   57.17    57.17  
System 1455.39 (MHz) duration 30 (sec) CPU avg. 643.46%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   58711061552.0  40522641431.0  1.45   134.47   134.47 
  1   44399712902.0  30226823348.0  1.47   54.14    54.14  
  2    2961728522.0   1878089275.0  1.58    4.68     4.68  
  3   43201036414.0  30084982633.0  1.44   52.42    52.42  
  4   22964953801.0  15075114859.0  1.52   61.87    61.87  
  5   43512849592.0  30138520005.0  1.44   104.50   104.50 
  6   14232590696.0   9054500191.0  1.57   17.24    17.24  
  7    177879939.0     35445681.0   5.02    0.22     0.22  
  8   13580286751.0   8302566250.0  1.64   16.17    16.17  
  9   23350089607.0  15566650070.0  1.50   31.43    31.43  
  10  43343987828.0  29090262413.0  1.49   59.77    59.77  
  11   149288062.0     36822715.0   4.05    0.24     0.24  
  12  11685108571.0   7085852647.0  1.65   15.51    15.51  
  13   183679456.0     51690198.0   3.55    0.42     0.42  
  14  20434572840.0  12755250434.0  1.60   37.94    37.94  
  15  23298679979.0  15587230784.0  1.49   52.44    52.44  
System 2071.25 (MHz) duration 30 (sec) CPU avg. 629.41%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   64876737263.0  45976685857.0  1.41   104.41   104.41 
  1   42767662268.0  29509301439.0  1.45   107.11   107.11 
  2   15876448139.0   9255135591.0  1.72   23.16    23.16  
  3   42585417572.0  29566845561.0  1.44   52.11    52.11  
  4    4557255581.0   2940230544.0  1.55    5.43     5.43  
  5   42523227610.0  29519617454.0  1.44   108.81   108.81 
  6    4772924010.0   2896333769.0  1.65   12.90    12.90  
  7    312898686.0     64695647.0   4.84    0.37     0.37  
  8   15922509906.0   9970973588.0  1.60   24.03    24.03  
  9   23365504779.0  15352442087.0  1.52   47.84    47.84  
  10  38265595369.0  26686100524.0  1.43   49.97    49.97  
  11   150875895.0     29227553.0   5.16    0.20     0.20  
  12  18322118678.0  11696120388.0  1.57   22.69    22.69  
  13   126261901.0     32854657.0   3.84    0.28     0.28  
  14  15323958872.0   9993785355.0  1.53   26.18    26.18  
  15  22793144322.0  15270439060.0  1.49   43.93    43.93  
System 1671.48 (MHz) duration 30 (sec) CPU avg. 615.48%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   53443271901.0  38194799482.0  1.40   106.58   106.58 
  1   40561700724.0  27365495825.0  1.48   64.94    64.94  
  2   23684568551.0  14785416043.0  1.60   34.56    34.56  
  3   40465119589.0  27388657616.0  1.48   60.85    60.85  
  4   13814139877.0   9081529930.0  1.52   19.69    19.69  
  5   40521362644.0  27370022623.0  1.48   112.57   112.57 
  6   21023964157.0  13712075330.0  1.53   25.49    25.49  
  7    361146618.0     64911577.0   5.56    0.85     0.85  
  8   19665655707.0  13283018625.0  1.48   25.39    25.39  
  9   22707608030.0  14268822634.0  1.59   46.89    46.89  
  10  20284875103.0  13276771332.0  1.53   25.27    25.27  
  11   306632452.0     56915072.0   5.39    0.61     0.61  
  12  20003789435.0  13284258018.0  1.51   23.84    23.84  
  13   247993187.0     51323266.0   4.83    0.67     0.67  
  14  20077571820.0  13485333541.0  1.49   24.20    24.20  
  15  22363085546.0  14254604198.0  1.57   43.09    43.09  
System 1562.81 (MHz) duration 30 (sec) CPU avg. 442.23%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   43539852420.0  30731149443.0  1.42   92.87    92.87  
  1   27826914345.0  16917920334.0  1.64   70.00    70.00  
  2   11716192676.0   6959883806.0  1.68   14.09    14.09  
  3   27339759958.0  16708960724.0  1.64   36.50    36.50  
  4   10581022099.0   6471934673.0  1.63   12.61    12.61  
  5   26615992645.0  16398122288.0  1.62   46.84    46.84  
  6   12821641689.0   8029313351.0  1.60   27.79    27.79  
  7     11007604.0     1871376.0    5.88    0.02     0.02  
  8   12662066966.0   7934296632.0  1.60   26.03    26.03  
  9   14239543525.0   8459022861.0  1.68   31.34    31.34  
  10  13831883491.0   8917721208.0  1.55   17.60    17.60  
  11    34506860.0     7892616.0    4.37    0.09     0.09  
  12   8840367024.0   5704342462.0  1.55   11.17    11.17  
  13    17219850.0     3574054.0    4.82    0.03     0.03  
  14  21526845110.0  14078586112.0  1.53   30.09    30.09  
  15  15737942621.0   8904779312.0  1.77   25.18    25.18  
