
System 2588.44 (MHz) duration 30 (sec) CPU avg. 35.97%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
System 2626.64 (MHz) duration 30 (sec) CPU avg. 18.16%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   1263693248.0  505138561.0   2.50    1.60     1.60  
  1   1415079957.0  583187390.0   2.43    1.75     1.75  
  2   1437068870.0  397584149.0   3.61    1.75     1.75  
  3   1299838836.0  456471211.0   2.85    1.77     1.77  
  4    39978660.0    21224488.0   1.88    0.05     0.05  
  5   1981717906.0  940305098.0   2.11    2.80     2.80  
  6   447015214.0   217895624.0   2.05    0.63     0.63  
  7    74135619.0    27565904.0   2.69    0.10     0.10  
  8    41093245.0    7546817.0    5.45    0.05     0.05  
  9    87754452.0    34995696.0   2.51    0.12     0.12  
  10   11178457.0    1798471.0    6.22    0.01     0.01  
  11   89055991.0    31226830.0   2.85    0.11     0.11  
  12  1295615717.0  673455764.0   1.92    1.54     1.54  
  13   78829373.0    27574260.0   2.86    0.14     0.14  
  14  3024082497.0  1847885708.0  1.64    4.14     4.14  
  15  1278881688.0  606188175.0   2.11    1.58     1.58  
System 2448.12 (MHz) duration 30 (sec) CPU avg. 122.88%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0    2534812100.0  1320901914.0  1.92    3.45     3.45  
  1    8664891680.0  4577933265.0  1.89   11.59    11.59  
  2    8821811690.0  4227713492.0  2.09   10.52    10.52  
  3    8909447877.0  4714141192.0  1.89   12.27    12.27  
  4    2629885457.0  1389918060.0  1.89    3.19     3.19  
  5    8359569823.0  4391851051.0  1.90   12.61    12.61  
  6    2555582260.0  1306128824.0  1.96    3.08     3.08  
  7    1833314107.0  973685541.0   1.88    2.36     2.36  
  8    1891988096.0  964789364.0   1.96    2.27     2.27  
  9     77190484.0    38427707.0   2.01    0.10     0.10  
  10   4818743481.0  2512475279.0  1.92    6.67     6.67  
  11   4245812617.0  2228322651.0  1.91    5.73     5.73  
  12   5362997830.0  2781548018.0  1.93    8.81     8.81  
  13   1820064245.0  972374439.0   1.87    2.34     2.34  
  14  13308101533.0  6782833873.0  1.96   24.77    24.77  
  15  10196405047.0  4159963894.0  2.45   13.13    13.13  
System 1853.59 (MHz) duration 30 (sec) CPU avg. 129.97%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0    5286483324.0  2805584950.0  1.88    9.51     9.51  
  1   10542108481.0  5393002548.0  1.95   14.27    14.27  
  2    7457145925.0  3910823516.0  1.91   10.09    10.09  
  3   10291450913.0  5424058183.0  1.90   15.50    15.50  
  4    6446539400.0  3183422526.0  2.03    8.22     8.22  
  5    9353407261.0  4869313647.0  1.92   20.73    20.73  
  6    5363299579.0  2796333618.0  1.92    6.45     6.45  
  7     74355854.0    31969816.0   2.33    0.10     0.10  
  8    1869225702.0  988613600.0   1.89    2.23     2.23  
  9     84855231.0    37874157.0   2.24    0.10     0.10  
  10   1747633318.0  920668166.0   1.90    3.11     3.11  
  11   2025442770.0  1071199073.0  1.89    2.64     2.64  
  12    4653524.0      840500.0    5.54    0.01     0.01  
  13   1435199523.0  747064699.0   1.92    1.92     1.92  
  14  15202569904.0  7658201772.0  1.99   20.15    20.15  
  15   7813797655.0  3848211391.0  2.03   14.96    14.96  
System 2095.62 (MHz) duration 30 (sec) CPU avg. 117.38%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0    6959922686.0  3646128939.0  1.91   11.07    11.07  
  1   10294744097.0  5369235330.0  1.92   13.06    13.06  
  2    2173380491.0  1108009627.0  1.96    2.59     2.59  
  3    7939805060.0  4166637761.0  1.91    9.92     9.92  
  4    8222450953.0  4028109943.0  2.04   12.62    12.62  
  5   10329728815.0  5302488358.0  1.95   14.16    14.16  
  6    3068877750.0  1585316586.0  1.94    3.73     3.73  
  7     77111542.0    32884378.0   2.34    0.09     0.09  
  8    1808250724.0  944106069.0   1.92    2.30     2.30  
  9     78508600.0    39472880.0   1.99    0.15     0.15  
  10   2056978741.0  1076918033.0  1.91    3.27     3.27  
  11    71478627.0    31601600.0   2.26    0.09     0.09  
  12   2045676507.0  1074550272.0  1.90    2.56     2.56  
  13   5137725888.0  2638744377.0  1.95    6.60     6.60  
  14  13702419988.0  7185662948.0  1.91   24.74    24.74  
  15   8408002217.0  3441746485.0  2.44   10.41    10.41  
System 1906.64 (MHz) duration 30 (sec) CPU avg. 105.62%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0    1038733797.0  519101929.0   2.00    1.82     1.82  
  1   11218222788.0  5822010127.0  1.93   14.84    14.84  
  2    3833730721.0  1999852491.0  1.92    5.82     5.82  
  3    5445466830.0  2841608098.0  1.92    7.83     7.83  
  4   13695544439.0  7138915352.0  1.92   21.46    21.46  
  5    6775489734.0  3482014227.0  1.95    9.39     9.39  
  6    2736147719.0  1406987115.0  1.94    3.29     3.29  
  7    3424235130.0  1809611153.0  1.89    4.26     4.26  
  8    1760848414.0  911466672.0   1.93    2.12     2.12  
  9     76564325.0    38624044.0   1.98    0.12     0.12  
  10   4937023544.0  2579071804.0  1.91    6.63     6.63  
  11   4576419674.0  2338675140.0  1.96    5.89     5.89  
  12   2267568567.0  1185402825.0  1.91    3.10     3.10  
  13   562797756.0   290096776.0   1.94    0.71     0.71  
  14   8234917332.0  4317033034.0  1.91    9.81     9.81  
  15   6877262366.0  3479596533.0  1.98    8.54     8.54  
System 2030.78 (MHz) duration 30 (sec) CPU avg. 115.93%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0    3372377984.0  2005226095.0  1.68    5.54     5.54  
  1   11005217742.0  5444056097.0  2.02   14.90    14.90  
  2    5709050782.0  3234130877.0  1.77    7.79     7.79  
  3    7767831503.0  4049260583.0  1.92   10.98    10.98  
  4    8154941489.0  4588884970.0  1.78   16.74    16.74  
  5    4684271559.0  2410131283.0  1.94    7.03     7.03  
  6    2921666173.0  1709976317.0  1.71    3.52     3.52  
  7     73778671.0    32335441.0   2.28    0.10     0.10  
  8    6677844744.0  3682066199.0  1.81    8.83     8.83  
  9     83531626.0    40193755.0   2.08    0.11     0.11  
  10   4838139991.0  2866762746.0  1.69    5.83     5.83  
  11   4737072599.0  2447836061.0  1.94    8.25     8.25  
  12   7765268710.0  4691832132.0  1.66   10.42    10.42  
  13   3269470527.0  1683392010.0  1.94    4.34     4.34  
  14   3257527951.0  1938816741.0  1.68    3.88     3.88  
  15   6240997615.0  3211487643.0  1.94    7.68     7.68  
System 2254.06 (MHz) duration 30 (sec) CPU avg. 62.46%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   2674664143.0  1669075514.0  1.60    3.96     3.96  
  1   4758733526.0  2401998277.0  1.98    6.36     6.36  
  2   2692734198.0  1604517517.0  1.68    3.79     3.79  
  3   6520341949.0  3268009911.0  2.00    8.29     8.29  
  4   4323657798.0  2534774699.0  1.71    6.18     6.18  
  5   2571866845.0  1260599770.0  2.04    3.49     3.49  
  6   2246960097.0  1341146830.0  1.68    2.71     2.71  
  7    75022405.0    32973387.0   2.28    0.10     0.10  
  8   2553002179.0  1384688152.0  1.84    3.33     3.33  
  9    97548785.0    39485793.0   2.47    0.23     0.23  
  10  3850173572.0  2356108479.0  1.63    5.43     5.43  
  11  2698819009.0  1345374122.0  2.01    3.49     3.49  
  12  816658396.0   523406185.0   1.56    1.05     1.05  
  13  1676036207.0  824593898.0   2.03    3.91     3.91  
  14  5601710171.0  3599899830.0  1.56    6.68     6.68  
  15  2501986104.0  1244056606.0  2.01    3.48     3.48  
System 2752.73 (MHz) duration 30 (sec) CPU avg. 213.63%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0    6014205485.0  3205637696.0  1.88    7.28     7.28  
  1   18036006002.0  9402733804.0  1.92   24.54    24.54  
  2   14720479051.0  7779844304.0  1.89   22.20    22.20  
  3    9521755069.0  5158117978.0  1.85   13.51    13.51  
  4    9648000460.0  5136457165.0  1.88   11.95    11.95  
  5    9582792161.0  4987255468.0  1.92   14.58    14.58  
  6   18320231303.0  9546053907.0  1.92   22.06    22.06  
  7     65726205.0    29998964.0   2.19    0.13     0.13  
  8    3372529851.0  1785534235.0  1.89    4.94     4.94  
  9     67821032.0    31187038.0   2.17    0.09     0.09  
  10   6823130567.0  3624329446.0  1.88   10.76    10.76  
  11   9355329840.0  5053738754.0  1.85   12.70    12.70  
  12   9249901274.0  4904751815.0  1.89   11.03    11.03  
  13  11724978652.0  6132262806.0  1.91   14.73    14.73  
  14   6813795242.0  3639581802.0  1.87    9.51     9.51  
  15  17686789094.0  8610107862.0  2.05   33.61    33.61  
System 2799.06 (MHz) duration 30 (sec) CPU avg. 193.17%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   11190976006.0  5443682280.0  2.06   13.33    13.33  
  1   13906416577.0  7463458195.0  1.86   17.06    17.06  
  2   17776240508.0  9362448285.0  1.90   23.50    23.50  
  3   18278111189.0  9772695651.0  1.87   24.10    24.10  
  4    9283219877.0  4956290446.0  1.87   12.51    12.51  
  5    9658184014.0  4963832847.0  1.95   11.90    11.90  
  6    4438941547.0  2366850740.0  1.88    5.39     5.39  
  7     72623182.0    30719606.0   2.36    0.16     0.16  
  8    6555341122.0  3487209601.0  1.88    7.92     7.92  
  9     74285786.0    29191979.0   2.54    0.18     0.18  
  10   3841477153.0  2014569336.0  1.91    4.58     4.58  
  11  15695694375.0  8464390492.0  1.85   19.08    19.08  
  12   6076327829.0  3226903647.0  1.88   10.04    10.04  
  13   4271222491.0  2228004808.0  1.92    6.06     6.06  
  14  16922815609.0  8649714895.0  1.96   22.80    22.80  
  15  11559391591.0  5468437973.0  2.11   14.57    14.57  
System 1840.62 (MHz) duration 30 (sec) CPU avg. 203.49%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0    4273687937.0   2249466598.0  1.90    7.74     7.74  
  1   14841884350.0   7851610416.0  1.89   20.17    20.17  
  2   17252877537.0   9170095280.0  1.88   20.54    20.54  
  3   19886016646.0  10607979826.0  1.87   26.67    26.67  
  4    9118390576.0   4845472948.0  1.88   11.05    11.05  
  5    9538501000.0   4889275973.0  1.95   13.25    13.25  
  6    5249966245.0   2786301134.0  1.88    6.33     6.33  
  7    4899646760.0   2628570918.0  1.86   11.69    11.69  
  8    5012282504.0   2668825847.0  1.88    6.22     6.22  
  9     71382721.0     31039980.0   2.30    0.16     0.16  
  10   4156982572.0   2183107330.0  1.90    5.38     5.38  
  11   6810279380.0   3656436569.0  1.86   10.92    10.92  
  12   8968684533.0   4841302292.0  1.85   12.51    12.51  
  13   4928465923.0   2629744663.0  1.87   10.07    10.07  
  14  18352846507.0   9514867802.0  1.93   25.27    25.27  
  15  12225015499.0   5571798771.0  2.19   15.52    15.52  
System 2539.69 (MHz) duration 30 (sec) CPU avg. 197.11%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0    734924542.0    450138263.0   1.63    0.96     0.96  
  1    8986850885.0   4731328544.0  1.90   12.63    12.63  
  2   16710905962.0   8755594340.0  1.91   20.89    20.89  
  3   21746980207.0  11433263056.0  1.90   29.17    29.17  
  4    8984379987.0   4814745734.0  1.87   10.71    10.71  
  5    9511502450.0   4803568760.0  1.98   13.50    13.50  
  6    9195498805.0   4917562616.0  1.87   11.05    11.05  
  7    2763146075.0   1475808012.0  1.87    6.47     6.47  
  8    2941820160.0   1574126976.0  1.87    3.84     3.84  
  9     79560470.0     32455178.0   2.45    0.20     0.20  
  10   2864555005.0   1505597351.0  1.90    3.50     3.50  
  11   9055203589.0   4830475572.0  1.87   24.20    24.20  
  12   5827813275.0   3134331733.0  1.86    6.96     6.96  
  13   8713982429.0   4659987500.0  1.87   11.09    11.09  
  14  21562056877.0  11515096816.0  1.87   28.52    28.52  
  15   9814303639.0   4905102667.0  2.00   13.42    13.42  
System 2137.73 (MHz) duration 30 (sec) CPU avg. 184.71%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0    122891443.0     47660044.0   2.58    0.19     0.19  
  1   21587289529.0  11429738296.0  1.89   28.78    28.78  
  2   17640874970.0  10226676979.0  1.72   21.64    21.64  
  3    8306983919.0   4401555323.0  1.89   11.99    11.99  
  4   10074770176.0   5707201688.0  1.77   12.31    12.31  
  5    8369526500.0   4359611481.0  1.92   11.52    11.52  
  6   10026049162.0   5769243166.0  1.74   12.06    12.06  
  7    1413974266.0   741161622.0   1.91    2.03     2.03  
  8    5435747873.0   3071123206.0  1.77    7.50     7.50  
  9     70029009.0     34349363.0   2.04    0.10     0.10  
  10   2956880161.0   1758919721.0  1.68    3.83     3.83  
  11   8485377106.0   4529622579.0  1.87   11.31    11.31  
  12  12812353548.0   7880234031.0  1.63   16.98    16.98  
  13   8296563633.0   4378234590.0  1.89   11.06    11.06  
  14  12943274429.0   7901537509.0  1.64   15.41    15.41  
  15   9909267634.0   4735182272.0  2.09   17.99    17.99  
System 1880.16 (MHz) duration 30 (sec) CPU avg. 122.00%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0     37062393.0    12647298.0   2.93    0.07     0.07  
  1    8164648900.0  4173897509.0  1.96   22.36    22.36  
  2   11519746076.0  7126980542.0  1.62   14.55    14.55  
  3    8949736027.0  4617759776.0  1.94   11.99    11.99  
  4    6878522152.0  4282881721.0  1.61   12.10    12.10  
  5    4643922985.0  2383013130.0  1.95    5.53     5.53  
  6    7180161362.0  4743736067.0  1.51    8.64     8.64  
  7     67941159.0    30228319.0   2.25    0.09     0.09  
  8    2368124112.0  1266292327.0  1.87    2.91     2.91  
  9     70168720.0    32181532.0   2.18    0.17     0.17  
  10   4398134685.0  2909153021.0  1.51    5.24     5.24  
  11   229165891.0   107649676.0   2.13    0.32     0.32  
  12   1493544806.0  969258402.0   1.54    2.34     2.34  
  13  10580040573.0  4932039553.0  2.15   14.08    14.08  
  14   9433983839.0  6303225331.0  1.50   11.97    11.97  
  15   7928473632.0  3598450624.0  2.20    9.65     9.65  
System 2023.91 (MHz) duration 30 (sec) CPU avg. 349.44%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0    6362774817.0   3417922349.0  1.86   10.48    10.48  
  1   27328604446.0  15111003987.0  1.81   37.85    37.85  
  2   17697698947.0   9747843688.0  1.82   21.08    21.08  
  3   21416220439.0  11799284523.0  1.82   37.40    37.40  
  4   20325435097.0  10904304744.0  1.86   26.49    26.49  
  5   15898008612.0   8172099795.0  1.95   21.20    21.20  
  6   10771133364.0   5674328516.0  1.90   12.92    12.92  
  7    855476765.0    458029013.0   1.87    1.13     1.13  
  8    5425625477.0   2855747768.0  1.90    7.80     7.80  
  9     63297574.0     28263403.0   2.24    0.08     0.08  
  10  14025791779.0   7651528348.0  1.83   32.85    32.85  
  11   861685666.0    462852194.0   1.86    1.19     1.19  
  12  24548031132.0  13333820587.0  1.84   47.88    47.88  
  13  25476639396.0  14068066877.0  1.81   41.09    41.09  
  14  15220131513.0   8375361734.0  1.82   22.99    22.99  
  15  21040123750.0  10831159019.0  1.94   27.01    27.01  
System 2525.78 (MHz) duration 30 (sec) CPU avg. 330.74%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   15569341506.0   8117798716.0  1.92   20.55    20.55  
  1   16723842072.0   9105028195.0  1.84   23.68    23.68  
  2   16609468555.0   9012149672.0  1.84   24.35    24.35  
  3   16306192733.0   9005770937.0  1.81   22.12    22.12  
  4   13132890216.0   7108647275.0  1.85   15.64    15.64  
  5   13963000673.0   7657346246.0  1.82   18.99    18.99  
  6    3057939476.0   1583076707.0  1.93    4.29     4.29  
  7    4209103053.0   2298074928.0  1.83    5.71     5.71  
  8   13953695357.0   7231094397.0  1.93   17.73    17.73  
  9   22267024117.0  11887613161.0  1.87   28.06    28.06  
  10  20713842685.0  11047577356.0  1.87   46.40    46.40  
  11   9048930231.0   5003908917.0  1.81   11.15    11.15  
  12  26292779690.0  14374967124.0  1.83   35.35    35.35  
  13  10147865789.0   5555889493.0  1.83   12.99    12.99  
  14   4281646055.0   2309748699.0  1.85    5.93     5.93  
  15  19992337637.0  10519166834.0  1.90   37.80    37.80  
System 2367.34 (MHz) duration 30 (sec) CPU avg. 299.99%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0    8931078404.0   4860263629.0  1.84   12.58    12.58  
  1   14319723477.0   7648093280.0  1.87   20.44    20.44  
  2   17854552142.0   9857921757.0  1.81   23.76    23.76  
  3   21284767134.0  11696150589.0  1.82   28.31    28.31  
  4   17038656128.0   9351327107.0  1.82   25.91    25.91  
  5   13946346366.0   7528740379.0  1.85   21.82    21.82  
  6    8779793282.0   4732340244.0  1.86   10.55    10.55  
  7   13838594444.0   7480024895.0  1.85   18.73    18.73  
  8   12517744632.0   6740329959.0  1.86   15.73    15.73  
  9   17975591277.0   9685692867.0  1.86   23.97    23.97  
  10   9312805144.0   5034276105.0  1.85   11.10    11.10  
  11   9261116634.0   5003563640.0  1.85   13.87    13.87  
  12  17493356686.0   9568555161.0  1.83   24.40    24.40  
  13   4934494794.0   2717287764.0  1.82    6.46     6.46  
  14  13056282493.0   7099664638.0  1.84   18.90    18.90  
  15  17674662091.0   8475168906.0  2.09   23.47    23.47  
System 2511.09 (MHz) duration 30 (sec) CPU avg. 295.25%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0    2475019335.0   1333720638.0  1.86    3.29     3.29  
  1   13332505315.0   7273312378.0  1.83   17.78    17.78  
  2   10741954314.0   5905293620.0  1.82   13.30    13.30  
  3   13320067882.0   7280222421.0  1.83   17.47    17.47  
  4   22568543275.0  12358380374.0  1.83   30.65    30.65  
  5   13664141307.0   7327914725.0  1.86   18.18    18.18  
  6   11072289497.0   5921271103.0  1.87   13.32    13.32  
  7     84540733.0     32149673.0   2.63    0.11     0.11  
  8    9393126030.0   5021949957.0  1.87   11.19    11.19  
  9   13877439538.0   7353045600.0  1.89   17.42    17.42  
  10  13153644268.0   7085772947.0  1.86   17.33    17.33  
  11  23084040398.0  12581579988.0  1.83   30.42    30.42  
  12  22627854096.0  12337863421.0  1.83   26.95    26.95  
  13  13443920499.0   7278717824.0  1.85   18.83    18.83  
  14  11942169980.0   5876915813.0  2.03   16.34    16.34  
  15  18962500583.0   9401237679.0  2.02   42.69    42.69  
System 2557.26 (MHz) duration 30 (sec) CPU avg. 274.11%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   11126809727.0   6926241418.0  1.61   14.50    14.50  
  1   20504030988.0  11044497454.0  1.86   30.43    30.43  
  2   13596302830.0   8468186251.0  1.61   16.46    16.46  
  3   15717348245.0   8442384655.0  1.86   19.01    19.01  
  4    8723929430.0   5334261218.0  1.64   12.41    12.41  
  5   21093467115.0  11043476664.0  1.91   25.30    25.30  
  6   10503277489.0   6007252870.0  1.75   13.01    13.01  
  7    3549586034.0   1877410284.0  1.89    4.74     4.74  
  8    4430279544.0   2243815011.0  1.97    7.38     7.38  
  9   12966649594.0   6821740041.0  1.90   19.46    19.46  
  10  15404693908.0   9444223501.0  1.63   21.93    21.93  
  11   707911857.0    365457945.0   1.94    0.89     0.89  
  12  20340999010.0  12772660155.0  1.59   24.22    24.22  
  13  12880616533.0   6789273027.0  1.90   18.19    18.19  
  14  19483007546.0  12276030783.0  1.59   30.13    30.13  
  15  13181315648.0   6996770372.0  1.88   16.05    16.05  
System 1840.78 (MHz) duration 30 (sec) CPU avg. 176.29%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0    5286732537.0   3592802372.0  1.47    9.57     9.57  
  1   14809307075.0   7691577546.0  1.93   18.84    18.84  
  2    6967878655.0   4762306803.0  1.46   10.94    10.94  
  3   14928824532.0   7876876264.0  1.90   23.53    23.53  
  4   17050581847.0  11778931879.0  1.45   20.32    20.32  
  5    7935309395.0   4077027137.0  1.95   10.43    10.43  
  6    2222599166.0   1435560205.0  1.55    2.67     2.67  
  7    532853113.0    272410732.0   1.96    0.89     0.89  
  8    2892874172.0   1656109058.0  1.75    3.46     3.46  
  9    7761610132.0   4075638612.0  1.90   10.97    10.97  
  10   2985232791.0   2099864179.0  1.42    4.09     4.09  
  11   7337032803.0   3870798515.0  1.90    9.74     9.74  
  12  12848302852.0   8838773781.0  1.45   16.25    16.25  
  13   548134934.0    280715602.0   1.95    0.72     0.72  
  14  15972294559.0  10755556808.0  1.49   23.02    23.02  
  15   7684865576.0   4085689988.0  1.88   10.84    10.84  
