
System 1625.31 (MHz) duration 30 (sec) CPU avg. 105.17%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  14  4753761692.0  1921960842.0  2.47    6.14     6.14  
  15  2895434514.0  1382323679.0  2.09    6.67     6.67  
System 2791.33 (MHz) duration 30 (sec) CPU avg. 107.34%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   7643560744.0  2902892534.0  2.63    9.13     9.13  
  1   4917781032.0  2739227661.0  1.80   13.66    13.66  
  2   4981911153.0  1984491654.0  2.51    7.03     7.03  
  3   4922164112.0  2745565584.0  1.79    6.14     6.14  
  4   3255205528.0  1309647987.0  2.49    3.88     3.88  
  5   4940707481.0  2738041612.0  1.80   11.00    11.00  
  6   6457377627.0  2582238588.0  2.50   14.33    14.33  
  7    2786749.0      741174.0    3.76    0.00     0.00  
  8   4796412293.0  1925984448.0  2.49    6.03     6.03  
  9   2884582404.0  1367258424.0  2.11    7.29     7.29  
  10  5114577621.0  2021986816.0  2.53    6.54     6.54  
  11   25674525.0    6439380.0    3.99    0.04     0.04  
  12  3375620686.0  1338959053.0  2.52    9.19     9.19  
  13   3081585.0      622458.0    4.95    0.01     0.01  
  14  5833281721.0  2246354323.0  2.60    7.16     7.16  
  15  2890508570.0  1372496953.0  2.11    5.91     5.91  
System 1868.44 (MHz) duration 30 (sec) CPU avg. 91.93%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   4766180309.0  2134603546.0  2.23    8.50     8.50  
  1   4950931540.0  2680479843.0  1.85    6.01     6.01  
  2   5936370038.0  2378621906.0  2.50    7.15     7.15  
  3   4991800546.0  2692469067.0  1.85    6.22     6.22  
  4   5242771152.0  2227504466.0  2.35    6.26     6.26  
  5   4953102689.0  2672387143.0  1.85   12.06    12.06  
  6   4752550366.0  1896487854.0  2.51    6.44     6.44  
  7    3341035.0      669919.0    4.99    0.01     0.01  
  8   4173030158.0  1759690941.0  2.37    4.98     4.98  
  9   2895109194.0  1328640175.0  2.18    5.19     5.19  
  10  5110964705.0  2242687809.0  2.28    6.36     6.36  
  11   25511223.0    6244474.0    4.09    0.06     0.06  
  12  5770013573.0  2366422408.0  2.44    7.02     7.02  
  13   1093872.0      321228.0    3.41    0.00     0.00  
  14  4489958583.0  2096023481.0  2.14    9.62     9.62  
  15  2892427361.0  1329297462.0  2.18    6.05     6.05  
System 2742.19 (MHz) duration 30 (sec) CPU avg. 53.44%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   2630494578.0  1125316510.0  2.34    3.20     3.20  
  1   2554779970.0  1155092709.0  2.21    5.05     5.05  
  2   2566506136.0  1001947080.0  2.56    3.52     3.52  
  3   2583869841.0  1162048609.0  2.22    3.16     3.16  
  4   2517806772.0  1090859992.0  2.31    6.32     6.32  
  5   2617018422.0  1123993819.0  2.33    4.99     4.99  
  6   1892601391.0  808553770.0   2.34    4.24     4.24  
  7    1233457.0      352375.0    3.50    0.00     0.00  
  8   1896763429.0  784186443.0   2.42    4.10     4.10  
  9   2032159622.0  545371546.0   3.73    2.61     2.61  
  10  2337505813.0  1059894754.0  2.21    3.03     3.03  
  11   27937046.0    6712314.0    4.16    0.03     0.03  
  12  1942338924.0  788168222.0   2.46    4.13     4.13  
  13   1597510.0      467772.0    3.42    0.00     0.00  
  14  3189955949.0  1217820869.0  2.62    4.06     4.06  
  15  2009959285.0  546693172.0   3.68    5.00     5.00  
System 2114.22 (MHz) duration 30 (sec) CPU avg. 303.09%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   36063444571.0  21058294468.0  1.71   56.86    56.86  
  1   19874198256.0  12322243739.0  1.61   47.20    47.20  
  2    5271037267.0   2737072526.0  1.93    6.30     6.30  
  3   19321401322.0  12232580390.0  1.58   28.47    28.47  
  4   15950444596.0   7845007124.0  2.03   27.55    27.55  
  5   19316761126.0  12202918690.0  1.58   28.48    28.48  
  6   12206097386.0   6482967907.0  1.88   19.80    19.80  
  7    110589404.0     16671784.0   6.63    0.25     0.25  
  8   13021909492.0   6704574106.0  1.94   16.76    16.76  
  9    9951930136.0   6168983904.0  1.61   27.65    27.65  
  10   5446956248.0   2825554456.0  1.93    6.52     6.52  
  11    36927217.0     7460377.0    4.95    0.09     0.09  
  12  16374157864.0   7943136051.0  2.06   19.50    19.50  
  13   141731978.0     21841452.0   6.49    0.17     0.17  
  14   833920802.0    415067355.0   2.01    1.02     1.02  
  15   9927195970.0   6164410357.0  1.61   16.49    16.49  
System 2327.50 (MHz) duration 30 (sec) CPU avg. 313.61%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   41182222275.0  24995526975.0  1.65   58.98    58.98  
  1   19506494476.0  12164947205.0  1.60   46.16    46.16  
  2    4302664785.0   2165775817.0  1.99    5.18     5.18  
  3   18995104611.0  12078200692.0  1.57   48.56    48.56  
  4   13310345845.0   7161293179.0  1.86   17.73    17.73  
  5   18702639149.0  11975114998.0  1.56   48.57    48.57  
  6   13709566076.0   7183950481.0  1.91   16.35    16.35  
  7     2420987.0       625566.0    3.87    0.00     0.00  
  8    9435621052.0   4799368196.0  1.97   22.82    22.82  
  9    9886229543.0   6090444913.0  1.62   19.83    19.83  
  10   7711477940.0   3700869713.0  2.08    9.61     9.61  
  11    23784334.0     5539989.0    4.29    0.03     0.03  
  12   1795898021.0   923959212.0   1.94    2.86     2.86  
  13    5588131.0      1501584.0    3.72    0.01     0.01  
  14   3281782217.0   1772745321.0  1.85    4.08     4.08  
  15   9824624281.0   6101000636.0  1.61   12.84    12.84  
System 1851.25 (MHz) duration 30 (sec) CPU avg. 299.29%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   17344875318.0   9303518729.0  1.86   31.23    31.23  
  1   19525743252.0  12120782004.0  1.61   28.60    28.60  
  2   11954523332.0   6466388689.0  1.85   14.41    14.41  
  3   19435120638.0  12124029275.0  1.60   46.53    46.53  
  4   13153332811.0   7095910336.0  1.85   15.71    15.71  
  5   18836443809.0  11958133897.0  1.58   23.97    23.97  
  6   13038382505.0   6966114674.0  1.87   15.54    15.54  
  7     2062470.0       610118.0    3.38    0.00     0.00  
  8   13148781455.0   7009409630.0  1.88   24.86    24.86  
  9    9871245051.0   6074677396.0  1.62   21.72    21.72  
  10  13365699374.0   7106707234.0  1.88   17.34    17.34  
  11    22910164.0     5589533.0    4.10    0.05     0.05  
  12  13103644724.0   7092124208.0  1.85   21.45    21.45  
  13    5316355.0      1475377.0    3.60    0.01     0.01  
  14   8330234243.0   4606613734.0  1.81   11.36    11.36  
  15  10461808910.0   6216470055.0  1.68   26.51    26.51  
System 2761.88 (MHz) duration 30 (sec) CPU avg. 267.07%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   16164481838.0   8537317785.0  1.89   19.51    19.51  
  1   19038797590.0  11923588758.0  1.60   43.54    43.54  
  2   10884864710.0   5620524978.0  1.94   13.10    13.10  
  3   18896939155.0  11929166661.0  1.58   27.02    27.02  
  4   13000975339.0   7014911225.0  1.85   17.02    17.02  
  5   18559808376.0  11812108188.0  1.57   37.90    37.90  
  6   13114609825.0   6946265092.0  1.89   15.79    15.79  
  7     2367105.0       530541.0    4.46    0.00     0.00  
  8   12244256228.0   6740743963.0  1.82   15.31    15.31  
  9   10212331210.0   6127172498.0  1.67   12.78    12.78  
  10  12896835707.0   7252984557.0  1.78   16.36    16.36  
  11    23205757.0     5735348.0    4.05    0.04     0.04  
  12  12263001865.0   6839627115.0  1.79   22.15    22.15  
  13    3416698.0      1007738.0    3.39    0.00     0.00  
  14  10060975406.0   5690709552.0  1.77   11.98    11.98  
  15  11069653713.0   6327592387.0  1.75   14.56    14.56  
System 2796.56 (MHz) duration 30 (sec) CPU avg. 267.97%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   39690209302.0  24253355821.0  1.64   47.31    47.31  
  1   18383360473.0  11127349647.0  1.65   51.06    51.06  
  2    2515265689.0   1158709291.0  2.17    3.51     3.51  
  3   17779538235.0  10988003040.0  1.62   26.36    26.36  
  4   19546853132.0  11224373055.0  1.74   29.19    29.19  
  5   17846665400.0  10980473896.0  1.63   33.84    33.84  
  6    8492177873.0   4614412457.0  1.84   10.23    10.23  
  7     5213668.0      2317090.0    2.25    0.01     0.01  
  8    8523106521.0   4654486154.0  1.83   10.98    10.98  
  9    9419838352.0   5559738297.0  1.69   12.03    12.03  
  10   1794013834.0   878551970.0   2.04    2.16     2.16  
  11    26233510.0     6340062.0    4.14    0.05     0.05  
  12  13773672787.0   7383014751.0  1.87   16.52    16.52  
  13    1204012.0       369731.0    3.26    0.00     0.00  
  14   5553519113.0   3063870429.0  1.81    7.48     7.48  
  15  10638923293.0   5878623338.0  1.81   17.22    17.22  
System 1740.16 (MHz) duration 30 (sec) CPU avg. 163.33%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   14730849311.0  8193661243.0  1.80   28.22    28.22  
  1    9239875608.0  5082998204.0  1.82   22.34    22.34  
  2    4920749790.0  2412963592.0  2.04    5.88     5.88  
  3   10562167445.0  5361452554.0  1.97   16.47    16.47  
  4    4093971780.0  2080311425.0  1.97    4.87     4.87  
  5    8764951884.0  4844030091.0  1.81   10.72    10.72  
  6    6252107736.0  3202578938.0  1.95   11.03    11.03  
  7     1329491.0      360444.0    3.69    0.00     0.00  
  8    6734652307.0  3490752494.0  1.93   16.40    16.40  
  9    4991808588.0  2443699261.0  2.04    9.70     9.70  
  10   8700154241.0  4396826218.0  1.98   10.36    10.36  
  11    27536171.0    6674553.0    4.13    0.03     0.03  
  12   6684410672.0  3703989952.0  1.80    8.00     8.00  
  13    1225885.0      370700.0    3.31    0.00     0.00  
  14   7659833550.0  3758704552.0  2.04   10.11    10.11  
  15   4914644551.0  2439894736.0  2.01    9.18     9.18  
System 2475.70 (MHz) duration 30 (sec) CPU avg. 437.47%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   61667733610.0  42470222818.0  1.45   83.03    83.03  
  1   32950355827.0  21587981893.0  1.53   58.39    58.39  
  2   17890471625.0   9315447377.0  1.92   24.51    24.51  
  3   32664010445.0  21588448359.0  1.51   58.25    58.25  
  4   16729455049.0   9276497642.0  1.80   20.16    20.16  
  5   32725188992.0  21562384988.0  1.52   70.64    70.64  
  6   17799912490.0   9376210102.0  1.90   21.22    21.22  
  7    150237168.0     29230565.0   5.14    0.29     0.29  
  8    9371310635.0   5585122986.0  1.68   20.70    20.70  
  9   17326597984.0  11117888612.0  1.56   20.88    20.88  
  10  20658663382.0  11132842432.0  1.86   28.61    28.61  
  11   182175890.0     41066579.0   4.44    0.30     0.30  
  12   325809756.0     72054147.0   4.52    0.43     0.43  
  13    92885433.0     20653007.0   4.50    0.12     0.12  
  14   4973803328.0   3206875214.0  1.55    6.15     6.15  
  15  17495331062.0  11108892300.0  1.57   23.79    23.79  
System 1345.70 (MHz) duration 30 (sec) CPU avg. 458.02%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   48836973433.0  32319181151.0  1.51   120.97   120.97 
  1   32810170613.0  21493633605.0  1.53   49.99    49.99  
  2   15741198596.0   8947572977.0  1.76   19.47    19.47  
  3   32653254992.0  21510669713.0  1.52   56.54    56.54  
  4   15473345157.0   9139682021.0  1.69   19.13    19.13  
  5   32838953472.0  21519376685.0  1.53   43.56    43.56  
  6   15451159752.0   8971320052.0  1.72   19.31    19.31  
  7    111680481.0     19360074.0   5.77    0.22     0.22  
  8   15645571821.0   9015032023.0  1.74   18.66    18.66  
  9   17667542688.0  11138113069.0  1.59   23.91    23.91  
  10  15433317746.0   9024587760.0  1.71   29.74    29.74  
  11    83388628.0     13856434.0   6.02    0.10     0.10  
  12  14946546151.0   8970724540.0  1.67   24.37    24.37  
  13    56265198.0     12191322.0   4.62    0.11     0.11  
  14   7688631552.0   4636147037.0  1.66    9.52     9.52  
  15  17219473710.0  11036382309.0  1.56   22.41    22.41  
System 1786.41 (MHz) duration 30 (sec) CPU avg. 419.58%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   55958488781.0  37736901621.0  1.48   104.42   104.42 
  1   30718641760.0  20061362313.0  1.53   36.57    36.57  
  2   10594802415.0   6111691965.0  1.73   12.75    12.75  
  3   30790004045.0  20130455443.0  1.53   45.61    45.61  
  4    7923389207.0   4814240137.0  1.65   10.22    10.22  
  5   30354000383.0  19996014177.0  1.52   44.55    44.55  
  6   10265579784.0   6107026151.0  1.68   14.38    14.38  
  7     46255767.0     11480645.0   4.03    0.06     0.06  
  8   10420277934.0   6104391653.0  1.71   26.52    26.52  
  9   16117685406.0  10297824333.0  1.57   29.48    29.48  
  10  10255089960.0   6107637920.0  1.68   25.67    25.67  
  11    79805288.0     19113036.0   4.18    0.11     0.11  
  12  10081922467.0   6129469276.0  1.64   12.13    12.13  
  13   192363448.0     52169378.0   3.69    0.27     0.27  
  14  14261105152.0   8279731261.0  1.72   19.30    19.30  
  15  17680107571.0  10696216631.0  1.65   37.55    37.55  
System 2402.19 (MHz) duration 30 (sec) CPU avg. 521.98%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   45611748479.0  31164939711.0  1.46   63.29    63.29  
  1   34113258374.0  22364791754.0  1.53   88.70    88.70  
  2    9715441970.0   5537723569.0  1.75   14.16    14.16  
  3   34204279948.0  22453172550.0  1.52   84.26    84.26  
  4   35926195992.0  22533112217.0  1.59   54.69    54.69  
  5   34195251100.0  22431897084.0  1.52   53.38    53.38  
  6   15533094685.0   8822459946.0  1.76   21.36    21.36  
  7     40657623.0     8489266.0    4.79    0.05     0.05  
  8   14924900293.0   8655824401.0  1.72   19.95    19.95  
  9   17947143376.0  11498145757.0  1.56   42.45    42.45  
  10   9174688853.0   5479171763.0  1.67   14.82    14.82  
  11    67369515.0     11274627.0   5.98    0.08     0.08  
  12   9213947157.0   5522389530.0  1.67   12.36    12.36  
  13    33347764.0     5359905.0    6.22    0.08     0.08  
  14   8926513606.0   5461588193.0  1.63   10.64    10.64  
  15  18772041249.0  11742238756.0  1.60   41.71    41.71  
System 1701.25 (MHz) duration 30 (sec) CPU avg. 429.73%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   65293790163.0  47365758188.0  1.38   127.93   127.93 
  1   30102609112.0  19246947839.0  1.56   64.47    64.47  
  2    4244349216.0   1602819405.0  2.65    5.12     5.12  
  3   30691619119.0  19351891327.0  1.59   41.08    41.08  
  4   39103003035.0  24832684628.0  1.57   54.24    54.24  
  5   30358218077.0  19261759183.0  1.58   46.48    46.48  
  6   15964152367.0   9133179164.0  1.75   21.71    21.71  
  7     38314756.0     6441003.0    5.95    0.05     0.05  
  8    7920376915.0   4638622539.0  1.71   10.02    10.02  
  9   15861753160.0   9876582492.0  1.61   30.01    30.01  
  10   5463911174.0   3239461858.0  1.69    6.56     6.56  
  11    19365388.0     3925412.0    4.93    0.04     0.04  
  12   261566948.0     63197853.0   4.14    0.34     0.34  
  13    18939711.0     4365869.0    4.34    0.04     0.04  
  14   302102360.0     56921816.0   5.31    0.36     0.36  
  15  15755970799.0   9889611418.0  1.59   21.29    21.29  
System 1827.97 (MHz) duration 30 (sec) CPU avg. 277.83%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   22915985651.0  13722773439.0  1.67   41.79    41.79  
  1   15805521650.0   9240895205.0  1.71   23.96    23.96  
  2    9555521553.0   5103661488.0  1.87   12.38    12.38  
  3   15651605987.0   9164274134.0  1.71   43.47    43.47  
  4   11117833579.0   6230343011.0  1.78   22.30    22.30  
  5   15447555228.0   9026229996.0  1.71   37.99    37.99  
  6    9586950493.0   5573189301.0  1.72   12.19    12.19  
  7     5239129.0      1608437.0    3.26    0.01     0.01  
  8    9549244890.0   5138894573.0  1.86   11.37    11.37  
  9    9948666445.0   5017245541.0  1.98   13.09    13.09  
  10   9340927183.0   5298394673.0  1.76   12.35    12.35  
  11    6840063.0      1960446.0    3.49    0.01     0.01  
  12   9757811465.0   5465049609.0  1.79   11.74    11.74  
  13    23806678.0     6034788.0    3.94    0.04     0.04  
  14  11329349978.0   6370480411.0  1.78   14.77    14.77  
  15   9478084290.0   4923543799.0  1.93   20.37    20.37  
System 1892.19 (MHz) duration 30 (sec) CPU avg. 663.95%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   56917707860.0  39902469358.0  1.43   100.27   100.27 
  1   46355705605.0  32537500328.0  1.42   70.97    70.97  
  2   11915161188.0   7243713314.0  1.64   14.82    14.82  
  3   46409482927.0  32653865832.0  1.42   84.61    84.61  
  4    694061362.0    327904651.0   2.12    1.30     1.30  
  5   46050771670.0  32586804094.0  1.41   61.45    61.45  
  6   29458543512.0  18112904729.0  1.63   35.12    35.12  
  7    261386285.0     53120094.0   4.92    0.34     0.34  
  8   30587903458.0  20576349363.0  1.49   40.12    40.12  
  9   25585333820.0  16967509286.0  1.51   64.59    64.59  
  10  29748194190.0  20516999191.0  1.45   38.65    38.65  
  11   289185792.0     52050897.0   5.56    0.40     0.40  
  12  29183411356.0  20519254894.0  1.42   66.08    66.08  
  13    95603067.0     21926626.0   4.36    0.12     0.12  
  14  11000180312.0   7169402763.0  1.53   13.46    13.46  
  15  28631020498.0  17772369741.0  1.61   71.63    71.63  
System 1601.72 (MHz) duration 30 (sec) CPU avg. 616.09%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   68900629248.0  49738349369.0  1.39   143.39   143.39 
  1   39182626523.0  27317750895.0  1.43   102.49   102.49 
  2    4101600834.0   2464290176.0  1.66    4.93     4.93  
  3   38864347903.0  27356931195.0  1.42   48.42    48.42  
  4   16131443881.0  10406941370.0  1.55   19.23    19.23  
  5   39025878506.0  27341212578.0  1.43   106.31   106.31 
  6   16423648191.0  10261750534.0  1.60   35.48    35.48  
  7    122372437.0     26263431.0   4.66    0.16     0.16  
  8   16067163347.0  10136656647.0  1.59   33.68    33.68  
  9   21194972020.0  14161270966.0  1.50   29.05    29.05  
  10  15862500033.0  10134938740.0  1.57   19.34    19.34  
  11   188607368.0     37748797.0   5.00    0.23     0.23  
  12  12232862021.0   7875402511.0  1.55   27.42    27.42  
  13   122056389.0     25254293.0   4.83    0.26     0.26  
  14  15715890077.0  10238477346.0  1.53   19.01    19.01  
  15  21069484156.0  14163742005.0  1.49   26.69    26.69  
System 1773.44 (MHz) duration 30 (sec) CPU avg. 681.70%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   56938003499.0  39722295266.0  1.43   107.02   107.02 
  1   45343267472.0  31611290811.0  1.43   109.58   109.58 
  2   22741976381.0  14043562790.0  1.62   27.65    27.65  
  3   44914005276.0  31645636990.0  1.42   99.68    99.68  
  4   21168242856.0  14099499340.0  1.50   42.30    42.30  
  5   45009307486.0  31619652452.0  1.42   65.14    65.14  
  6   22004828413.0  14103785921.0  1.56   37.39    37.39  
  7    372485154.0     67156283.0   5.55    0.49     0.49  
  8   22434642677.0  14119554164.0  1.59   28.36    28.36  
  9   25128172078.0  16567092541.0  1.52   53.79    53.79  
  10  14058497931.0   8955797123.0  1.57   16.75    16.75  
  11   281487055.0     65360269.0   4.31    0.34     0.34  
  12  19579300158.0  12939430543.0  1.51   24.60    24.60  
  13   201500384.0     44764065.0   4.50    0.26     0.26  
  14  21180062624.0  14116637283.0  1.50   28.95    28.95  
  15  24923164153.0  16501115157.0  1.51   39.42    39.42  
System 2782.42 (MHz) duration 30 (sec) CPU avg. 562.35%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   60338386199.0  42432001058.0  1.42   72.29    72.29  
  1   41260899945.0  28301645179.0  1.46   99.83    99.83  
  2   13048305545.0   8178783353.0  1.60   23.84    23.84  
  3   40219697728.0  28184642084.0  1.43   81.95    81.95  
  4   18496601483.0  12101852239.0  1.53   43.38    43.38  
  5   41240520335.0  28351105364.0  1.45   51.54    51.54  
  6   18896854114.0  12068000285.0  1.57   41.18    41.18  
  7    136915420.0     24973044.0   5.48    0.19     0.19  
  8   12879821488.0   8214590425.0  1.57   28.68    28.68  
  9   21992785090.0  14603471977.0  1.51   26.18    26.18  
  10  12821303196.0   8414877353.0  1.52   19.07    19.07  
  11   159070188.0     31993802.0   4.97    0.20     0.20  
  12  17867506460.0  11445787065.0  1.56   22.08    22.08  
  13   118107296.0     25758489.0   4.59    0.25     0.25  
  14  18410408179.0  12278488659.0  1.50   23.40    23.40  
  15  22618829823.0  14807081340.0  1.53   28.32    28.32  
System 2752.66 (MHz) duration 30 (sec) CPU avg. 582.29%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   52946661665.0  36891526449.0  1.44   64.12    64.12  
  1   40786051932.0  27567495185.0  1.48   60.58    60.58  
  2   21134861592.0  13424421679.0  1.57   25.19    25.19  
  3   40889836134.0  27631523832.0  1.48   79.82    79.82  
  4   20102900641.0  13542384510.0  1.48   36.42    36.42  
  5   40947839233.0  27596256443.0  1.48   106.60   106.60 
  6   20058821654.0  13355820482.0  1.50   24.77    24.77  
  7    265526363.0     57998939.0   4.58    0.39     0.39  
  8   20387336620.0  13261211661.0  1.54   24.46    24.46  
  9   22819034732.0  14360864575.0  1.59   28.81    28.81  
  10  20215640718.0  13577166563.0  1.49   35.10    35.10  
  11   203979104.0     39226075.0   5.20    0.25     0.25  
  12  16436011117.0  11177241069.0  1.47   20.97    20.97  
  13   267099141.0     48965325.0   5.45    0.32     0.32  
  14  23022588621.0  15145754691.0  1.52   37.19    37.19  
  15  23418848074.0  14596726462.0  1.60   37.32    37.32  
System 2765.94 (MHz) duration 30 (sec) CPU avg. 413.08%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   52400657799.0  37371577343.0  1.40   63.15    63.15  
  1   27950746148.0  17076476603.0  1.64   69.75    69.75  
  2    6202069848.0   3609333669.0  1.72    7.39     7.39  
  3   27652559589.0  16906667218.0  1.64   38.33    38.33  
  4   31373879714.0  20588795441.0  1.52   60.89    60.89  
  5   27089886432.0  16592156724.0  1.63   45.26    45.26  
  6    8366631961.0   4750254410.0  1.76   13.34    13.34  
  7     61514638.0     9305351.0    6.61    0.09     0.09  
  8    6567248147.0   4166175647.0  1.58   14.77    14.77  
  9   14927268138.0   8659563628.0  1.72   23.31    23.31  
  10  12194947188.0   7516514444.0  1.62   20.71    20.71  
  11    28139411.0     6570099.0    4.28    0.04     0.04  
  12  13034324877.0   8290857964.0  1.57   19.76    19.76  
  13    33516766.0     5171635.0    6.48    0.05     0.05  
  14   4845491290.0   2607141592.0  1.86    7.42     7.42  
  15  15324273130.0   8875633255.0  1.73   28.81    28.81  
