
System 2795.47 (MHz) duration 30 (sec) CPU avg. 85.63%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   23811622313.0  10620492793.0  2.24   29.31    29.31  
  1   12792850702.0   7067143747.0  1.81   30.77    30.77  
  2   13647551711.0   5370680360.0  2.54   18.86    18.86  
  3   12636785789.0   7051904445.0  1.79   29.88    29.88  
  4    9078088538.0   3698698136.0  2.45   10.83    10.83  
  5   12730481342.0   7019421171.0  1.81   18.96    18.96  
  6    8879494252.0   3651323053.0  2.43   16.69    16.69  
  7     4928309.0      1106573.0    4.45    0.01     0.01  
  8    6983784981.0   3080761916.0  2.27   10.41    10.41  
  9    6692550317.0   3632219564.0  1.84   18.59    18.59  
  10   4216750726.0   1844658301.0  2.29    5.49     5.49  
  11    16508576.0     3749374.0    4.40    0.03     0.03  
  12  11567334927.0   4634886535.0  2.50   13.83    13.83  
  13    15833483.0     3951057.0    4.01    0.03     0.03  
  14   9944034663.0   4231671626.0  2.35   12.30    12.30  
  15   8112467539.0   3967115003.0  2.04   18.74    18.74  
System 1543.83 (MHz) duration 30 (sec) CPU avg. 263.36%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   23768348659.0  10355011466.0  2.30   51.32    51.32  
  1   13211822484.0   7083786307.0  1.87   36.72    36.72  
  2   11410015716.0   4795344383.0  2.38   13.60    13.60  
  3   12539860399.0   6945855047.0  1.81   19.58    19.58  
  4    3903351286.0   1546758635.0  2.52    5.02     5.02  
  5   15649257471.0   7654531132.0  2.04   21.34    21.34  
  6   11547058475.0   4826231922.0  2.39   24.21    24.21  
  7     5076727.0      1097322.0    4.63    0.01     0.01  
  8    9573509136.0   4081834584.0  2.35   14.46    14.46  
  9    8746651375.0   4091442020.0  2.14   12.73    12.73  
  10   4538573265.0   1926356610.0  2.36    5.69     5.69  
  11    9895312.0      2011967.0    4.92    0.01     0.01  
  12  10895497063.0   4610052119.0  2.36   23.48    23.48  
  13    17457881.0     4872284.0    3.58    0.02     0.02  
  14  11461966274.0   4804967979.0  2.39   13.78    13.78  
  15   8608616604.0   4061451937.0  2.12   21.39    21.39  
System 2797.42 (MHz) duration 30 (sec) CPU avg. 194.33%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   17045665724.0  7796019990.0  2.19   20.31    20.31  
  1   12164034356.0  6673837484.0  1.82   15.80    15.80  
  2    7879585002.0  3209790455.0  2.45    9.62     9.62  
  3   12549617334.0  6772242518.0  1.85   16.38    16.38  
  4   10559052476.0  4401825291.0  2.40   20.83    20.83  
  5   13321137012.0  6920909413.0  1.92   17.55    17.55  
  6    7392955424.0  3064591688.0  2.41   14.85    14.85  
  7     4132979.0     1022440.0    4.04    0.01     0.01  
  8    7759439230.0  3163372539.0  2.45   10.97    10.97  
  9    6440815142.0  3429139489.0  1.88    8.43     8.43  
  10   9853290495.0  4228589645.0  2.33   18.43    18.43  
  11    23749734.0    5506600.0    4.31    0.03     0.03  
  12  10127576539.0  4312776496.0  2.35   19.73    19.73  
  13    9080887.0     2425911.0    3.74    0.01     0.01  
  14  11439139274.0  4624303895.0  2.47   13.71    13.71  
  15   6365325330.0  3424464456.0  1.86    7.68     7.68  
System 2559.53 (MHz) duration 30 (sec) CPU avg. 207.12%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   22258401812.0  10514450695.0  2.12   28.99    28.99  
  1   11554247413.0   6274436121.0  1.84   23.14    23.14  
  2    9578733348.0   4032229898.0  2.38   11.42    11.42  
  3   11874541045.0   6349319866.0  1.87   15.25    15.25  
  4    8447866786.0   3794719901.0  2.23   10.20    10.20  
  5   12521959447.0   6448327445.0  1.94   17.27    17.27  
  6   10328578790.0   4415544827.0  2.34   13.30    13.30  
  7     3983279.0       925730.0    4.30    0.01     0.01  
  8   10030953851.0   4383742835.0  2.29   12.33    12.33  
  9    6131198882.0   3197573392.0  1.92   14.87    14.87  
  10   8948229950.0   4047470621.0  2.21   20.64    20.64  
  11    24775492.0     6245347.0    3.97    0.05     0.05  
  12   9812176434.0   4462167416.0  2.20   17.88    17.88  
  13    3469609.0       818950.0    4.24    0.00     0.00  
  14   7238837945.0   3286248432.0  2.20    8.67     8.67  
  15   6077863786.0   3199962761.0  1.90   13.10    13.10  
System 1354.14 (MHz) duration 30 (sec) CPU avg. 139.11%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0    5550699339.0  2335545725.0  2.38   13.66    13.66  
  1    6691123609.0  3250961705.0  2.06    9.09     9.09  
  2    6642719547.0  3132268986.0  2.12    8.73     8.73  
  3    6501980421.0  3154400735.0  2.06   10.05    10.05  
  4    6557092938.0  2981919272.0  2.20   11.48    11.48  
  5    6137315239.0  2958858712.0  2.07    7.31     7.31  
  6    7844575859.0  3486937740.0  2.25   12.28    12.28  
  7     3257978.0      810517.0    4.02    0.00     0.00  
  8   10415884387.0  3949438530.0  2.64   20.79    20.79  
  9    5682388460.0  2028217868.0  2.80   13.54    13.54  
  10   3920771950.0  1698008359.0  2.31    5.20     5.20  
  11    22176391.0    5672734.0    3.91    0.04     0.04  
  12   5320294615.0  2272943365.0  2.34    8.37     8.37  
  13    6488057.0     1353604.0    4.79    0.01     0.01  
  14   5699917407.0  2456459789.0  2.32    6.83     6.83  
  15   5544916673.0  1994511891.0  2.78   11.71    11.71  
System 2740.47 (MHz) duration 30 (sec) CPU avg. 445.83%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   37609506135.0  18537605385.0  2.03   45.75    45.75  
  1   24027715435.0  13595798672.0  1.77   66.79    66.79  
  2    8032919378.0   3409750419.0  2.36    9.57     9.57  
  3   24139544928.0  13635324778.0  1.77   56.04    56.04  
  4   42495108553.0  21600776540.0  1.97   99.74    99.74  
  5   24958377968.0  13792192859.0  1.81   56.42    56.42  
  6   13874906143.0   6208689679.0  2.23   16.72    16.72  
  7     3632757.0       853770.0    4.25    0.01     0.01  
  8    8087267363.0   3365674569.0  2.40   13.26    13.26  
  9   15386131012.0   7734246226.0  1.99   25.10    25.10  
  10   9629277671.0   4507270147.0  2.14   14.63    14.63  
  11    17259294.0     4289203.0    4.02    0.02     0.02  
  12   349383154.0     93056359.0   3.75    0.42     0.42  
  13    15180931.0     3325136.0    4.57    0.03     0.03  
  14   9602476666.0   4390590601.0  2.19   11.56    11.56  
  15  12837554683.0   7095250256.0  1.81   29.79    29.79  
System 2795.86 (MHz) duration 30 (sec) CPU avg. 426.70%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   35727026476.0  17028386491.0  2.10   42.60    42.60  
  1   24390737125.0  13627419047.0  1.79   39.84    39.84  
  2   18429036894.0   7336660620.0  2.51   24.68    24.68  
  3   24717150079.0  13734994147.0  1.80   54.34    54.34  
  4   42193080046.0  21330931129.0  1.98   63.31    63.31  
  5   24953641273.0  13732077129.0  1.82   69.37    69.37  
  6   13103632679.0   5256436303.0  2.49   22.43    22.43  
  7    139492974.0     24085356.0   5.79    0.19     0.19  
  8   17673441618.0   7118926740.0  2.48   22.84    22.84  
  9   12747918937.0   7073280422.0  1.80   27.07    27.07  
  10  12661997093.0   4953217888.0  2.56   22.20    22.20  
  11   154618235.0     37880999.0   4.08    0.21     0.21  
  12   8467270794.0   3457269641.0  2.45   12.82    12.82  
  13   104269182.0     24694533.0   4.22    0.25     0.25  
  14   254652175.0     50450664.0   5.05    0.31     0.31  
  15  12792016634.0   7083240362.0  1.81   24.26    24.26  
System 2796.48 (MHz) duration 30 (sec) CPU avg. 366.48%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   43223842095.0  23376032729.0  1.85   51.52    51.52  
  1   24068924119.0  13347666632.0  1.80   59.91    59.91  
  2   16014672264.0   6651288555.0  2.41   22.67    22.67  
  3   23441704046.0  13219548729.0  1.77   30.27    30.27  
  4    8524464419.0   3280212392.0  2.60   15.84    15.84  
  5   24418188578.0  13380759825.0  1.82   32.25    32.25  
  6    7628021653.0   3146957380.0  2.42   17.16    17.16  
  7    146992034.0     23283595.0   6.31    0.23     0.23  
  8   22730848997.0   9423736338.0  2.41   31.06    31.06  
  9   12685891447.0   6922706577.0  1.83   25.93    25.93  
  10  13875436665.0   6037421110.0  2.30   17.93    17.93  
  11    86281528.0     17404398.0   4.96    0.20     0.20  
  12  16047802191.0   6594268165.0  2.43   20.31    20.31  
  13    61144462.0     12584971.0   4.86    0.11     0.11  
  14  16337815775.0   6529928802.0  2.50   19.65    19.65  
  15  13993385304.0   7257946191.0  1.93   21.45    21.45  
System 2796.09 (MHz) duration 30 (sec) CPU avg. 343.83%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   32998548420.0  17055478706.0  1.93   39.34    39.34  
  1   23329972106.0  12923751969.0  1.81   60.68    60.68  
  2   13919720927.0   6255032179.0  2.23   21.16    21.16  
  3   24444046697.0  13241546854.0  1.85   30.41    30.41  
  4   12463658372.0   5581249669.0  2.23   24.30    24.30  
  5   23733082797.0  12988574088.0  1.83   36.64    36.64  
  6   16230692966.0   7378175692.0  2.20   32.07    32.07  
  7     2104214.0       577007.0    3.65    0.00     0.00  
  8   13767434549.0   6401440652.0  2.15   16.92    16.92  
  9   12514495245.0   6805978932.0  1.84   18.90    18.90  
  10  10306830457.0   5054919484.0  2.04   12.31    12.31  
  11    8959201.0      2065410.0    4.34    0.02     0.02  
  12  11988158399.0   5602855668.0  2.14   14.52    14.52  
  13    26156953.0     6275149.0    4.17    0.03     0.03  
  14  15428633668.0   7048282985.0  2.19   18.52    18.52  
  15  12674849775.0   6841652127.0  1.85   18.02    18.02  
System 2791.95 (MHz) duration 30 (sec) CPU avg. 322.38%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   34297703799.0  19869642520.0  1.73   40.95    40.95  
  1   21645820317.0  11728369824.0  1.85   49.35    49.35  
  2    8422509610.0   4204544055.0  2.00   14.95    14.95  
  3   21804700547.0  11776885424.0  1.85   32.58    32.58  
  4   14414768177.0   6663890418.0  2.16   18.21    18.21  
  5   22179809822.0  11819729628.0  1.88   44.49    44.49  
  6    7896843099.0   3857653038.0  2.05    9.42     9.42  
  7    103887938.0     15663060.0   6.63    0.14     0.14  
  8   10701394324.0   5284394944.0  2.03   16.21    16.21  
  9   12106342612.0   6266760609.0  1.93   17.30    17.30  
  10  11938853369.0   5790916667.0  2.06   15.29    15.29  
  11    9650389.0      2029075.0    4.76    0.01     0.01  
  12   9822813169.0   4880559052.0  2.01   15.57    15.57  
  13    23256969.0     5773822.0    4.03    0.05     0.05  
  14  23459809414.0  11803713754.0  1.99   28.15    28.15  
  15  15012870544.0   6975826123.0  2.15   19.73    19.73  
System 2794.53 (MHz) duration 30 (sec) CPU avg. 189.00%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   26506984455.0  13980108515.0  1.90   31.62    31.62  
  1   11191957896.0   5767701425.0  1.94   17.00    17.00  
  2    7084949019.0   3125442949.0  2.27   11.50    11.50  
  3   10957618195.0   5658881648.0  1.94   17.76    17.76  
  4    8536201063.0   3709571167.0  2.30   14.93    14.93  
  5   10699939561.0   5466734416.0  1.96   29.74    29.74  
  6    7494983187.0   3131070950.0  2.39    8.99     8.99  
  7     1670942.0       490013.0    3.41    0.00     0.00  
  8    4097420964.0   1930931190.0  2.12    9.31     9.31  
  9    5653128690.0   2798675722.0  2.02    9.52     9.52  
  10   6106691432.0   2911304630.0  2.10    8.16     8.16  
  11    23000125.0     5515519.0    4.17    0.03     0.03  
  12   7502677678.0   3261291291.0  2.30    9.57     9.57  
  13    6926005.0      1761785.0    3.93    0.01     0.01  
  14  10089714362.0   4571051085.0  2.21   12.12    12.12  
  15   6985694518.0   3133111326.0  2.23    8.74     8.74  
System 2797.03 (MHz) duration 30 (sec) CPU avg. 651.03%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   50440244999.0  28369669299.0  1.78   60.11    60.11  
  1   37390806233.0  21696543058.0  1.72   77.46    77.46  
  2   22006357810.0  10257470884.0  2.15   27.43    27.43  
  3   37318898363.0  21713228472.0  1.72   81.48    81.48  
  4   14696837928.0   6842768727.0  2.15   27.94    27.94  
  5   37625188356.0  21699367298.0  1.73   93.59    93.59  
  6   32782629339.0  16535855114.0  1.98   57.85    57.85  
  7    200558094.0     51657561.0   3.88    0.24     0.24  
  8   13639672271.0   6530024016.0  2.09   16.37    16.37  
  9   20777189676.0  11565841372.0  1.80   57.74    57.74  
  10  14735803106.0   6800427195.0  2.17   22.07    22.07  
  11   442244402.0    118091227.0   3.74    0.81     0.81  
  12  26308004271.0  11888830195.0  2.21   54.35    54.35  
  13   150076963.0     37227791.0   4.03    0.36     0.36  
  14  21857580864.0  10064873250.0  2.17   26.19    26.19  
  15  20953371206.0  11613994567.0  1.80   47.04    47.04  
System 2798.28 (MHz) duration 30 (sec) CPU avg. 562.09%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   57069456959.0  33465082693.0  1.71   67.98    67.98  
  1   36953309015.0  21482656491.0  1.72   69.51    69.51  
  2   12627793604.0   5392920301.0  2.34   15.19    15.19  
  3   36897080943.0  21487433122.0  1.72   91.21    91.21  
  4    9607246672.0   4637280791.0  2.07   14.40    14.40  
  5   37303010700.0  21503100481.0  1.73   49.01    49.01  
  6   44052348306.0  22724503728.0  1.94   117.67   117.67 
  7    375932583.0     79286374.0   4.74    0.91     0.91  
  8   19220953768.0   8760932501.0  2.19   36.59    36.59  
  9   21524730100.0  11713067266.0  1.84   29.62    29.62  
  10   8996174750.0   4427405671.0  2.03   20.00    20.00  
  11   343350481.0     72549591.0   4.73    0.44     0.44  
  12   9361190787.0   4543700413.0  2.06   12.72    12.72  
  13   283997602.0     68962381.0   4.12    0.44     0.44  
  14   9790028495.0   4610682047.0  2.12   11.80    11.80  
  15  20100500487.0  11360046715.0  1.77   24.58    24.58  
System 2796.01 (MHz) duration 30 (sec) CPU avg. 442.72%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   55877898471.0  31844408945.0  1.75   66.62    66.62  
  1   34435057223.0  19878895303.0  1.73   71.40    71.40  
  2   17814532815.0   9223449392.0  1.93   24.79    24.79  
  3   34800713866.0  20016777766.0  1.74   50.63    50.63  
  4   14162618290.0   7069579029.0  2.00   22.43    22.43  
  5   34573750511.0  19889793944.0  1.74   45.20    45.20  
  6   22096821028.0  10177481970.0  2.17   26.90    26.90  
  7    182457769.0     39386805.0   4.63    0.23     0.23  
  8   16155041224.0   7761758848.0  2.08   38.41    38.41  
  9   20737523895.0  11022318613.0  1.88   27.73    27.73  
  10  10056447273.0   5121186276.0  1.96   12.61    12.61  
  11   184121789.0     55838251.0   3.30    0.41     0.41  
  12  10961452840.0   5371328857.0  2.04   13.21    13.21  
  13   143219221.0     32129036.0   4.46    0.20     0.20  
  14   8376231294.0   4064784417.0  2.06   10.04    10.04  
  15  18759968683.0  10528464908.0  1.78   31.91    31.91  
System 2799.45 (MHz) duration 30 (sec) CPU avg. 550.97%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   42585990797.0  23528753860.0  1.81   50.71    50.71  
  1   35450396296.0  20439189535.0  1.73   86.44    86.44  
  2   22351705011.0  10061246488.0  2.22   39.41    39.41  
  3   35400026707.0  20435663163.0  1.73   86.69    86.69  
  4   19199784928.0   8926375717.0  2.15   26.18    26.18  
  5   35665691983.0  20446199183.0  1.74   61.72    61.72  
  6   10834276894.0   5071909107.0  2.14   23.49    23.49  
  7    321078277.0     69240425.0   4.64    0.42     0.42  
  8   21606452575.0   9773498475.0  2.21   27.32    27.32  
  9   20079369065.0  10943654287.0  1.83   23.97    23.97  
  10  35406040003.0  17777801382.0  1.99   42.99    42.99  
  11   368838303.0     70517683.0   5.23    0.47     0.47  
  12  10529858162.0   4997137598.0  2.11   13.34    13.34  
  13   364642682.0     84432167.0   4.32    0.92     0.92  
  14  26838593422.0  12145464505.0  2.21   32.71    32.71  
  15  19355610601.0  10774503269.0  1.80   34.19    34.19  
System 2794.30 (MHz) duration 30 (sec) CPU avg. 506.43%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   62225901844.0  41931240164.0  1.48   74.23    74.23  
  1   29980861249.0  16885835161.0  1.78   75.36    75.36  
  2   18999931497.0   7255190254.0  2.62   40.17    40.17  
  3   30759452942.0  17065836934.0  1.80   55.16    55.16  
  4   18796829206.0   8636270834.0  2.18   25.89    25.89  
  5   30901112089.0  16985692469.0  1.82   85.84    85.84  
  6   13642465302.0   5532275394.0  2.47   24.74    24.74  
  7    267567252.0     49487758.0   5.41    0.32     0.32  
  8   18913191537.0   8553422831.0  2.21   34.69    34.69  
  9   18259467395.0   9417739765.0  1.94   29.91    29.91  
  10  11670504695.0   5196496167.0  2.25   24.74    24.74  
  11   282271727.0     60119175.0   4.70    0.62     0.62  
  12  11346011883.0   4894468758.0  2.32   14.10    14.10  
  13   162481271.0     30805444.0   5.27    0.21     0.21  
  14   789059973.0    405611667.0   1.95    0.97     0.97  
  15  16304415162.0   8935082620.0  1.82   19.46    19.46  
System 1553.12 (MHz) duration 30 (sec) CPU avg. 311.76%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   16906038109.0  10380346529.0  1.63   36.28    36.28  
  1   19261465778.0  10251222317.0  1.88   48.37    48.37  
  2   17243182807.0   8745832568.0  1.97   20.56    20.56  
  3   19027082996.0  10091740068.0  1.89   31.81    31.81  
  4   12294522799.0   6606724892.0  1.86   14.78    14.78  
  5   18340208663.0   9720853322.0  1.89   28.43    28.43  
  6   14083009157.0   7995686989.0  1.76   17.05    17.05  
  7     3958625.0       806369.0    4.91    0.01     0.01  
  8   12874102625.0   7705319953.0  1.67   16.71    16.71  
  9    9539694335.0   5074358635.0  1.88   20.93    20.93  
  10  13385814980.0   7126931698.0  1.88   17.75    17.75  
  11    7761543.0      1658718.0    4.68    0.02     0.02  
  12  13247707561.0   7082552512.0  1.87   16.26    16.26  
  13    21225164.0     5502169.0    3.86    0.03     0.03  
  14   8427183144.0   4992431086.0  1.69   10.41    10.41  
  15  13969867183.0   6151830184.0  2.27   32.37    32.37  
